rep,id,V,Cl
1,1,5.2617,2.16165
2,1,5.2617,2.14225
3,1,5.2617,2.22923
4,1,5.2617,2.09106
5,1,5.2617,2.15261
6,1,5.2617,2.19758
7,1,5.2617,2.15782
8,1,5.2617,2.2301
9,1,5.2617,2.09908
10,1,5.2617,2.1057
1,2,5.2617,3.57009
2,2,5.2617,3.59824
3,2,5.2617,3.67807
4,2,5.2617,3.63522
5,2,5.2617,3.61061
6,2,5.2617,3.66657
7,2,5.2617,3.5703
8,2,5.2617,3.60856
9,2,5.2617,3.55794
10,2,5.2617,3.62775
1,3,5.2617,2.33764
2,3,5.2617,2.35767
3,3,5.2617,2.43522
4,3,5.2617,2.32973
5,3,5.2617,2.35007
6,3,5.2617,2.35378
7,3,5.2617,2.3938
8,3,5.2617,2.35885
9,3,5.2617,2.33963
10,3,5.2617,2.31604
1,4,5.2617,2.94806
2,4,5.2617,2.85455
3,4,5.2617,2.9294
4,4,5.2617,2.86134
5,4,5.2617,2.91786
6,4,5.2617,2.93903
7,4,5.2617,2.93092
8,4,5.2617,2.8975
9,4,5.2617,2.90366
10,4,5.2617,2.93336
1,5,5.2617,3.14716
2,5,5.2617,3.1579
3,5,5.2617,3.17042
4,5,5.2617,3.2263
5,5,5.2617,3.21656
6,5,5.2617,3.15507
7,5,5.2617,3.12043
8,5,5.2617,3.18734
9,5,5.2617,3.1675
10,5,5.2617,3.17761
1,6,5.2617,3.55177
2,6,5.2617,3.49117
3,6,5.2617,3.47548
4,6,5.2617,3.50298
5,6,5.2617,3.44896
6,6,5.2617,3.5572
7,6,5.2617,3.55743
8,6,5.2617,3.58092
9,6,5.2617,3.49566
10,6,5.2617,3.54513
1,7,5.2617,2.71905
2,7,5.2617,2.81351
3,7,5.2617,2.7092
4,7,5.2617,2.72635
5,7,5.2617,2.76601
6,7,5.2617,2.65664
7,7,5.2617,2.77113
8,7,5.2617,2.69764
9,7,5.2617,2.70867
10,7,5.2617,2.7779
1,8,5.2617,2.11085
2,8,5.2617,2.02111
3,8,5.2617,2.03321
4,8,5.2617,2.08256
5,8,5.2617,2.06725
6,8,5.2617,1.99708
7,8,5.2617,2.01989
8,8,5.2617,2.03686
9,8,5.2617,2.02275
10,8,5.2617,2.01902
1,9,5.2617,2.54113
2,9,5.2617,2.63845
3,9,5.2617,2.71364
4,9,5.2617,2.70475
5,9,5.2617,2.67099
6,9,5.2617,2.64439
7,9,5.2617,2.68041
8,9,5.2617,2.66204
9,9,5.2617,2.68097
10,9,5.2617,2.60128
1,10,5.2617,2.78915
2,10,5.2617,2.71864
3,10,5.2617,2.61151
4,10,5.2617,2.76532
5,10,5.2617,2.71975
6,10,5.2617,2.71976
7,10,5.2617,2.77791
8,10,5.2617,2.6239
9,10,5.2617,2.73194
10,10,5.2617,2.7312
1,11,5.2617,2.30907
2,11,5.2617,2.35191
3,11,5.2617,2.34577
4,11,5.2617,2.32908
5,11,5.2617,2.36311
6,11,5.2617,2.29869
7,11,5.2617,2.25318
8,11,5.2617,2.29016
9,11,5.2617,2.36911
10,11,5.2617,2.31899
1,12,5.2617,5.32147
2,12,5.2617,5.3084
3,12,5.2617,5.25811
4,12,5.2617,5.32477
5,12,5.2617,5.17698
6,12,5.2617,5.28463
7,12,5.2617,5.28284
8,12,5.2617,5.22113
9,12,5.2617,5.24158
10,12,5.2617,5.20605
1,13,5.2617,2.32391
2,13,5.2617,2.35284
3,13,5.2617,2.34578
4,13,5.2617,2.27396
5,13,5.2617,2.34114
6,13,5.2617,2.3788
7,13,5.2617,2.39122
8,13,5.2617,2.34249
9,13,5.2617,2.35088
10,13,5.2617,2.33621
1,14,5.2617,1.85337
2,14,5.2617,1.80753
3,14,5.2617,1.78273
4,14,5.2617,1.8401
5,14,5.2617,1.78761
6,14,5.2617,1.86989
7,14,5.2617,1.88773
8,14,5.2617,1.81389
9,14,5.2617,1.80511
10,14,5.2617,1.80835
1,15,5.2617,2.68395
2,15,5.2617,2.7287
3,15,5.2617,2.72954
4,15,5.2617,2.76294
5,15,5.2617,2.68742
6,15,5.2617,2.78482
7,15,5.2617,2.76758
8,15,5.2617,2.74232
9,15,5.2617,2.68978
10,15,5.2617,2.78642
1,16,5.2617,3.57266
2,16,5.2617,3.67041
3,16,5.2617,3.62604
4,16,5.2617,3.6069
5,16,5.2617,3.64925
6,16,5.2617,3.6122
7,16,5.2617,3.56699
8,16,5.2617,3.58985
9,16,5.2617,3.63018
10,16,5.2617,3.5833
1,17,5.2617,2.44042
2,17,5.2617,2.44594
3,17,5.2617,2.3791
4,17,5.2617,2.40688
5,17,5.2617,2.41184
6,17,5.2617,2.34479
7,17,5.2617,2.41762
8,17,5.2617,2.38166
9,17,5.2617,2.43862
10,17,5.2617,2.35981
1,18,5.2617,2.88879
2,18,5.2617,3.01039
3,18,5.2617,3.0005
4,18,5.2617,2.99126
5,18,5.2617,2.96117
6,18,5.2617,3.00953
7,18,5.2617,2.87871
8,18,5.2617,2.94131
9,18,5.2617,2.95849
10,18,5.2617,2.97315
1,19,5.2617,3.13472
2,19,5.2617,3.15891
3,19,5.2617,3.3108
4,19,5.2617,3.20767
5,19,5.2617,3.23297
6,19,5.2617,3.15231
7,19,5.2617,3.15776
8,19,5.2617,3.19654
9,19,5.2617,3.21464
10,19,5.2617,3.21105
1,20,5.2617,3.58797
2,20,5.2617,3.53776
3,20,5.2617,3.4597
4,20,5.2617,3.59365
5,20,5.2617,3.49875
6,20,5.2617,3.5919
7,20,5.2617,3.58504
8,20,5.2617,3.54125
9,20,5.2617,3.49911
10,20,5.2617,3.60785
1,21,5.2617,2.68062
2,21,5.2617,2.78774
3,21,5.2617,2.66836
4,21,5.2617,2.78253
5,21,5.2617,2.66548
6,21,5.2617,2.76204
7,21,5.2617,2.80501
8,21,5.2617,2.78866
9,21,5.2617,2.76092
10,21,5.2617,2.70755
1,22,5.2617,2.08716
2,22,5.2617,2.03332
3,22,5.2617,2.07921
4,22,5.2617,1.92109
5,22,5.2617,2.06741
6,22,5.2617,2.03081
7,22,5.2617,1.99525
8,22,5.2617,2.03275
9,22,5.2617,1.96891
10,22,5.2617,2.07391
1,23,5.2617,2.57616
2,23,5.2617,2.64186
3,23,5.2617,2.58051
4,23,5.2617,2.65161
5,23,5.2617,2.6491
6,23,5.2617,2.6679
7,23,5.2617,2.68087
8,23,5.2617,2.59255
9,23,5.2617,2.68617
10,23,5.2617,2.62548
1,24,5.2617,2.64741
2,24,5.2617,2.6863
3,24,5.2617,2.71645
4,24,5.2617,2.70621
5,24,5.2617,2.64788
6,24,5.2617,2.68895
7,24,5.2617,2.70614
8,24,5.2617,2.679
9,24,5.2617,2.76153
10,24,5.2617,2.77284
1,25,5.2617,2.3513
2,25,5.2617,2.34377
3,25,5.2617,2.31696
4,25,5.2617,2.24457
5,25,5.2617,2.34106
6,25,5.2617,2.42137
7,25,5.2617,2.35775
8,25,5.2617,2.35875
9,25,5.2617,2.27003
10,25,5.2617,2.30161
1,26,5.2617,5.17065
2,26,5.2617,5.14113
3,26,5.2617,5.23189
4,26,5.2617,5.06973
5,26,5.2617,5.08182
6,26,5.2617,5.21537
7,26,5.2617,5.15519
8,26,5.2617,5.16159
9,26,5.2617,5.16837
10,26,5.2617,5.13964
1,27,5.2617,2.36139
2,27,5.2617,2.341
3,27,5.2617,2.3251
4,27,5.2617,2.3632
5,27,5.2617,2.29929
6,27,5.2617,2.33206
7,27,5.2617,2.31032
8,27,5.2617,2.26519
9,27,5.2617,2.2801
10,27,5.2617,2.35525
1,28,5.2617,1.75869
2,28,5.2617,1.78535
3,28,5.2617,1.72981
4,28,5.2617,1.77622
5,28,5.2617,1.74865
6,28,5.2617,1.79617
7,28,5.2617,1.73742
8,28,5.2617,1.78963
9,28,5.2617,1.77236
10,28,5.2617,1.84601
1,29,5.2617,2.74039
2,29,5.2617,2.73237
3,29,5.2617,2.78619
4,29,5.2617,2.70637
5,29,5.2617,2.70023
6,29,5.2617,2.77591
7,29,5.2617,2.72741
8,29,5.2617,2.67429
9,29,5.2617,2.63699
10,29,5.2617,2.73675
1,30,5.2617,3.82935
2,30,5.2617,3.87275
3,30,5.2617,3.81911
4,30,5.2617,3.90377
5,30,5.2617,3.87251
6,30,5.2617,3.80785
7,30,5.2617,3.86786
8,30,5.2617,3.86339
9,30,5.2617,3.83532
10,30,5.2617,3.84134
1,31,5.2617,2.34633
2,31,5.2617,2.39639
3,31,5.2617,2.5026
4,31,5.2617,2.39879
5,31,5.2617,2.37189
6,31,5.2617,2.43624
7,31,5.2617,2.42504
8,31,5.2617,2.41212
9,31,5.2617,2.39386
10,31,5.2617,2.40405
1,32,5.2617,2.93585
2,32,5.2617,2.89536
3,32,5.2617,2.93321
4,32,5.2617,2.90041
5,32,5.2617,2.88811
6,32,5.2617,2.91075
7,32,5.2617,3.00986
8,32,5.2617,2.90095
9,32,5.2617,2.87415
10,32,5.2617,2.90673
1,33,5.2617,3.1646
2,33,5.2617,3.12673
3,33,5.2617,3.14396
4,33,5.2617,3.12765
5,33,5.2617,3.1191
6,33,5.2617,3.13405
7,33,5.2617,3.14094
8,33,5.2617,3.08466
9,33,5.2617,3.16096
10,33,5.2617,3.09007
1,34,5.2617,3.65847
2,34,5.2617,3.5965
3,34,5.2617,3.57813
4,34,5.2617,3.64892
