rep,id,V,Cl
1,1,6.46703,2.33314
2,1,5.88334,2.2194
3,1,6.03088,2.24991
4,1,6.05068,2.26731
5,1,6.36784,2.19847
6,1,6.00121,2.18902
7,1,6.35678,2.28385
8,1,6.28399,2.27582
9,1,6.07515,2.22564
10,1,6.252,2.26743
1,2,4.63233,3.38767
2,2,4.43867,3.27909
3,2,4.50638,3.29266
4,2,4.43119,3.29068
5,2,4.4462,3.24924
6,2,4.51667,3.2773
7,2,4.40777,3.27375
8,2,4.43479,3.23985
9,2,4.39897,3.27989
10,2,4.54969,3.31646
1,3,4.52659,2.17976
2,3,4.46351,2.16344
3,3,4.49317,2.1477
4,3,4.46761,2.19908
5,3,4.47713,2.15891
6,3,4.6752,2.1882
7,3,4.43798,2.18282
8,3,4.59684,2.21691
9,3,4.47842,2.19906
10,3,4.54527,2.21685
1,4,4.80849,2.75382
2,4,4.4896,2.69458
3,4,4.9197,2.81166
4,4,4.56301,2.66857
5,4,4.62636,2.69635
6,4,4.4345,2.65731
7,4,4.6742,2.72064
8,4,4.37144,2.63055
9,4,4.45646,2.63094
10,4,4.68856,2.72342
1,5,6.75161,3.50265
2,5,6.37979,3.51977
3,5,6.61247,3.48717
4,5,6.30939,3.44733
5,5,6.46952,3.47523
6,5,6.89386,3.54716
7,5,6.17797,3.43232
8,5,6.40272,3.44909
9,5,6.21292,3.41782
10,5,6.58285,3.55286
1,6,6.02546,3.78937
2,6,6.02535,3.75683
3,6,6.10154,3.81023
4,6,5.76361,3.70518
5,6,6.14799,3.8026
6,6,6.31261,3.87076
7,6,5.85011,3.74432
8,6,6.00297,3.75043
9,6,5.92443,3.71807
10,6,5.95824,3.78497
1,7,5.53541,2.75006
2,7,5.55947,2.74976
3,7,5.47026,2.71758
4,7,5.46968,2.7509
5,7,5.72467,2.79337
6,7,5.62453,2.75525
7,7,5.57386,2.73942
8,7,5.54552,2.78862
9,7,5.61125,2.82848
10,7,5.55838,2.79026
1,8,6.61096,2.10844
2,8,6.97202,2.1513
3,8,6.6206,2.09269
4,8,6.74824,2.13752
5,8,6.63914,2.18264
6,8,6.81984,2.13044
7,8,6.59896,2.11139
8,8,7.03511,2.13052
9,8,7.00918,2.15958
10,8,6.92114,2.06687
1,9,6.34547,2.79382
2,9,6.33638,2.78158
3,9,6.47109,2.77741
4,9,6.30061,2.8279
5,9,6.32762,2.84437
6,9,6.18179,2.788
7,9,6.43832,2.81855
8,9,6.22039,2.78516
9,9,6.27761,2.78205
10,9,6.05058,2.74725
1,10,4.17571,2.4527
2,10,3.99015,2.32428
3,10,4.24933,2.47324
4,10,4.10366,2.41906
5,10,3.90934,2.32701
6,10,4.0071,2.37366
7,10,4.25332,2.43921
8,10,4.0702,2.38982
9,10,3.94556,2.32661
10,10,4.15274,2.41278
1,11,6.27831,2.41854
2,11,6.16945,2.41217
3,11,6.23142,2.40249
4,11,6.36488,2.42104
5,11,6.22286,2.40328
6,11,6.43456,2.39311
7,11,6.16484,2.44216
8,11,6.30911,2.47027
9,11,6.31127,2.40097
10,11,6.13737,2.42743
1,12,2.79207,3.36808
2,12,2.82581,3.40229
3,12,2.74942,3.31165
4,12,2.70389,3.29877
5,12,2.81891,3.39729
6,12,2.72113,3.29442
7,12,2.70684,3.3178
8,12,2.75307,3.3582
9,12,2.7079,3.29637
10,12,2.84147,3.41654
1,13,5.59458,2.36626
2,13,5.34017,2.32503
3,13,5.50553,2.34587
4,13,5.61801,2.33731
5,13,5.38602,2.32214
6,13,5.71984,2.32544
7,13,5.48284,2.33199
8,13,5.65007,2.40695
9,13,5.57289,2.31815
10,13,5.59894,2.26029
1,14,8.92335,1.77048
2,14,8.63918,1.74602
3,14,8.60845,1.76104
4,14,8.27442,1.77381
5,14,8.98152,1.75494
6,14,8.44533,1.74813
7,14,8.05855,1.77184
8,14,8.36556,1.76138
9,14,8.70284,1.79704
10,14,8.35145,1.66931
1,15,9.77242,3.28126
2,15,9.4994,3.36668
3,15,9.18669,3.29319
4,15,9.30118,3.29104
5,15,9.16831,3.3324
6,15,9.5889,3.50308
7,15,9.79526,3.31383
8,15,9.50418,3.37291
9,15,9.3724,3.28473
10,15,9.36742,3.38602
1,16,4.55049,3.2912
2,16,4.57862,3.32169
3,16,4.4836,3.26453
4,16,4.51542,3.28239
5,16,4.48608,3.2549
6,16,4.6443,3.31101
7,16,4.53883,3.27392
8,16,4.48791,3.2531
9,16,4.71197,3.3655
10,16,4.48141,3.27028
1,17,4.48437,2.26006
2,17,4.38605,2.20405
3,17,4.70156,2.30141
4,17,4.31459,2.1718
5,17,4.6019,2.30794
6,17,4.55628,2.27215
7,17,4.50053,2.21468
8,17,4.56875,2.22612
9,17,4.50901,2.2382
10,17,4.4824,2.22875
1,18,4.94115,2.81774
2,18,5.06388,2.87114
3,18,4.87753,2.79701
4,18,4.7685,2.78857
5,18,4.85064,2.79079
6,18,4.82482,2.7921
7,18,4.65904,2.74768
8,18,4.77645,2.76539
9,18,4.9663,2.79563
10,18,4.8582,2.77066
1,19,6.22312,3.4556
2,19,6.28199,3.43522
3,19,6.62688,3.5765
4,19,6.16484,3.44503
5,19,6.19727,3.43973
6,19,6.38485,3.49393
7,19,6.37568,3.46137
