rep,id,eta_V,eta_Cl
1,1,0,0.0439116
2,1,0,0.060593
3,1,0,0.0627157
4,1,0,0.0275499
5,1,0,0.0428233
6,1,0,0.0327126
7,1,0,0.0284504
8,1,0,0.0576212
9,1,0,0.0460308
10,1,0,0.0416391
1,2,0,0.132034
2,2,0,0.123071
3,2,0,0.132034
4,2,0,0.145898
5,2,0,0.139915
6,2,0,0.155226
7,2,0,0.138702
8,2,0,0.127033
9,2,0,0.117583
10,2,0,0.151102
1,3,0,-0.0960924
2,3,0,-0.0875281
3,3,0,-0.0647853
4,3,0,-0.0877504
5,3,0,-0.0808927
6,3,0,-0.101827
7,3,0,-0.104045
8,3,0,-0.0998991
9,3,0,-0.101899
10,3,0,-0.0930522
1,4,0,-0.0633631
2,4,0,-0.108322
3,4,0,-0.0793373
4,4,0,-0.0715075
5,4,0,-0.0815887
6,4,0,-0.0756224
7,4,0,-0.0748628
8,4,0,-0.101185
9,4,0,-0.0709113
10,4,0,-0.083135
1,5,0,-0.116686
2,5,0,-0.0755799
3,5,0,-0.0852483
4,5,0,-0.103072
5,5,0,-0.108494
6,5,0,-0.120546
7,5,0,-0.0870866
8,5,0,-0.136938
9,5,0,-0.100571
10,5,0,-0.139022
1,6,0,0.0814342
2,6,0,0.0722365
3,6,0,0.0779335
4,6,0,0.0826945
5,6,0,0.100996
6,6,0,0.0967304
7,6,0,0.118888
8,6,0,0.112475
9,6,0,0.105448
10,6,0,0.121364
1,7,0,-0.120864
2,7,0,-0.0985713
3,7,0,-0.0904391
4,7,0,-0.0873338
5,7,0,-0.0795838
6,7,0,-0.135869
7,7,0,-0.0804585
8,7,0,-0.101215
9,7,0,-0.107524
10,7,0,-0.105032
1,8,0,0.00770504
2,8,0,0.00921272
3,8,0,-0.0460746
4,8,0,-0.0387917
5,8,0,-0.0530499
6,8,0,-0.008863
7,8,0,-0.0151522
8,8,0,-0.0377792
9,8,0,-0.0534774
10,8,0,-0.0359866
1,9,0,0.100942
2,9,0,0.124175
3,9,0,0.145761
4,9,0,0.136514
5,9,0,0.153466
6,9,0,0.138504
7,9,0,0.110585
8,9,0,0.129936
9,9,0,0.135989
10,9,0,0.137266
1,10,0,-0.0617015
2,10,0,-0.0471187
3,10,0,-0.0449011
4,10,0,-0.0697411
5,10,0,-0.062266
6,10,0,-0.0485547
7,10,0,-0.0322299
8,10,0,-0.0852113
9,10,0,-0.0685661
10,10,0,-0.0839137
1,11,0,0.00796729
2,11,0,0.0212918
3,11,0,0.0387577
4,11,0,0.0442574
5,11,0,0.0244215
6,11,0,0.0484862
7,11,0,0.0131512
8,11,0,0.0329533
9,11,0,0.051077
10,11,0,0.0245638
1,12,0,0.0571543
2,12,0,0.0582632
3,12,0,0.0640051
4,12,0,0.0880866
5,12,0,0.0297649
6,12,0,0.0494873
7,12,0,0.0705089
8,12,0,0.0426619
9,12,0,0.0638421
10,12,0,0.0835933
1,13,0,-0.092276
2,13,0,-0.081864
3,13,0,-0.100055
4,13,0,-0.123125
5,13,0,-0.114396
6,13,0,-0.0839916
7,13,0,-0.088561
8,13,0,-0.102862
9,13,0,-0.0975767
10,13,0,-0.0947864
1,14,0,0.107748
2,14,0,0.0680803
3,14,0,0.0718184
4,14,0,0.0856033
5,14,0,0.0838448
6,14,0,0.093829
7,14,0,0.0890707
8,14,0,0.0763562
9,14,0,0.100849
10,14,0,0.0891769
1,15,0,-0.0675716
2,15,0,-0.0724415
3,15,0,-0.0787187
4,15,0,-0.100415
5,15,0,-0.119326
6,15,0,-0.0384801
7,15,0,-0.0845005
8,15,0,-0.0572907
9,15,0,-0.0693593
10,15,0,-0.0641649
1,16,0,0.136536
2,16,0,0.151958
3,16,0,0.150825
4,16,0,0.135051
5,16,0,0.11813
6,16,0,0.134438
7,16,0,0.133042
8,16,0,0.135082
9,16,0,0.119908
10,16,0,0.134203
1,17,0,-0.109155
2,17,0,-0.11839
3,17,0,-0.120811
4,17,0,-0.126847
5,17,0,-0.105138
6,17,0,-0.112029
7,17,0,-0.115863
8,17,0,-0.122638
9,17,0,-0.136114
10,17,0,-0.0949546
1,18,0,-0.0736736
2,18,0,-0.0839498
3,18,0,-0.0687425
4,18,0,-0.106084
5,18,0,-0.0953173
6,18,0,-0.0894514
7,18,0,-0.0864598
8,18,0,-0.0663059
9,18,0,-0.0829594
10,18,0,-0.0844217
1,19,0,-0.1148
2,19,0,-0.110905
3,19,0,-0.075875
4,19,0,-0.0920009
5,19,0,-0.118804
6,19,0,-0.0885103
7,19,0,-0.111424
8,19,0,-0.109021
9,19,0,-0.115786
10,19,0,-0.10329
1,20,0,0.103708
2,20,0,0.111265
3,20,0,0.111146
4,20,0,0.131327
5,20,0,0.0903351
6,20,0,0.141934
7,20,0,0.130337
8,20,0,0.107674
9,20,0,0.128794
10,20,0,0.122876
1,21,0,-0.051748
