rep,id,V,Cl
1,1,5.79721,2.96719
2,1,5.79721,3.01711
3,1,5.79721,3.02352
4,1,5.79721,2.91904
5,1,5.79721,2.96397
6,1,5.79721,2.93415
7,1,5.79721,2.92167
8,1,5.79721,3.00815
9,1,5.79721,2.97349
10,1,5.79721,2.96046
1,2,5.79721,3.24054
2,2,5.79721,3.21162
3,2,5.79721,3.24054
4,2,5.79721,3.28578
5,2,5.79721,3.26618
6,2,5.79721,3.31657
7,2,5.79721,3.26222
8,2,5.79721,3.22437
9,2,5.79721,3.19405
10,2,5.79721,3.30292
1,3,5.79721,2.57955
2,3,5.79721,2.60173
3,3,5.79721,2.66158
4,3,5.79721,2.60115
5,3,5.79721,2.61905
6,3,5.79721,2.5648
7,3,5.79721,2.55911
8,3,5.79721,2.56974
9,3,5.79721,2.56461
10,3,5.79721,2.5874
1,4,5.79721,2.66537
2,4,5.79721,2.54819
3,4,5.79721,2.62313
4,4,5.79721,2.64375
5,4,5.79721,2.61723
6,4,5.79721,2.63289
7,4,5.79721,2.63489
8,4,5.79721,2.56644
9,4,5.79721,2.64533
10,4,5.79721,2.61319
1,5,5.79721,2.52697
2,5,5.79721,2.633
3,5,5.79721,2.60767
4,5,5.79721,2.5616
5,5,5.79721,2.54775
6,5,5.79721,2.51723
7,5,5.79721,2.60288
8,5,5.79721,2.47631
9,5,5.79721,2.56802
10,5,5.79721,2.47115
1,6,5.79721,3.08065
2,6,5.79721,3.05244
3,6,5.79721,3.06988
4,6,5.79721,3.08453
5,6,5.79721,3.1415
6,6,5.79721,3.12813
7,6,5.79721,3.19822
8,6,5.79721,3.17777
9,6,5.79721,3.15552
10,6,5.79721,3.20615
1,7,5.79721,2.51643
2,7,5.79721,2.57316
3,7,5.79721,2.59417
4,7,5.79721,2.60224
5,7,5.79721,2.62248
6,7,5.79721,2.47895
7,7,5.79721,2.62019
8,7,5.79721,2.56637
9,7,5.79721,2.55022
10,7,5.79721,2.55659
1,8,5.79721,2.86168
2,8,5.79721,2.866
3,8,5.79721,2.71185
4,8,5.79721,2.73167
5,8,5.79721,2.693
6,8,5.79721,2.81466
7,8,5.79721,2.79702
8,8,5.79721,2.73444
9,8,5.79721,2.69185
10,8,5.79721,2.73935
1,9,5.79721,3.14133
2,9,5.79721,3.21517
3,9,5.79721,3.28533
4,9,5.79721,3.25509
5,9,5.79721,3.31074
6,9,5.79721,3.26157
7,9,5.79721,3.17177
8,9,5.79721,3.23375
9,9,5.79721,3.25338
10,9,5.79721,3.25754
1,10,5.79721,2.6698
2,10,5.79721,2.70902
3,10,5.79721,2.71503
4,10,5.79721,2.64842
5,10,5.79721,2.66829
6,10,5.79721,2.70513
7,10,5.79721,2.74966
8,10,5.79721,2.60777
9,10,5.79721,2.65154
10,10,5.79721,2.61115
1,11,5.79721,2.86244
2,11,5.79721,2.90083
3,11,5.79721,2.95194
4,11,5.79721,2.96822
5,11,5.79721,2.90992
6,11,5.79721,2.9808
7,11,5.79721,2.87731
8,11,5.79721,2.93486
9,11,5.79721,2.98853
10,11,5.79721,2.91034
1,12,5.79721,3.00675
2,12,5.79721,3.01009
3,12,5.79721,3.02742
4,12,5.79721,3.10121
5,12,5.79721,2.92551
6,12,5.79721,2.98379
7,12,5.79721,3.04717
8,12,5.79721,2.96349
9,12,5.79721,3.02693
10,12,5.79721,3.08731
1,13,5.79721,2.58941
2,13,5.79721,2.61651
3,13,5.79721,2.56934
4,13,5.79721,2.51075
5,13,5.79721,2.53276
6,13,5.79721,2.61095
7,13,5.79721,2.59905
8,13,5.79721,2.56214
9,13,5.79721,2.57572
10,13,5.79721,2.58292
1,14,5.79721,3.16279
2,14,5.79721,3.03978
3,14,5.79721,3.05117
4,14,5.79721,3.09352
5,14,5.79721,3.08808
6,14,5.79721,3.11907
7,14,5.79721,3.10426
8,14,5.79721,3.06504
9,14,5.79721,3.14104
