Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"S, L/mg",20.16382192265029,22.788459974318325,13.865208454816694,11.89841106777297,17.748874467683954,24.62226065494348,1.4860636002631058,20.15077510370408,2.1129769910645546,20.120986885661758,15.495783912287923,20.0
"K_{cl}, L/hr",2.8038509148276045,2.8022907070025913,3.4486574041633764,2.8038497164794336,2.8034605597324407,2.804081435778907,2.803654387190491,2.8024112726183867,2.803636635078275,2.803593878293048,2.867948691116455,2.8
"V_c_typ, L",-0.3745197760473126,-0.06210602350643492,-0.11797329714258437,-0.37541765340402106,-0.3738343977017256,-0.37136217080190415,0.021124256607346015,-0.37307543361759665,-0.3741574435728905,-0.37349870355436887,-0.2774820642741493,0.68
omega_V_c,0.31974134056017833,32.73075061709688,0.2252307335395899,0.32287454480857597,0.32044942236528534,0.3216685998294352,31.64808184359886,0.3183234251972596,0.32021792243516756,0.31792799597388427,6.684526644540513,0.3
"R_0, 10^3/mu L",980.8120262413195,457.7847464497116,1217.931189599894,770.1228591062321,889.6240436035744,789.1080606328454,1047.8164957110205,983.4369211212854,2198.1094732444717,983.2309300635513,1031.7976745773906,983.1
gamma,0.43915775198092366,3.000876941481735,8.338489382862333,5.01049975471735,0.37563028033086426,0.6180657881205278,0.07969191232931747,0.4362320743482042,0.0012740165063375444,0.4373421464478623,1.8737260049125453,0.44
"MTT, hr",85.25915934812313,142.62085300369844,28.3463864712101,160.5358389713591,77.92447765824681,98.04989886730837,157.3231987257551,85.03071986465503,5.6910258749229365,85.10754439895106,92.588910318423,85.26
"sigma_{c, PD}",42.1389279129854,407.6453485831344,126.53568890232648,401.27408234327606,1485.6157629951442,225.69287118744148,278.88392398325215,41.85361758396784,592.3706807743149,41.96835510883815,364.39792593746813,42.43
Log-posterior,-2675.469356000311,-8020.140571764643,-3.797083440591425e+17,-6890.081379068579,-9587.397436613912,-5983.55451591291,-7167.889352283558,-2672.309941134124,-8570.084602210281,-2672.256683039787,nan,nan
