rep,id,V,Cl
1,1,6.20432,2.61504
2,1,5.90468,2.55623
3,1,6.04606,2.5581
4,1,5.94013,2.56591
5,1,6.16192,2.58213
6,1,5.82588,2.50743
7,1,5.9743,2.53623
8,1,6.24746,2.56992
9,1,6.01238,2.52818
10,1,6.14647,2.60059
1,2,5.68512,1.80402
2,2,6.17563,1.74488
3,2,5.72439,1.76227
4,2,5.92135,1.77324
5,2,5.81068,1.75531
6,2,6.06214,1.80824
7,2,5.77892,1.81402
8,2,5.72048,1.74375
9,2,5.75523,1.79817
10,2,5.87623,1.82031
1,3,5.86772,2.86562
2,3,5.49135,2.83144
3,3,5.4092,2.72246
4,3,5.60461,2.85132
5,3,5.60074,2.85702
6,3,5.82257,2.85587
7,3,5.66387,2.87063
8,3,5.58629,2.78523
9,3,5.54536,2.83491
10,3,5.67682,2.85374
1,4,7.25248,3.05224
2,4,7.33202,3.06473
3,4,7.4448,3.13224
4,4,7.14906,3.02382
5,4,7.18486,3.02658
6,4,6.88649,3.01816
7,4,7.56209,3.11985
8,4,7.27808,3.04306
9,4,7.31549,3.01409
10,4,7.46747,3.0239
1,5,4.82263,3.43511
2,5,4.28619,3.20515
3,5,4.57268,3.30006
4,5,4.48756,3.27352
5,5,4.39876,3.23363
6,5,4.52509,3.28456
7,5,4.48229,3.29505
8,5,4.60979,3.32231
9,5,4.38054,3.28182
10,5,4.61928,3.3088
1,6,4.40567,1.82802
2,6,4.53053,1.80571
3,6,4.42372,1.819
4,6,4.36414,1.81042
5,6,4.2845,1.79954
6,6,4.53086,1.81692
7,6,4.40864,1.81454
8,6,4.45499,1.78873
9,6,4.35572,1.82117
10,6,4.43024,1.79149
1,7,5.8545,3.68209
2,7,5.85308,3.66044
3,7,5.87328,3.69927
4,7,5.65672,3.60647
5,7,5.74018,3.60872
6,7,5.76866,3.66198
7,7,5.95349,3.69032
8,7,5.79172,3.67175
9,7,5.67589,3.64106
10,7,5.64213,3.63451
1,8,5.40126,2.61559
2,8,5.30313,2.57402
3,8,5.29669,2.54652
4,8,5.60074,2.63281
5,8,5.47536,2.60508
6,8,5.66209,2.64415
7,8,5.46592,2.62974
8,8,5.77782,2.69335
9,8,5.55394,2.64499
10,8,5.51164,2.63126
1,9,6.87044,3.9784
2,9,6.75392,3.94237
3,9,6.91655,4.01299
4,9,6.8921,4.00268
5,9,7.04084,4.12014
6,9,6.78434,4.00467
7,9,6.94185,4.03146
8,9,6.89976,4.01038
9,9,6.80682,3.95814
10,9,6.72996,3.97548
1,10,5.15773,3.47673
2,10,4.94113,3.33676
3,10,5.27789,3.56237
