rep,id,V,Cl
1,1,6.15406,2.89753
2,1,6.15406,2.89753
1,2,6.15406,2.89753
2,2,6.15406,2.89753
1,3,6.15406,2.89753
2,3,6.15406,2.89753
1,4,6.15406,2.89753
2,4,6.15406,2.89753
1,5,6.15406,2.89753
2,5,6.15406,2.89753
1,6,6.15406,2.89753
2,6,6.15406,2.89753
1,7,6.15406,2.89753
2,7,6.15406,2.89753
1,8,6.15406,2.89753
2,8,6.15406,2.89753
1,9,6.15406,2.89753
2,9,6.15406,2.89753
1,10,6.15406,2.89753
2,10,6.15406,2.89753
1,11,6.15406,2.89753
2,11,6.15406,2.89753
1,12,6.15406,2.89753
2,12,6.15406,2.89753
1,13,6.15406,2.89753
2,13,6.15406,2.89753
1,14,6.15406,2.89753
2,14,6.15406,2.89753
1,15,6.15406,2.89753
2,15,6.15406,2.89753
1,16,6.15406,2.89753
2,16,6.15406,2.89753
1,17,6.15406,2.89753
2,17,6.15406,2.89753
1,18,6.15406,2.89753
2,18,6.15406,2.89753
1,19,6.15406,2.89753
2,19,6.15406,2.89753
1,20,6.15406,2.89753
2,20,6.15406,2.89753
1,21,6.15406,2.89753
2,21,6.15406,2.89753
1,22,6.15406,2.89753
2,22,6.15406,2.89753
1,23,6.15406,2.89753
2,23,6.15406,2.89753
1,24,6.15406,2.89753
2,24,6.15406,2.89753
1,25,6.15406,2.89753
2,25,6.15406,2.89753
1,26,6.15406,2.89753
2,26,6.15406,2.89753
1,27,6.15406,2.89753
2,27,6.15406,2.89753
1,28,6.15406,2.89753
2,28,6.15406,2.89753
1,29,6.15406,2.89753
2,29,6.15406,2.89753
1,30,6.15406,2.89753
2,30,6.15406,2.89753
1,31,6.15406,2.89753
2,31,6.15406,2.89753
1,32,6.15406,2.89753
2,32,6.15406,2.89753
1,33,6.15406,2.89753
2,33,6.15406,2.89753
1,34,6.15406,2.89753
2,34,6.15406,2.89753
1,35,6.15406,2.89753
2,35,6.15406,2.89753
1,36,6.15406,2.89753
2,36,6.15406,2.89753
1,37,6.15406,2.89753
2,37,6.15406,2.89753
1,38,6.15406,2.89753
2,38,6.15406,2.89753
1,39,6.15406,2.89753
2,39,6.15406,2.89753
1,40,6.15406,2.89753
2,40,6.15406,2.89753
1,41,6.15406,2.89753
2,41,6.15406,2.89753
1,42,6.15406,2.89753
2,42,6.15406,2.89753
1,43,6.15406,2.89753
2,43,6.15406,2.89753
1,44,6.15406,2.89753
2,44,6.15406,2.89753
1,45,6.15406,2.89753
2,45,6.15406,2.89753
