rep,id,eta_V,eta_Cl
1,1,-0.0417178,0.0175542
2,1,-0.0472366,0.00493746
3,1,-0.0323244,0.0041299
4,1,-0.0380996,0.000319458
5,1,0.0181131,0.00903902
6,1,-0.0374193,-0.00792205
7,1,-0.0734477,0.00333191
8,1,-0.0686319,0.00427454
9,1,-0.0475988,0.00300855
10,1,-0.0540574,-0.00110329
1,2,-0.355843,0.00828703
2,2,-0.371009,-0.00849674
3,2,-0.373649,-0.009707
4,2,-0.326822,0.00672285
5,2,-0.324976,0.00690739
6,2,-0.347107,-0.00148709
7,2,-0.336359,0.0137622
8,2,-0.335982,-0.00297722
9,2,-0.348024,0.00315935
10,2,-0.371454,-0.00527636
1,3,-0.379972,0.0152566
2,3,-0.378607,0.00422854
3,3,-0.404556,0.000881429
4,3,-0.402358,-3.41538e-05
5,3,-0.415654,-0.00787203
6,3,-0.377561,0.0115277
7,3,-0.354608,0.0111665
8,3,-0.408792,-0.00290424
9,3,-0.410945,-0.000868325
10,3,-0.397763,0.00175272
1,4,-0.161059,-0.00496702
2,4,-0.152871,0.00186207
3,4,-0.145874,0.0172378
4,4,-0.145766,-0.000599589
5,4,-0.153336,0.0100734
6,4,-0.184683,-0.00116987
7,4,-0.123766,0.00838665
8,4,-0.183418,0.00701335
9,4,-0.187945,-0.00494876
10,4,-0.158924,0.0136504
1,5,-0.187461,-0.00141156
2,5,-0.176318,-0.0052544
3,5,-0.176112,-0.000179112
4,5,-0.199921,-0.00198596
5,5,-0.221348,-0.0058582
6,5,-0.174363,0.00472402
7,5,-0.222701,-0.010152
8,5,-0.195689,0.00481228
9,5,-0.221212,-0.00953341
10,5,-0.162364,0.0170864
1,6,0.0353692,0.0115251
2,6,0.0284572,-0.00438772
3,6,0.0478019,-0.00879593
4,6,0.0598594,0.00163638
5,6,0.026121,-0.00157863
6,6,0.0403099,0.00110692
7,6,-0.00732392,-0.00506122
8,6,0.053141,-0.0166397
9,6,0.020728,0.00031507
10,6,0.0276403,0.00969611
1,7,-0.381172,0.0139594
2,7,-0.378118,0.00754424
3,7,-0.397978,0.00861697
4,7,-0.412068,-0.000930647
5,7,-0.431659,-0.00504957
6,7,-0.412,-0.00838847
7,7,-0.390654,0.00793941
8,7,-0.409644,-0.0113192
9,7,-0.389786,0.000364099
10,7,-0.405489,0.00139939
1,8,0.0759989,-0.00491668
2,8,0.0895636,0.00164708
3,8,0.0754906,4.28696e-05
4,8,0.0862183,-0.00298851
5,8,0.061061,0.00973694
6,8,0.102058,0.00122449
7,8,0.102905,0.00765571
8,8,0.144419,0.00968846
9,8,0.121452,0.00122214
10,8,0.130788,0.00332399
1,9,0.15525,0.00130953
2,9,0.150462,-0.000674765
3,9,0.177583,-0.00766641
4,9,0.129716,-0.0116975
5,9,0.148422,-0.00354783
6,9,0.162892,-0.00239088
7,9,0.152259,-0.0162947
8,9,0.153968,0.0107037
9,9,0.140195,0.0027125
10,9,0.121349,-0.00505741
1,10,0.480546,0.0039025
2,10,0.544673,-0.00749482
3,10,0.509589,-0.00637429
4,10,0.488643,0.00168417
5,10,0.470362,0.00274002
6,10,0.522062,0.00980912
7,10,0.500016,-0.00267108
8,10,0.498896,-0.00504155
9,10,0.479133,-0.011906
10,10,0.496996,-0.00171008
1,11,-0.0640005,0.00135716
2,11,-0.0794451,-0.00705209
3,11,-0.0942462,0.0012967
4,11,-0.056446,0.0051065
5,11,-0.0960774,-0.00759729
6,11,-0.0516901,-0.000478251
7,11,-0.0355505,-0.00740049
8,11,-0.0851221,-0.00227301
9,11,-0.104367,-0.0123554
10,11,-0.0831318,0.00430997
1,12,0.126746,0.00466929
2,12,0.172579,0.00183845
3,12,0.174607,-0.0138878
4,12,0.11761,-0.0065171
5,12,0.126699,0.00569948
6,12,0.122594,-0.00944003
7,12,0.126586,-0.00328778
8,12,0.153489,0.0107759
9,12,0.105474,-0.00498167
10,12,0.117395,0.00288561
1,13,-0.129646,0.00539367
2,13,-0.135196,0.00335239
3,13,-0.181835,-0.0126345
4,13,-0.140072,0.00405835
5,13,-0.113472,0.00381214
6,13,-0.137313,-0.00490598
7,13,-0.183199,0.000441939
8,13,-0.122672,0.00634313
9,13,-0.146313,0.000375467
10,13,-0.181914,-0.0129582
1,14,0.336465,-0.00974746
2,14,0.316287,-0.00537778
3,14,0.326172,-0.00394133
4,14,0.299653,-0.0011083
5,14,0.365517,-0.0113979
6,14,0.323383,-0.00534811
7,14,0.270668,-0.00611644
8,14,0.313392,-0.000295363
9,14,0.288545,-0.000698305
10,14,0.233231,0.00467788
1,15,0.13802,0.000620351
2,15,0.0902918,-0.000731675
3,15,0.121832,-0.0122582
4,15,0.118111,-0.00999719
5,15,0.0782354,-0.0027333
6,15,0.151515,0.00416069
7,15,0.106111,-0.000823365
8,15,0.110309,0.00283086
9,15,0.0947447,-0.0126972
10,15,0.108347,-0.00278727
1,16,-0.359952,-0.00961208
2,16,-0.322043,7.85929e-05
3,16,-0.31614,-0.00419738
4,16,-0.343434,-0.00169635
5,16,-0.35738,-0.00920991
6,16,-0.334389,-0.00345188
7,16,-0.325051,-0.00215603
8,16,-0.36184,-0.0104156
9,16,-0.327492,0.00278456
10,16,-0.309751,0.000855659
1,17,-0.364594,-0.0050496
2,17,-0.376101,0.00965828
3,17,-0.358906,0.00979214
4,17,-0.364043,0.003935
5,17,-0.355265,0.0127108
6,17,-0.397345,0.00113625
7,17,-0.352479,0.00475583
8,17,-0.362081,0.00416343
9,17,-0.341091,0.0189146
10,17,-0.37572,0.00345067
1,18,-0.16496,-0.000480861
2,18,-0.13231,0.000824843
3,18,-0.170373,-0.00940938
4,18,-0.132265,-0.000468145
5,18,-0.13902,0.000539204
6,18,-0.172099,-0.00570298
7,18,-0.155106,0.00111694
8,18,-0.154277,0.00238462
9,18,-0.161752,-0.00194454
10,18,-0.145989,-0.00821336
1,19,-0.1962,0.00747262
2,19,-0.163959,0.00582525
3,19,-0.154908,0.0062176
4,19,-0.172962,0.00918229
5,19,-0.139253,0.00348385
6,19,-0.173657,0.00451538
7,19,-0.179623,0.00626112
8,19,-0.157702,0.00916943
9,19,-0.154852,0.0107227
10,19,-0.168779,0.00178366
1,20,0.127643,0.0119762
2,20,0.0870654,0.00259082
3,20,0.037159,-0.000790609
4,20,0.0514225,0.0102083
5,20,0.0668636,-0.0037904
6,20,0.0506892,0.00240974
7,20,0.0630427,-0.0029125
8,20,0.0623073,-0.00387596
9,20,0.0523863,-0.00463113
10,20,0.0530657,0.00125614
1,21,-0.413531,-0.00789283
2,21,-0.395754,0.00401375
3,21,-0.358484,0.00429841
4,21,-0.41657,-0.0053378
5,21,-0.36494,0.00195775
6,21,-0.38629,-0.0026046
7,21,-0.392716,-0.000111558
8,21,-0.373517,0.00801095
9,21,-0.397515,-0.010876
10,21,-0.393523,-0.00634395
1,22,0.115438,-0.0171113
2,22,0.148748,0.000374967
3,22,0.138612,-0.0065339
4,22,0.183411,-0.00708396
5,22,0.157844,-0.009618
6,22,0.181459,-0.000537964
7,22,0.16075,0.00606502
8,22,0.131736,-0.0117578
9,22,0.127541,0.000657215
10,22,0.18173,-0.0076701
1,23,0.126612,-0.000697755
2,23,0.188025,-0.00294012
3,23,0.167351,0.00549157
4,23,0.177522,0.00663864
5,23,0.165919,0.00619283
6,23,0.136389,-0.00476128
7,23,0.151429,0.00576738
8,23,0.169545,-0.00630285
9,23,0.160165,0.00442422
10,23,0.203847,0.00729168
1,24,0.534013,-0.00235714
2,24,0.607462,5.52769e-05
3,24,0.573579,0.00283884
4,24,0.629154,0.00602122
5,24,0.543999,-0.00344734
6,24,0.528884,-0.00138268
7,24,0.586532,0.0119238
8,24,0.494112,0.0106589
9,24,0.576949,0.0113865
10,24,0.576012,-0.00430687
1,25,-0.0902832,-0.0012663
2,25,-0.085397,-0.00483394
3,25,-0.0501833,0.00921206
4,25,-0.0997681,-0.0087496
5,25,-0.104925,-0.0165809
6,25,-0.0909609,-0.00296934
7,25,-0.062131,-0.00993182
8,25,-0.107975,-0.00997003
9,25,-0.0977853,-0.00733509
10,25,-0.110057,-0.0172223
1,26,0.145126,-0.0111153
2,26,0.149269,-0.00642726
3,26,0.150996,0.0121202
4,26,0.158906,-0.00699223
5,26,0.131925,0.000313118
6,26,0.140833,-0.0152557
7,26,0.124453,-0.00601038
8,26,0.141319,-0.00442571
9,26,0.157678,-0.00942297
10,26,0.0987032,0.00218043
1,27,-0.130493,-0.0117289
2,27,-0.0813295,-0.000362393
3,27,-0.0922502,-0.0041897
4,27,-0.0893672,-0.00885992
5,27,-0.139665,-0.00509012
6,27,-0.129355,-0.00759636
7,27,-0.119888,0.00551698
8,27,-0.099786,0.0067134
9,27,-0.0973136,-0.00249797
10,27,-0.136031,-0.00722269
1,28,0.33419,-0.019886
2,28,0.314807,-0.00442174
3,28,0.349797,-0.00951911
4,28,0.341679,-0.0167419
5,28,0.301787,-0.00654566
6,28,0.320603,-0.00209713
7,28,0.315758,-0.00867153
8,28,0.347175,-0.00741476
9,28,0.353093,0.00142949
10,28,0.31461,3.01287e-05
1,29,0.131593,-0.000313491
2,29,0.148269,0.0146372
3,29,0.171835,-0.00230737
4,29,0.173365,0.0110295
5,29,0.141304,0.00097667
6,29,0.136606,0.0181854
7,29,0.132646,0.00617896
8,29,0.129125,0.00713553
9,29,0.180603,0.00869844
10,29,0.151456,0.00537989
1,30,0.293862,0.00180309
2,30,0.280073,0.013227
3,30,0.274598,-0.000690955
4,30,0.249705,-0.00714286
5,30,0.282026,0.00115835
6,30,0.270787,-0.000822161
7,30,0.28382,-0.00342638
8,30,0.257682,0.0053846
9,30,0.260934,-0.00679743
10,30,0.265866,-0.00411342
1,31,-0.421629,-0.00163585
2,31,-0.372642,3.31812e-05
3,31,-0.384234,0.00525166
4,31,-0.370128,0.0124604
5,31,-0.403618,-0.00315183
6,31,-0.384406,0.00647124
7,31,-0.388117,0.0104039
8,31,-0.399264,0.00196843
9,31,-0.354359,0.0132054
10,31,-0.393165,0.00838774
1,32,-0.151108,8.88982e-05
2,32,-0.138349,0.00426894
3,32,-0.122412,-0.00456942
4,32,-0.119737,0.014197
5,32,-0.159635,-0.00465748
6,32,-0.132019,0.0101949
7,32,-0.147279,0.000620678
8,32,-0.140006,-0.00153076
9,32,-0.151685,-0.00599439
10,32,-0.130761,0.00950363
1,33,-0.229489,-0.0119119
2,33,-0.23074,-0.0118544
3,33,-0.196467,0.00414762
4,33,-0.230749,-0.00891579
5,33,-0.225592,-0.00744977
6,33,-0.254654,-0.00463623
7,33,-0.21925,-0.00508517
8,33,-0.191267,0.00915051
9,33,-0.232026,-0.000209797
10,33,-0.218135,-0.00881362
1,34,0.0930926,0.000216693
