rep,id,eta_V,eta_Cl
1,1,0,-0.51038
2,1,0,-0.484681
3,1,0,-0.505068
4,1,0,-0.46768
5,1,0,-0.478402
6,1,0,-0.517044
7,1,0,-0.482806
8,1,0,-0.467545
9,1,0,-0.475909
10,1,0,-0.51201
1,2,0,-0.240661
2,2,0,-0.242228
3,2,0,-0.258172
4,2,0,-0.245754
5,2,0,-0.251538
6,2,0,-0.26017
7,2,0,-0.223278
8,2,0,-0.243615
9,2,0,-0.222176
10,2,0,-0.235208
1,3,0,0.270607
2,3,0,0.26264
3,3,0,0.273597
4,3,0,0.263728
5,3,0,0.273833
6,3,0,0.273946
7,3,0,0.283722
8,3,0,0.252825
9,3,0,0.290258
10,3,0,0.266239
1,4,0,0.036392
2,4,0,0.0422191
3,4,0,0.0283993
4,4,0,0.028913
5,4,0,0.0384191
6,4,0,0.0246404
7,4,0,0.027481
8,4,0,0.0224458
9,4,0,0.0211028
10,4,0,0.038118
1,5,0,-0.585148
2,5,0,-0.58523
3,5,0,-0.56973
4,5,0,-0.629172
5,5,0,-0.607578
6,5,0,-0.58718
7,5,0,-0.539885
8,5,0,-0.593859
9,5,0,-0.544916
10,5,0,-0.56704
1,6,0,0.375092
2,6,0,0.389877
3,6,0,0.37694
4,6,0,0.381288
5,6,0,0.383507
6,6,0,0.381539
7,6,0,0.376948
8,6,0,0.374604
9,6,0,0.387947
10,6,0,0.38109
1,7,0,0.682423
2,7,0,0.668303
3,7,0,0.670803
4,7,0,0.685478
5,7,0,0.669124
6,7,0,0.678769
7,7,0,0.669124
8,7,0,0.666307
9,7,0,0.671328
10,7,0,0.676684
1,8,0,0.391577
2,8,0,0.369215
3,8,0,0.360263
4,8,0,0.372537
5,8,0,0.37497
6,8,0,0.374354
7,8,0,0.3819
8,8,0,0.368187
9,8,0,0.390698
10,8,0,0.379691
1,9,0,-0.111517
2,9,0,-0.116355
3,9,0,-0.111366
4,9,0,-0.138789
5,9,0,-0.100332
6,9,0,-0.0900223
7,9,0,-0.0931131
8,9,0,-0.0808292
9,9,0,-0.118611
10,9,0,-0.0940201
1,10,0,-0.204804
2,10,0,-0.252625
3,10,0,-0.226669
4,10,0,-0.247364
5,10,0,-0.224857
6,10,0,-0.243743
7,10,0,-0.209079
8,10,0,-0.255772
9,10,0,-0.239026
10,10,0,-0.223746
1,11,0,-0.4192
2,11,0,-0.379338
3,11,0,-0.385549
4,11,0,-0.39531
5,11,0,-0.429857
6,11,0,-0.404846
7,11,0,-0.428461
8,11,0,-0.398955
9,11,0,-0.429096
10,11,0,-0.378273
1,12,0,0.442354
2,12,0,0.433014
3,12,0,0.43819
4,12,0,0.430394
5,12,0,0.434391
6,12,0,0.430586
7,12,0,0.455736
8,12,0,0.437435
9,12,0,0.432971
10,12,0,0.450875
1,13,0,-0.482277
2,13,0,-0.543778
3,13,0,-0.525111
4,13,0,-0.544182
5,13,0,-0.556891
6,13,0,-0.54224
7,13,0,-0.53833
8,13,0,-0.477789
9,13,0,-0.573643
10,13,0,-0.532534
1,14,0,-0.340206
2,14,0,-0.367916
3,14,0,-0.364364
4,14,0,-0.35983
5,14,0,-0.351551
6,14,0,-0.381589
7,14,0,-0.359877
8,14,0,-0.369598
9,14,0,-0.357974
10,14,0,-0.390139
1,15,0,0.0476781
2,15,0,0.0301908
3,15,0,0.0203781
4,15,0,0.0518834
5,15,0,0.0212782
6,15,0,0.00224951
7,15,0,0.0329173
8,15,0,0.0411293
9,15,0,0.0548494
10,15,0,0.0775482
1,16,0,-0.24545
2,16,0,-0.256485
3,16,0,-0.248747
4,16,0,-0.258326
5,16,0,-0.214759
6,16,0,-0.264907
7,16,0,-0.223127
8,16,0,-0.231534
9,16,0,-0.273416
10,16,0,-0.206772
1,17,0,0.256238
2,17,0,0.250034
3,17,0,0.259804
4,17,0,0.272974
5,17,0,0.265916
6,17,0,0.25932
7,17,0,0.256414
8,17,0,0.26087
9,17,0,0.250551
10,17,0,0.271836
1,18,0,0.0379964
2,18,0,0.0231601
3,18,0,0.0362233
4,18,0,0.046475
5,18,0,0.0385941
6,18,0,0.0395078
7,18,0,0.0454304
8,18,0,0.0588412
9,18,0,0.0130814
10,18,0,0.0333098
1,19,0,-0.604215
2,19,0,-0.586994
3,19,0,-0.579541
4,19,0,-0.57787
5,19,0,-0.574767
6,19,0,-0.558227
7,19,0,-0.550692
8,19,0,-0.565838
9,19,0,-0.533593
10,19,0,-0.5904
1,20,0,0.379626
2,20,0,0.362076
3,20,0,0.358217
4,20,0,0.365719
5,20,0,0.367513
6,20,0,0.382497
7,20,0,0.3779
8,20,0,0.375965
9,20,0,0.388497
10,20,0,0.365435
1,21,0,0.687384
2,21,0,0.690258
3,21,0,0.655031
4,21,0,0.660474
5,21,0,0.684011
6,21,0,0.675647
7,21,0,0.679877
8,21,0,0.687796
9,21,0,0.682503
10,21,0,0.686342
1,22,0,0.381335
2,22,0,0.376279
3,22,0,0.361557
4,22,0,0.38939
5,22,0,0.374633
6,22,0,0.370931
7,22,0,0.385792
8,22,0,0.356521
9,22,0,0.38491
10,22,0,0.368552
1,23,0,-0.119117
2,23,0,-0.109644
