id,importanceSampling
1,-391.547392
2,-394.986935
3,-384.169907
4,-392.767364
5,-385.691970
6,-404.307700
7,-385.507658
8,-371.607764
9,-414.846204
10,-390.250778
11,-405.739079
12,-401.521887
13,-388.832058
14,-391.156905
15,-381.776005
16,-331.489290
17,-316.607372
18,-327.962671
19,-328.501524
20,-343.851838
21,-329.776556
22,-324.822168
23,-334.814838
24,-302.232237
25,-316.331271
26,-316.592242
27,-319.112682
28,-335.180054
29,-324.288592
30,-323.568719
31,-277.006669
32,-286.772411
33,-294.112989
34,-290.165179
35,-263.039843
36,-287.402984
37,-308.211541
38,-259.436489
39,-279.500920
40,-272.282978
41,-289.288320
42,-277.558949
43,-290.829169
44,-287.707138
45,-303.479788
