rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
6,3,2.82122,1.06573,2.34107,5.01515,20.0995,983.353,0.435053,85.1018
7,3,2.82122,0.929294,2.34107,4.92291,19.7554,983.353,0.435053,85.0432
8,3,2.82122,1.00234,2.34107,5.00146,19.8793,983.353,0.435053,84.8325
9,3,2.82122,0.975251,2.34107,5.01385,20.16,983.353,0.435053,84.9553
10,3,2.82122,0.933458,2.34107,4.95169,19.9036,983.353,0.435053,85.0689
1,4,2.82122,0.668683,2.34107,4.99293,20.156,983.353,0.435053,85.134
2,4,2.82122,0.752876,2.34107,4.92966,20.2076,983.353,0.435053,84.9331
3,4,2.82122,0.688275,2.34107,4.96979,20.512,983.353,0.435053,84.612
4,4,2.82122,0.691326,2.34107,4.93311,20.1147,983.353,0.435053,84.573
5,4,2.82122,0.712889,2.34107,4.90989,20.4832,983.353,0.435053,84.7959
6,4,2.82122,0.708285,2.34107,4.91966,20.3444,983.353,0.435053,85.0868
7,4,2.82122,0.725641,2.34107,4.9922,20.0875,983.353,0.435053,85.5356
8,4,2.82122,0.661649,2.34107,4.87303,20.0536,983.353,0.435053,85.0609
9,4,2.82122,0.728771,2.34107,4.92969,20.5259,983.353,0.435053,84.5442
10,4,2.82122,0.707042,2.34107,4.91257,20.3019,983.353,0.435053,85.1987
1,5,2.82122,1.19511,2.34107,4.962,20.4499,983.353,0.435053,85.314
2,5,2.82122,1.12719,2.34107,4.90401,20.3463,983.353,0.435053,84.5491
3,5,2.82122,1.11832,2.34107,4.89814,20.3547,983.353,0.435053,84.6364
4,5,2.82122,1.12892,2.34107,4.92573,20.0497,983.353,0.435053,84.8968
5,5,2.82122,1.13573,2.34107,4.9362,20.2001,983.353,0.435053,85.3442
6,5,2.82122,1.14806,2.34107,4.98491,20.4202,983.353,0.435053,84.6031
7,5,2.82122,1.14591,2.34107,4.89435,20.2222,983.353,0.435053,85.1031
8,5,2.82122,1.1023,2.34107,4.91371,20.4143,983.353,0.435053,84.7967
9,5,2.82122,1.12446,2.34107,4.84685,20.0392,983.353,0.435053,84.8573
10,5,2.82122,1.1702,2.34107,4.93547,20.2984,983.353,0.435053,84.9395
1,6,2.82122,1.01106,2.34107,4.927,20.057,983.353,0.435053,85.167
2,6,2.82122,1.01204,2.34107,4.96465,19.93,983.353,0.435053,85.3865
3,6,2.82122,0.998514,2.34107,4.83989,20.4926,983.353,0.435053,84.7154
4,6,2.82122,1.09165,2.34107,5.0207,19.8109,983.353,0.435053,84.9687
5,6,2.82122,0.963888,2.34107,4.9718,20.042,983.353,0.435053,85.0264
6,6,2.82122,1.00126,2.34107,4.86575,20.0715,983.353,0.435053,85.1843
7,6,2.82122,1.06493,2.34107,4.82025,20.5492,983.353,0.435053,84.8576
8,6,2.82122,1.04208,2.34107,4.95152,19.9797,983.353,0.435053,85.102
9,6,2.82122,1.02119,2.34107,4.90406,19.9564,983.353,0.435053,84.6341
10,6,2.82122,1.06624,2.34107,4.90037,20.3156,983.353,0.435053,84.9241
1,7,2.82122,0.718037,2.34107,4.99582,20.5294,983.353,0.435053,85.0283
2,7,2.82122,0.691001,2.34107,4.87357,20.0398,983.353,0.435053,84.8872
3,7,2.82122,0.816949,2.34107,4.98598,20.6961,983.353,0.435053,85.1204
4,7,2.82122,0.716708,2.34107,5.05414,19.4275,983.353,0.435053,84.7931
5,7,2.82122,0.734643,2.34107,4.9926,19.6399,983.353,0.435053,85.1318
6,7,2.82122,0.752473,2.34107,4.91666,20.1003,983.353,0.435053,85.2396
7,7,2.82122,0.738993,2.34107,4.9246,19.6224,983.353,0.435053,85.2003
8,7,2.82122,0.726273,2.34107,4.90332,20.3722,983.353,0.435053,84.6304
9,7,2.82122,0.729613,2.34107,4.98078,20.3547,983.353,0.435053,84.5723
10,7,2.82122,0.757338,2.34107,4.89743,19.9804,983.353,0.435053,85.0618
1,8,2.82122,0.993813,2.34107,4.86058,19.6443,983.353,0.435053,84.675
2,8,2.82122,0.984548,2.34107,4.89485,20.7936,983.353,0.435053,85.2642
3,8,2.82122,1.02121,2.34107,4.95796,19.7074,983.353,0.435053,84.2382
4,8,2.82122,0.994076,2.34107,4.97152,20.0245,983.353,0.435053,84.8424
