rep,id,eta_V,eta_Cl
1,1,-0.0522239,0
2,1,-0.0926334,0
3,1,-0.0903722,0
4,1,-0.0947925,0
5,1,-0.0977288,0
6,1,-0.0818336,0
7,1,-0.0907008,0
8,1,-0.0946972,0
9,1,-0.0721296,0
10,1,-0.088069,0
1,2,0.442157,0
2,2,0.457526,0
3,2,0.459223,0
4,2,0.440066,0
5,2,0.422865,0
6,2,0.400023,0
7,2,0.419268,0
8,2,0.429002,0
9,2,0.408975,0
10,2,0.457341,0
1,3,0.549893,0
2,3,0.527201,0
3,3,0.572928,0
4,3,0.536192,0
5,3,0.554752,0
6,3,0.564988,0
7,3,0.562605,0
8,3,0.546286,0
9,3,0.581597,0
10,3,0.569669,0
1,4,-0.551099,0
2,4,-0.557324,0
3,4,-0.554975,0
4,4,-0.560458,0
5,4,-0.537897,0
6,4,-0.540863,0
7,4,-0.544693,0
8,4,-0.558433,0
9,4,-0.543421,0
10,4,-0.558433,0
1,5,-0.161744,0
2,5,-0.161398,0
3,5,-0.170855,0
4,5,-0.166299,0
5,5,-0.17348,0
6,5,-0.170499,0
7,5,-0.167829,0
8,5,-0.148465,0
9,5,-0.166111,0
10,5,-0.168301,0
1,6,0.0103863,0
2,6,0.0226734,0
3,6,0.0364727,0
4,6,0.0349357,0
5,6,0.0593443,0
6,6,0.0415602,0
7,6,0.00270866,0
8,6,0.02783,0
9,6,0.03609,0
10,6,0.0346878,0
1,7,-0.00816546,0
2,7,-0.0265299,0
3,7,0.00684004,0
4,7,-0.059495,0
5,7,-0.0304193,0
6,7,-0.0293528,0
7,7,-0.0340285,0
8,7,-0.0295828,0
9,7,-0.0202244,0
10,7,-0.00932902,0
1,8,0.334686,0
2,8,0.355643,0
3,8,0.348243,0
4,8,0.331817,0
5,8,0.31888,0
6,8,0.312785,0
7,8,0.314057,0
8,8,0.335231,0
9,8,0.341546,0
10,8,0.295369,0
1,9,0.0793853,0
2,9,0.044546,0
3,9,0.104752,0
4,9,0.0577619,0
5,9,0.0964361,0
6,9,0.0857339,0
7,9,0.0968077,0
8,9,0.0831142,0
9,9,0.0965667,0
10,9,0.107043,0
1,10,0.45628,0
2,10,0.438793,0
3,10,0.424399,0
4,10,0.404434,0
5,10,0.470179,0
6,10,0.391208,0
7,10,0.421563,0
8,10,0.399099,0
9,10,0.429285,0
10,10,0.401785,0
1,11,-0.311947,0
2,11,-0.298897,0
3,11,-0.31368,0
4,11,-0.305774,0
5,11,-0.319983,0
6,11,-0.325047,0
7,11,-0.31337,0
8,11,-0.312951,0
9,11,-0.317347,0
10,11,-0.298386,0
1,12,-0.346114,0
2,12,-0.344837,0
3,12,-0.366588,0
4,12,-0.35212,0
5,12,-0.34221,0
6,12,-0.345817,0
