rep,id,V,Cl
1,1,5.4661,2.80368
2,1,5.30664,2.80155
3,1,5.71309,2.80516
4,1,5.31476,2.7808
5,1,5.37904,2.78786
6,1,5.31925,2.79342
7,1,5.4024,2.79688
8,1,5.46667,2.78064
9,1,5.25482,2.78611
10,1,5.48833,2.8087
1,2,9.08809,2.80769
2,2,9.51719,2.79799
3,2,9.41445,2.79874
4,2,9.61927,2.80592
5,2,9.22051,2.81131
6,2,9.21993,2.78783
7,2,8.93851,2.80264
8,2,9.03182,2.80207
9,2,8.87191,2.8039
10,2,9.38621,2.79088
1,3,10.9195,2.79659
2,3,10.2765,2.79922
3,3,9.91338,2.80205
4,3,10.5383,2.79754
5,3,9.95324,2.80361
6,3,10.9595,2.786
7,3,10.028,2.79486
8,3,10.2789,2.79358
9,3,10.2571,2.79089
10,3,10.3696,2.80673
1,4,3.42484,2.79137
2,4,3.43775,2.81085
3,4,3.40847,2.79998
4,4,3.41348,2.80645
5,4,3.40202,2.81027
6,4,3.41606,2.80419
7,4,3.3794,2.79015
8,4,3.37267,2.80902
9,4,3.39564,2.79362
10,4,3.43103,2.80611
1,5,5.05265,2.79683
2,5,5.02571,2.80127
3,5,5.00976,2.78749
4,5,5.1622,2.79953
5,5,4.9751,2.78989
6,5,5.01467,2.79121
7,5,4.96382,2.78175
8,5,5.07193,2.79417
9,5,5.04878,2.78819
10,5,5.11997,2.79587
1,6,5.98289,2.78219
2,6,6.24965,2.80247
3,6,5.97622,2.79465
4,6,6.1682,2.80021
5,6,5.95185,2.79231
6,6,6.25394,2.77783
7,6,6.3065,2.80535
8,6,5.9201,2.81358
9,6,5.84312,2.79798
10,6,6.13107,2.79961
1,7,5.59272,2.80502
2,7,5.75553,2.7936
3,7,5.9609,2.81048
4,7,5.85604,2.79515
5,7,5.75175,2.81926
6,7,5.83912,2.79448
7,7,5.96329,2.81629
8,7,5.72999,2.80596
9,7,5.7694,2.80479
10,7,5.71482,2.8081
1,8,8.06365,2.79545
2,8,8.86063,2.81262
3,8,7.82715,2.80671
4,8,8.31171,2.80019
5,8,8.02981,2.80836
6,8,8.07491,2.80211
7,8,8.29735,2.80776
8,8,8.33838,2.80145
9,8,8.57244,2.797
10,8,8.39175,2.78755
1,9,6.61455,2.80349
2,9,6.20084,2.79305
3,9,6.40837,2.79882
4,9,6.30266,2.78568
5,9,6.53004,2.80574
6,9,6.6,2.81636
7,9,6.43909,2.81102
8,9,6.18188,2.79595
9,9,6.32294,2.80126
10,9,6.25418,2.79105
1,10,8.86351,2.79098
2,10,8.67645,2.79817
3,10,8.51276,2.79842
4,10,8.88829,2.80888
5,10,8.65881,2.7971
6,10,8.89943,2.79835
7,10,8.50205,2.79412
8,10,8.60141,2.79444
9,10,8.90027,2.80209
10,10,9.21703,2.80645
1,11,4.36015,2.8077
2,11,4.34059,2.80031
3,11,4.25579,2.78942
4,11,4.40144,2.79408
5,11,4.43526,2.80333
6,11,4.31249,2.81159
7,11,4.26248,2.78794
8,11,4.30061,2.81392
9,11,4.32687,2.80051
10,11,4.35925,2.79813
1,12,4.14747,2.78785
2,12,4.1239,2.80431
3,12,4.0669,2.79566
4,12,4.17675,2.80627
5,12,4.04031,2.79398
6,12,4.21141,2.78692
7,12,4.13439,2.79485
8,12,4.14196,2.79981
9,12,4.10638,2.8001
10,12,4.1277,2.79494
1,13,5.41274,2.78408
2,13,5.5947,2.80022
3,13,5.63625,2.79673
4,13,5.49283,2.78982
5,13,5.39572,2.79715
6,13,5.56378,2.78972
7,13,5.3622,2.78879
8,13,5.32299,2.78469
9,13,5.71569,2.79193
10,13,5.58372,2.80013
1,14,3.75009,2.7988
2,14,3.69228,2.80034
3,14,3.69112,2.78968
4,14,3.76031,2.79828
5,14,3.77572,2.79858
6,14,3.75488,2.8029
7,14,3.69612,2.7972
8,14,3.72543,2.80738
9,14,3.79274,2.8006
10,14,3.60361,2.78235
1,15,6.03925,2.79341
2,15,5.97146,2.79801
3,15,5.9188,2.8025
4,15,6.15844,2.7915
5,15,6.00311,2.81455
6,15,5.89139,2.81012
7,15,5.90439,2.79103
8,15,5.929,2.79838
9,15,5.92957,2.79542
10,15,6.05316,2.80803
1,16,9.14433,2.81271
2,16,8.76877,2.7986
3,16,9.00771,2.78591
4,16,9.12044,2.8035
5,16,9.03847,2.78248
6,16,8.97519,2.80367
7,16,9.07981,2.80947
8,16,9.16357,2.8008
9,16,9.33367,2.79558
10,16,8.91077,2.80495
1,17,10.2011,2.80645
2,17,9.96106,2.78715
3,17,9.59075,2.80231
4,17,9.7372,2.79669
5,17,10.2688,2.798
6,17,10.4087,2.79657
7,17,9.96089,2.80822
8,17,10.1072,2.79527
9,17,9.61347,2.80186
10,17,9.66603,2.80105
1,18,3.39151,2.79663
2,18,3.45016,2.79746
3,18,3.39896,2.79386
4,18,3.36759,2.7854
5,18,3.37911,2.79695
6,18,3.41774,2.79944
7,18,3.3652,2.79417
8,18,3.38978,2.78979
9,18,3.45419,2.81345
10,18,3.42177,2.80001
1,19,4.99782,2.79356
2,19,4.87217,2.79772
3,19,5.08485,2.80351
4,19,4.94685,2.78658
5,19,4.93709,2.78088
6,19,5.00458,2.79726
7,19,5.02905,2.78526
8,19,4.97663,2.79924
9,19,4.89375,2.80504
10,19,5.00206,2.80629
1,20,6.09087,2.79819
2,20,5.96341,2.80484
3,20,6.13906,2.78713
4,20,6.11926,2.79673
5,20,6.09178,2.80887
6,20,6.0511,2.78816
7,20,6.01402,2.80387
8,20,6.06663,2.79749
9,20,6.23839,2.80175
10,20,6.00095,2.79684
1,21,5.93479,2.79924
2,21,5.71591,2.78896
3,21,5.66695,2.80567
4,21,5.74352,2.78672
5,21,5.97823,2.82228
6,21,5.72534,2.78964
7,21,5.89959,2.79279
8,21,5.81061,2.78884
9,21,5.75813,2.80419
10,21,5.84928,2.79862
1,22,8.24956,2.81183
2,22,8.53037,2.79043
3,22,8.2716,2.79265
4,22,8.39688,2.79816
5,22,7.94833,2.80939
6,22,7.87593,2.80782
7,22,7.98733,2.80785
8,22,8.40206,2.79771
9,22,8.14334,2.81161
10,22,8.39716,2.79883
1,23,6.47055,2.79138
2,23,6.55754,2.81058
3,23,6.51311,2.80299
4,23,6.45366,2.79215
5,23,6.46641,2.80406
6,23,6.55714,2.7882
7,23,6.58185,2.80317
8,23,6.43846,2.80735
9,23,6.45551,2.8008
10,23,6.58224,2.79017
1,24,8.55125,2.80329
2,24,8.83819,2.78475
3,24,8.63704,2.79457
4,24,8.75688,2.78436
5,24,8.73198,2.81016
6,24,8.09614,2.79623
7,24,8.59367,2.80675
8,24,8.5993,2.78729
9,24,8.78629,2.78371
10,24,8.93713,2.79546
1,25,4.41223,2.81127
2,25,4.37022,2.77493
3,25,4.20354,2.7864
4,25,4.36858,2.80518
5,25,4.42233,2.79284
6,25,4.23644,2.78826
7,25,4.30426,2.78756
8,25,4.25055,2.7855
9,25,4.28386,2.792
10,25,4.33092,2.80749
1,26,4.09406,2.81133
2,26,4.08599,2.81145
3,26,4.04433,2.81829
4,26,3.97615,2.77778
5,26,4.03798,2.81057
6,26,4.09031,2.79249
7,26,4.0933,2.78738
8,26,4.14526,2.81088
9,26,4.07767,2.79531
10,26,4.05913,2.79711
1,27,5.58983,2.79734
2,27,5.64992,2.78873
3,27,5.49635,2.80992
4,27,5.65743,2.8082
5,27,5.58501,2.80799
6,27,5.5093,2.79797
7,27,5.61827,2.80192
8,27,5.59265,2.80138
9,27,5.66704,2.80005
10,27,5.55917,2.79794
1,28,3.7306,2.79232
2,28,3.62009,2.79814
3,28,3.68144,2.80007
4,28,3.72742,2.80163
5,28,3.66933,2.79519
6,28,3.61426,2.79263
7,28,3.69905,2.80502
8,28,3.74894,2.81509
9,28,3.72111,2.80193
10,28,3.7323,2.79618
1,29,6.19066,2.79032
2,29,6.06879,2.80274
3,29,5.94892,2.79217
4,29,6.17246,2.81589
5,29,6.04653,2.79967
6,29,5.86519,2.79966
7,29,6.04726,2.79457
8,29,6.04138,2.79292
9,29,6.03275,2.80107
10,29,5.78166,2.79468
1,30,6.96214,2.79693
2,30,6.8368,2.79963
3,30,6.9791,2.80951
4,30,6.82629,2.79823
5,30,6.89924,2.78784
6,30,6.8186,2.81243
7,30,6.66862,2.78507
8,30,6.60582,2.78373
9,30,7.04028,2.80484
10,30,6.87413,2.79107
1,31,10.2633,2.79752
2,31,10.1616,2.80253
3,31,10.043,2.80541
4,31,9.54485,2.78426
5,31,9.91956,2.78591
6,31,10.7629,2.79607
7,31,10.5987,2.80357
8,31,10.334,2.7922
9,31,10.2617,2.80277
10,31,10.0687,2.79567
1,32,3.41189,2.80285
2,32,3.38435,2.79425
3,32,3.37302,2.78648
4,32,3.36476,2.78765
5,32,3.44474,2.81474
6,32,3.41251,2.80445
7,32,3.38625,2.78864
8,32,3.42074,2.8118
9,32,3.41885,2.81145
10,32,3.39975,2.80633
1,33,5.13303,2.80011
2,33,5.04483,2.80726
3,33,4.98298,2.78867
4,33,4.86555,2.79113
5,33,5.09013,2.79246
6,33,5.12445,2.81249
7,33,5.01227,2.80113
8,33,5.10265,2.7945
9,33,5.02455,2.79901
10,33,4.96755,2.7785
1,34,5.99365,2.81494
2,34,6.18965,2.81878
3,34,5.9817,2.794
4,34,5.94813,2.80273
5,34,6.08405,2.81118
6,34,6.03631,2.80104
7,34,5.98298,2.80983
8,34,5.99813,2.78879
9,34,6.06355,2.82293
10,34,6.16737,2.80435
1,35,5.56096,2.80608
2,35,5.54071,2.79887
3,35,5.68914,2.80474
4,35,5.67627,2.78681
5,35,5.91374,2.80279
6,35,5.76999,2.79577
7,35,5.57318,2.81483
8,35,5.53847,2.81636
9,35,5.48644,2.78838
10,35,5.70005,2.79138
1,36,8.89636,2.81387
2,36,8.94525,2.80278
3,36,8.38274,2.80943
4,36,8.72403,2.80109
5,36,8.50879,2.80522
6,36,8.45514,2.79282
7,36,8.93561,2.79832
8,36,8.61183,2.79162
9,36,8.83668,2.81006
10,36,8.50254,2.79792
1,37,6.8802,2.78738
2,37,7.01314,2.8054
3,37,6.74737,2.79327
4,37,6.93376,2.80587
5,37,6.77692,2.78611
6,37,6.53507,2.78895
7,37,6.77218,2.79795
