rep,id,eta_V,eta_Cl
1,1,-0.077112,0.00194209
2,1,-0.106719,0.00118009
3,1,-0.0329169,0.00246766
4,1,-0.10519,-0.00625449
5,1,-0.0931675,-0.00371912
6,1,-0.104345,-0.00172581
7,1,-0.0888344,-0.000488197
8,1,-0.0770077,-0.00631004
9,1,-0.116531,-0.00434599
10,1,-0.0730539,0.00372956
1,2,0.431288,0.00337134
2,2,0.477422,-9.13491e-05
3,2,0.466568,0.000176777
4,2,0.488091,0.0027382
5,2,0.445754,0.00466001
6,2,0.44569,-0.00372795
7,2,0.414692,0.00157126
8,2,0.425077,0.00136662
9,2,0.407212,0.00202024
10,2,0.463564,-0.00263376
1,3,0.614877,-0.000592218
2,3,0.554181,0.00034753
3,3,0.518208,0.0013597
4,3,0.579335,-0.000250489
5,3,0.52222,0.00191656
6,3,0.618529,-0.00438571
7,3,0.529707,-0.00120925
8,3,0.554416,-0.00166749
9,3,0.552294,-0.00263183
10,3,0.563205,0.0030269
1,4,-0.544622,-0.00245915
2,4,-0.540859,0.00449403
3,4,-0.549413,0.000620258
4,4,-0.547944,0.00292826
5,4,-0.551307,0.00428766
6,4,-0.547188,0.00212385
7,4,-0.557978,-0.00289804
8,4,-0.559971,0.0038436
9,4,-0.553186,-0.00165181
10,4,-0.542817,0.00280898
1,5,-0.155765,-0.000505279
2,5,-0.161111,0.00108262
3,5,-0.164289,-0.00385169
4,5,-0.134314,0.000460731
5,5,-0.171231,-0.00298945
6,5,-0.163309,-0.00251825
7,5,-0.173502,-0.00591125
8,5,-0.151955,-0.00145823
9,5,-0.15653,-0.0036008
10,5,-0.142529,-0.000848166
1,6,0.0132271,-0.00575422
2,6,0.056849,0.00150803
3,6,0.0121115,-0.00128359
4,6,0.0437297,0.000702163
5,6,0.00802534,-0.00212146
6,6,0.0575351,-0.00732349
7,6,0.065903,0.00253618
8,6,0.00267562,0.00546757
9,6,-0.0104115,-9.41898e-05
10,6,0.0376915,0.000489976
1,7,-0.0542115,0.00241974
2,7,-0.0255156,-0.00166246
3,7,0.00954349,0.00436266
4,7,-0.00820282,-0.00110767
5,7,-0.0261734,0.00748142
6,7,-0.0110964,-0.00134559
7,7,0.00994578,0.00642936
8,7,-0.0299626,0.00275358
9,7,-0.0231086,0.00233767
10,7,-0.0326149,0.00351595
1,8,0.311689,-0.000998917
2,8,0.405941,0.00512511
3,8,0.281921,0.00302073
4,8,0.341988,0.000696065
5,8,0.307484,0.00360762
6,8,0.313085,0.00138071
7,8,0.340259,0.00339414
8,8,0.345192,0.0011467
9,8,0.372875,-0.000445729
10,8,0.351572,-0.00382753
1,9,0.113594,0.00187408
2,9,0.049007,-0.00185587
3,9,0.0819282,0.00020562
4,9,0.0652948,-0.00449932
5,9,0.100735,0.00267434
6,9,0.111393,0.00645227
7,9,0.08671,0.00455699
8,9,0.045945,-0.000820501
9,9,0.0685076,0.00107722
10,9,0.057573,-0.00257424
1,10,0.406266,-0.00259832
2,10,0.384936,-2.46953e-05
3,10,0.365889,6.43604e-05
4,10,0.409058,0.00379484
5,10,0.3829,-0.000409281
6,10,0.41031,3.7246e-05
7,10,0.36463,-0.00147519
8,10,0.376249,-0.00136172
