rep,id,eta_V,eta_Cl
1,1,-0.157764,0.00252799
2,1,-0.160197,-0.00514601
3,1,-0.141335,0.0130262
4,1,-0.153458,-0.00082823
5,1,-0.145203,0.00428293
6,1,-0.169802,0.000235672
7,1,-0.10901,0.00596453
8,1,-0.166433,-0.00309731
9,1,-0.148979,0.00335944
10,1,-0.159356,0.00197923
1,2,-0.328556,-0.00333556
2,2,-0.323418,0.00651858
3,2,-0.334229,0.00819373
4,2,-0.351247,-0.00371518
5,2,-0.336,-0.00109511
6,2,-0.308532,0.0037961
7,2,-0.310729,0.0067016
8,2,-0.313457,0.0093174
9,2,-0.320061,0.0114155
10,2,-0.337265,-0.00577795
1,3,0.303287,0.00846261
2,3,0.299235,-0.00570735
3,3,0.295844,0.00664403
4,3,0.289289,-0.00786029
5,3,0.349354,-0.00899604
6,3,0.292547,-0.00540978
7,3,0.266364,0.00197915
8,3,0.312071,0.00198471
9,3,0.256203,0.00618602
10,3,0.350992,-0.0068725
1,4,0.270103,-0.00411632
2,4,0.263564,-0.00781615
3,4,0.27874,-0.00178226
4,4,0.205312,-0.00384711
5,4,0.265582,-0.00277883
6,4,0.209415,-0.00163205
7,4,0.228894,-0.00211946
8,4,0.191337,0.00209448
9,4,0.254623,-0.00141021
10,4,0.196817,-8.48196e-05
1,5,0.285161,-0.00683493
2,5,0.306886,0.00356794
3,5,0.362548,-0.00297947
4,5,0.320607,-0.00304225
5,5,0.326361,-0.00210703
6,5,0.300848,0.00176387
7,5,0.30063,0.00090369
8,5,0.317624,0.00350489
9,5,0.264129,-0.00570382
10,5,0.321171,-0.00101969
1,6,-0.31714,-0.00150034
2,6,-0.299831,-0.00378986
3,6,-0.270793,0.00400803
4,6,-0.309048,-0.00294293
5,6,-0.293321,-0.00611939
6,6,-0.279338,-0.00109562
7,6,-0.311756,-0.00906716
8,6,-0.307,-0.000803276
9,6,-0.314134,-0.00279051
10,6,-0.319644,-0.0189678
1,7,0.290322,0.00410883
2,7,0.303884,0.0103604
3,7,0.295262,0.00010327
4,7,0.313081,-0.00379781
5,7,0.27427,0.00395566
6,7,0.285625,-0.00448369
7,7,0.30265,0.00644967
8,7,0.279662,0.00210361
9,7,0.289401,0.00602613
10,7,0.26842,-0.00786184
1,8,-0.0179759,-0.00421307
2,8,0.00466445,-0.00432837
3,8,-0.0299335,-0.00650552
4,8,-0.0177623,-0.00619227
5,8,-0.0318607,-0.000380307
6,8,0.0187245,-0.00950036
7,8,-0.0219717,-0.00308904
8,8,0.00546694,-0.00270441
9,8,-0.0242268,-0.00325043
10,8,-0.0239646,-0.000519829
1,9,-0.347708,-0.0109456
2,9,-0.325117,0.00549096
3,9,-0.351882,-0.00212387
4,9,-0.360854,-0.0048122
5,9,-0.318555,0.00834036
6,9,-0.32536,0.00187595
7,9,-0.337603,0.00781218
8,9,-0.356793,-0.00273813
9,9,-0.32608,0.00149446
10,9,-0.318081,0.0126592
1,10,0.198908,0.00442383
2,10,0.15513,0.00305476
3,10,0.151122,0.000545231
4,10,0.170898,-0.0038527
5,10,0.141926,-0.00407814
6,10,0.138158,-0.000921366
7,10,0.108289,0.00270885
8,10,0.144001,0.00678805
9,10,0.143493,-0.00022775
10,10,0.141079,-0.000282895
1,11,-0.133056,-0.00801142
2,11,-0.130393,0.00573933
3,11,-0.129408,0.00323806
4,11,-0.134176,-0.00322362
5,11,-0.130062,0.00190726
6,11,-0.135665,0.00163865
7,11,-0.154513,-0.003536
8,11,-0.120435,0.00226744
9,11,-0.132155,0.0101483
10,11,-0.139098,0.00178303
1,12,-0.166183,0.00599372
2,12,-0.165262,0.00985897
3,12,-0.202401,8.84435e-05
4,12,-0.191446,0.00549255
5,12,-0.169119,0.000516363
6,12,-0.203982,0.000864691
7,12,-0.238921,-0.0113925
8,12,-0.173154,0.000941335
9,12,-0.210196,0.000296247
10,12,-0.175546,0.0106562
1,13,0.373036,0.0116264
2,13,0.411541,-0.00168729
3,13,0.413664,0.00583938
4,13,0.359399,-0.00101368
5,13,0.387921,-0.00833228
6,13,0.330593,-0.00428228
7,13,0.454053,0.0020763
8,13,0.424958,-0.00326602
9,13,0.386228,0.0047024
10,13,0.426258,0.00132064
1,14,-0.274658,-0.00400944
2,14,-0.276066,-0.00189444
3,14,-0.238677,0.000790606
4,14,-0.236843,0.00161542
5,14,-0.249614,0.00255904
6,14,-0.254358,0.004506
7,14,-0.244106,0.00600143
8,14,-0.254481,0.00139523
9,14,-0.286425,-0.00764098
10,14,-0.244966,0.00999459
1,15,0.196364,0.00209585
2,15,0.205609,0.00417724
3,15,0.239673,0.00547038
4,15,0.164592,-0.00440809
5,15,0.193224,-0.0101944
6,15,0.189833,-0.00394686
7,15,0.19576,0.000300324
8,15,0.252938,-0.00864042
9,15,0.190024,0.000676438
10,15,0.183339,0.00477024
1,16,-0.357819,0.00121025
2,16,-0.369123,-0.00383958
3,16,-0.378869,-0.00742086
4,16,-0.34252,0.0073633
5,16,-0.367279,-0.00790611
6,16,-0.36435,0.00563093
7,16,-0.369952,-0.0050321
8,16,-0.366467,0.00225084
9,16,-0.345919,0.00650551
10,16,-0.3798,0.00310526
1,17,0.321695,0.0149925
2,17,0.286163,-0.00508875
3,17,0.32044,-0.00240307
4,17,0.300045,0.00348736
5,17,0.329163,0.00962488
6,17,0.326759,-0.00396421
7,17,0.302725,0.00556085
8,17,0.279024,-0.00128239
9,17,0.321423,-0.00565883
10,17,0.339632,-0.00197765
1,18,0.176628,-0.00247965
2,18,0.236788,0.00559983
3,18,0.220852,-0.00751999
4,18,0.22382,-0.00221709
5,18,0.194676,0.00487159
6,18,0.199744,0.00561496
7,18,0.206025,-0.00230792
8,18,0.176866,-0.00769984
9,18,0.195311,-0.000370406
10,18,0.212473,0.000285017
1,19,0.336963,0.00125714
2,19,0.332775,0.000890934
3,19,0.321707,0.00239598
4,19,0.320092,-0.00375393
5,19,0.339759,0.00322088
6,19,0.335773,-0.00133504
7,19,0.366948,0.00441595
8,19,0.336594,-0.0045497
9,19,0.327446,0.00734245
10,19,0.345484,0.00660947
1,20,-0.299539,0.000758323
2,20,-0.326791,0.00361664
3,20,-0.315576,0.00244404
4,20,-0.302402,0.00428553
5,20,-0.316811,0.00231967
6,20,-0.34074,-0.000822471
7,20,-0.300369,-0.00137869
8,20,-0.318011,0.000205881
9,20,-0.300362,0.00196662
10,20,-0.312724,-0.00238883
1,21,0.316004,0.00557193
2,21,0.302706,-0.00287526
3,21,0.286608,0.0022258
4,21,0.293445,-0.00379338
5,21,0.359172,0.0114082
6,21,0.286754,0.0063399
7,21,0.351389,0.0106819
8,21,0.312564,-0.000819335
9,21,0.355781,0.0071585
10,21,0.310997,0.00899309
1,22,0.0581018,-0.00135105
