Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"K_{cl}, L/hr",2.5490275648527994,2.5490287897054626,2.549040176461713,2.5490275541210394,2.5490278745473227,2.5490374198790247,2.5490304660907133,2.549026784394188,2.549029358100689,2.549028463511866,2.5490304451664816,2.8
"V_c_typ, L",1.6155175712568055,1.615528429329397,1.6156425424720526,1.615531168181364,1.6155295595792285,1.6155482649211792,1.615535712851909,1.615417078060988,1.6155279103482056,1.6153466976300939,1.6155124934631222,5.58
omega_{V_c},0.40536303629137765,0.40536447120247043,0.4053053949223696,0.4053683084586788,0.40536763496567,0.4053887810143373,0.40526272866040763,0.40538930277725355,0.4053653602049036,0.40538632186786594,0.40535613403653337,0.3
"\sigma_{m, PK}",0.19575606737670967,0.19575601771687334,0.19575132515631885,0.19575601929256264,0.1957558613002705,0.19575690951442842,0.19575234934733463,0.19575154584440824,0.19575588296521523,0.19576027412260744,0.19575522526367292,0.091
Log-posterior,5921.134628171935,5921.134124098057,5921.134353826521,5921.134124033773,5921.134123841167,5921.134139107861,5921.1342534503665,5921.134222408964,5921.134124133223,5921.134377400719,nan,nan
