rep,id,eta_V,eta_Cl
1,1,0,-0.00748741
2,1,0,-0.0218443
3,1,0,-0.0105201
4,1,0,-0.00268168
5,1,0,-0.00685238
6,1,0,-0.00152667
7,1,0,-0.017571
8,1,0,0.0265895
9,1,0,0.0201382
10,1,0,-0.0389338
1,2,0,0.226949
2,2,0,0.231838
3,2,0,0.200857
4,2,0,0.220818
5,2,0,0.205203
6,2,0,0.193209
7,2,0,0.193663
8,2,0,0.21588
9,2,0,0.195394
10,2,0,0.194431
1,3,0,-0.596306
2,3,0,-0.642249
3,3,0,-0.677562
4,3,0,-0.652981
5,3,0,-0.622675
6,3,0,-0.627032
7,3,0,-0.64395
8,3,0,-0.645085
9,3,0,-0.597695
10,3,0,-0.610075
1,4,0,-0.30761
2,4,0,-0.363251
3,4,0,-0.341894
4,4,0,-0.301743
5,4,0,-0.29678
6,4,0,-0.31561
7,4,0,-0.323307
8,4,0,-0.308192
9,4,0,-0.356549
10,4,0,-0.305925
1,5,0,0.522813
2,5,0,0.511744
3,5,0,0.50848
4,5,0,0.510263
5,5,0,0.53112
6,5,0,0.495158
7,5,0,0.506136
8,5,0,0.536369
9,5,0,0.51939
10,5,0,0.51602
1,6,0,-0.401283
2,6,0,-0.382142
3,6,0,-0.36677
4,6,0,-0.373083
5,6,0,-0.343662
6,6,0,-0.387022
7,6,0,-0.380904
8,6,0,-0.340656
9,6,0,-0.361288
10,6,0,-0.361184
1,7,0,-0.140556
2,7,0,-0.14306
3,7,0,-0.1275
4,7,0,-0.165952
5,7,0,-0.127812
6,7,0,-0.143769
7,7,0,-0.13722
8,7,0,-0.148902
9,7,0,-0.13662
10,7,0,-0.133213
1,8,0,-0.121683
2,8,0,-0.103816
3,8,0,-0.147778
4,8,0,-0.106522
5,8,0,-0.0921604
6,8,0,-0.125674
7,8,0,-0.132286
8,8,0,-0.108411
9,8,0,-0.125912
10,8,0,-0.121273
1,9,0,0.711125
2,9,0,0.65699
3,9,0,0.70917
4,9,0,0.701839
5,9,0,0.691815
6,9,0,0.690318
7,9,0,0.69225
8,9,0,0.689552
9,9,0,0.684064
10,9,0,0.713692
1,10,0,0.203154
2,10,0,0.183194
3,10,0,0.201445
4,10,0,0.192996
5,10,0,0.208008
6,10,0,0.210147
7,10,0,0.204415
8,10,0,0.182004
9,10,0,0.218469
10,10,0,0.175152
1,11,0,0.267345
2,11,0,0.263663
3,11,0,0.268748
4,11,0,0.271157
5,11,0,0.258132
6,11,0,0.252551
7,11,0,0.264159
8,11,0,0.270556
9,11,0,0.268982
10,11,0,0.255695
1,12,0,-0.0146121
2,12,0,0.0145611
3,12,0,-0.0386846
4,12,0,0.00522152
5,12,0,0.00144958
6,12,0,-0.0317436
7,12,0,-0.00490429
8,12,0,0.00374899
9,12,0,0.019417
10,12,0,-0.000133366
1,13,0,-0.161237
2,13,0,-0.190515
