rep,id,V,Cl
1,1,7.30774,3.39365
2,1,6.83255,3.31038
3,1,7.046,3.40382
4,1,7.09258,3.38528
5,1,7.06473,3.32861
6,1,6.90547,3.38655
7,1,6.73077,3.34795
8,1,7.13064,3.32148
9,1,7.26702,3.39083
10,1,7.03158,3.35551
1,2,6.96687,4.27032
2,2,7.21296,4.38084
3,2,6.9832,4.37707
4,2,7.07675,4.2901
5,2,7.13099,4.39127
6,2,7.16708,4.39665
7,2,7.23208,4.43161
8,2,7.15282,4.41981
9,2,7.08611,4.35771
10,2,7.30872,4.38012
1,3,6.83687,1.47079
2,3,6.9461,1.41729
3,3,6.30403,1.52083
4,3,7.12662,1.40333
5,3,6.66309,1.492
6,3,6.77002,1.44218
7,3,6.5915,1.45762
8,3,6.69876,1.48636
9,3,6.8245,1.4481
10,3,6.80706,1.48416
1,4,10.7684,2.25969
2,4,10.7798,2.22483
3,4,10.7566,2.28815
4,4,11.1758,2.20765
5,4,10.7285,2.23355
6,4,10.7064,2.23117
7,4,11.0721,2.33542
8,4,10.9314,2.22408
9,4,11.3815,2.23499
10,4,11.3831,2.2019
1,5,4.50492,4.49321
2,5,4.7176,4.64173
3,5,4.47311,4.46473
4,5,4.61663,4.58072
5,5,4.44743,4.4667
6,5,4.70155,4.61597
7,5,4.3287,4.39413
8,5,4.58752,4.56528
9,5,4.38021,4.4041
10,5,4.48483,4.49575
1,6,6.77875,2.14702
2,6,7.12112,2.17253
3,6,6.85728,2.19519
4,6,7.02432,2.09066
5,6,6.83139,2.15746
6,6,6.96827,2.13083
7,6,6.84292,2.13481
8,6,6.67067,2.14662
9,6,6.92534,2.12457
10,6,6.46664,2.10533
1,7,7.25336,2.85677
2,7,7.3014,2.88727
3,7,7.34415,2.88343
4,7,7.29934,2.88989
5,7,7.65318,2.96077
6,7,7.51598,2.93152
7,7,7.1003,2.8614
8,7,7.19221,2.89014
9,7,7.32124,2.91551
10,7,7.2844,2.90276
1,8,7.78118,3.0859
2,8,8.05632,3.0866
3,8,7.82615,3.08859
4,8,7.91311,3.11223
5,8,8.16147,3.13775
6,8,7.86986,3.08753
7,8,8.05973,3.12752
8,8,7.81764,3.07948
9,8,7.92608,3.1096
10,8,7.95611,3.13719
1,9,2.59395,3.56762
2,9,2.53968,3.51877
3,9,2.72197,3.73186
4,9,2.55191,3.54111
5,9,2.61604,3.61868
6,9,2.5585,3.53223
7,9,2.62092,3.61502
8,9,2.51546,3.50227
9,9,2.58499,3.5751
10,9,2.55505,3.5562
1,10,4.7408,3.35405
2,10,4.78619,3.38901
3,10,4.9639,3.45571
4,10,4.75869,3.39123
5,10,4.68946,3.33484
6,10,4.84003,3.41931
7,10,5.10518,3.56827
8,10,5.08363,3.49968
9,10,4.81638,3.40828
10,10,4.94484,3.42931
1,11,3.35954,2.95656
2,11,3.33413,2.94369
3,11,3.56947,3.08385
4,11,3.47926,3.04424
5,11,3.40885,2.99627
6,11,3.34388,2.96101
7,11,3.4567,3.04396
8,11,3.45598,3.00926
9,11,3.51951,3.04445
10,11,3.29425,2.9484
1,12,5.02361,2.85349
2,12,5.09527,2.87246
3,12,5.2827,2.91591
4,12,5.27387,2.87914
5,12,4.9684,2.79063
6,12,5.1386,2.89168
7,12,5.16995,2.88747
8,12,5.0949,2.8295
9,12,4.88257,2.7825
10,12,4.94993,2.82971
1,13,5.18834,2.50354
2,13,5.57555,2.51528
3,13,5.07083,2.51439
4,13,5.08745,2.52512
5,13,5.41861,2.47418
6,13,5.58523,2.49775
7,13,5.52632,2.52855
8,13,5.36171,2.53646
9,13,5.42794,2.52252
10,13,5.16712,2.4741
1,14,4.90217,1.74797
2,14,4.88852,1.69354
3,14,4.65003,1.67731
4,14,4.80451,1.70518
5,14,4.81406,1.68017
6,14,4.73798,1.62879
7,14,4.598,1.68727
8,14,4.52802,1.70877
9,14,4.92776,1.74526
10,14,4.77326,1.69999
1,15,4.35701,4.36573
2,15,4.56483,4.48297
3,15,4.63344,4.55584
4,15,4.43157,4.39469
5,15,4.53724,4.47731
6,15,4.4442,4.40602
7,15,4.648,4.54803
8,15,4.41662,4.37707
9,15,4.67307,4.58495
10,15,4.52974,4.47346
1,16,6.81108,4.26807
2,16,7.23797,4.41065
3,16,6.86336,4.28928
4,16,7.12735,4.41335
5,16,7.25246,4.45999
6,16,6.92874,4.30901
7,16,7.25478,4.4539
8,16,6.96003,4.38998
9,16,7.07867,4.36628
10,16,6.98299,4.40353
1,17,6.67818,1.45993
2,17,6.96159,1.34713
3,17,7.16207,1.35358
4,17,7.2181,1.33905
5,17,6.84637,1.42951
6,17,6.99518,1.37433
7,17,6.85256,1.36927
8,17,6.74403,1.37966
9,17,6.89288,1.38391
10,17,6.58325,1.35581
1,18,10.6065,2.21448
2,18,10.7374,2.1361
3,18,10.6603,2.17905
4,18,10.4456,2.20616
5,18,11.0865,2.15722
6,18,11.2299,1.96966
7,18,10.3037,2.26348
8,18,10.4226,2.17729
9,18,10.3215,2.15552
10,18,10.7506,2.27649
1,19,4.7188,4.68533
2,19,4.99704,4.87123
3,19,5.02105,4.86562
4,19,4.75428,4.73371
5,19,4.99983,4.86342
6,19,4.65711,4.63968
7,19,4.68476,4.67656
8,19,4.83772,4.76805
9,19,4.69458,4.65091
10,19,4.76176,4.71642
1,20,6.43996,2.10499
2,20,6.45039,2.12
3,20,6.81271,2.12761
4,20,6.63801,2.12144
5,20,6.5875,2.15306
6,20,6.62473,2.15876
7,20,6.28316,2.14865
8,20,6.4386,2.12826
9,20,6.68924,2.12386
10,20,6.69972,2.13514
1,21,7.64247,2.90675
2,21,7.11746,2.86144
3,21,7.39247,2.9166
4,21,7.28117,2.89827
5,21,7.32577,2.9316
6,21,7.22072,2.85379
7,21,7.28069,2.89126
8,21,7.0687,2.85872
9,21,6.88982,2.82025
10,21,7.14551,2.84473
1,22,8.2239,3.07839
2,22,8.15923,3.05133
3,22,7.62906,3.04106
4,22,7.46327,2.99636
5,22,8.22384,3.07415
6,22,8.03624,3.00924
7,22,8.11177,3.05933
8,22,7.82889,3.04184
9,22,7.8623,3.00265
10,22,7.85358,3.05936
1,23,2.64264,3.66154
2,23,2.58098,3.55587
3,23,2.59695,3.59651
4,23,2.5733,3.58587
5,23,2.62409,3.6264
6,23,2.60595,3.61545
7,23,2.62647,3.63336
8,23,2.57009,3.57399
9,23,2.57788,3.58224
10,23,2.57858,3.57399
1,24,5.0158,3.45987
2,24,4.79029,3.43612
3,24,4.947,3.49972
4,24,4.89583,3.41073
5,24,4.75539,3.38829
6,24,4.88678,3.42002
7,24,4.94492,3.4122
8,24,5.05507,3.53809
9,24,4.95858,3.44496
10,24,4.87448,3.44858
1,25,3.49428,3.03342
2,25,3.5555,3.05847
3,25,3.57888,3.07055
4,25,3.56354,3.06741
5,25,3.66417,3.14369
6,25,3.5645,3.10303
7,25,3.63255,3.11325
8,25,3.63471,3.11219
9,25,3.66034,3.07079
10,25,3.61734,3.06799
1,26,4.88605,2.8083
2,26,5.03004,2.77783
3,26,4.79191,2.75211
4,26,5.03962,2.82725
5,26,5.06962,2.80721
6,26,4.90511,2.78929
7,26,4.91547,2.79428
8,26,4.93487,2.77494
9,26,5.07326,2.79854
10,26,4.8244,2.78196
1,27,5.30245,2.49125
2,27,5.47496,2.50877
3,27,5.4943,2.53245
4,27,5.41928,2.52087
5,27,5.39092,2.52884
6,27,5.56123,2.51042
7,27,5.7295,2.55151
8,27,5.52651,2.52515
9,27,5.70059,2.52568
10,27,5.50396,2.54385
1,28,4.7143,1.70722
2,28,5.11623,1.71656
3,28,4.83374,1.72563
4,28,4.866,1.77201
5,28,5.00504,1.7633
6,28,5.2172,1.72358
7,28,4.94839,1.74789
8,28,5.12767,1.7676
9,28,5.03456,1.76648
10,28,5.01835,1.75152
1,29,4.18458,4.23684
2,29,4.46772,4.41193
3,29,4.56356,4.48556
4,29,4.26799,4.27792
5,29,4.45708,4.41717
6,29,4.25994,4.24017
7,29,4.45972,4.42628
8,29,4.37348,4.35001
9,29,4.53971,4.45385
10,29,4.42022,4.39468
1,30,5.40828,3.38159
2,30,5.49298,3.44364
3,30,5.34846,3.37661
4,30,5.68279,3.50511
5,30,5.50465,3.40217
6,30,5.42645,3.35115
7,30,5.54437,3.44052
8,30,5.66946,3.49522
9,30,5.70727,3.52599
