id,importanceSampling
1,-368.091470
2,-343.962269
3,-312.014123
4,-327.323992
5,-308.485000
6,-335.600157
7,-309.489110
8,-358.541251
9,-333.225326
10,-343.945604
11,-371.129402
12,-367.643876
13,-283.477904
14,-356.147952
15,-332.235551
16,-261.679309
17,-240.445325
18,-268.997833
19,-235.158987
20,-286.639590
21,-242.802045
22,-292.928195
23,-251.638573
24,-275.863070
25,-295.441937
26,-289.672173
27,-216.824394
28,-273.655304
29,-281.266804
30,-226.463809
31,-209.691635
32,-231.873645
33,-207.006725
34,-230.806560
35,-199.635747
36,-254.838077
37,-232.350360
38,-234.349395
39,-255.797615
40,-250.242185
41,-171.334991
42,-227.091911
43,-235.676986
44,-146.245232
45,-239.607042
