rep,id,eta_V,eta_Cl
1,1,0.28789,0
2,1,0.357896,0
3,1,0.266872,0
4,1,0.340282,0
5,1,0.332091,0
6,1,0.294245,0
7,1,0.299413,0
8,1,0.297419,0
9,1,0.297088,0
10,1,0.326468,0
1,2,-0.514699,0
2,2,-0.468282,0
3,2,-0.501548,0
4,2,-0.488185,0
5,2,-0.501548,0
6,2,-0.505686,0
7,2,-0.523528,0
8,2,-0.490029,0
9,2,-0.507132,0
10,2,-0.499095,0
1,3,0.108736,0
2,3,0.0628991,0
3,3,0.0677017,0
4,3,0.104263,0
5,3,0.0820558,0
6,3,0.100132,0
7,3,0.0939609,0
8,3,0.0769566,0
9,3,0.0835882,0
10,3,0.113639,0
1,4,-0.216165,0
2,4,-0.229648,0
3,4,-0.162874,0
4,4,-0.208075,0
5,4,-0.185264,0
6,4,-0.215412,0
7,4,-0.173667,0
8,4,-0.150434,0
9,4,-0.173315,0
10,4,-0.195025,0
1,5,-0.267313,0
2,5,-0.333542,0
3,5,-0.285136,0
4,5,-0.241562,0
5,5,-0.294278,0
6,5,-0.263707,0
7,5,-0.281913,0
8,5,-0.289263,0
9,5,-0.310625,0
10,5,-0.265481,0
1,6,-0.40697,0
2,6,-0.435004,0
3,6,-0.414486,0
4,6,-0.423345,0
5,6,-0.455143,0
6,6,-0.439883,0
7,6,-0.433568,0
8,6,-0.442814,0
9,6,-0.427323,0
10,6,-0.418774,0
1,7,-0.0418991,0
2,7,-0.00908843,0
3,7,-0.0300212,0
4,7,0.0164716,0
5,7,-0.0109087,0
6,7,-0.0370964,0
7,7,-0.0381791,0
8,7,-0.101902,0
9,7,0.0139043,0
10,7,-0.0670372,0
1,8,0.379778,0
2,8,0.423081,0
3,8,0.476766,0
4,8,0.387795,0
5,8,0.369955,0
6,8,0.41189,0
7,8,0.352172,0
8,8,0.454008,0
9,8,0.468771,0
10,8,0.384393,0
1,9,0.106655,0
2,9,0.113602,0
3,9,0.0216257,0
4,9,0.0412704,0
5,9,0.142245,0
6,9,0.104039,0
7,9,0.0583664,0
8,9,0.0856733,0
9,9,0.150818,0
10,9,0.10929,0
1,10,-0.152867,0
2,10,-0.134987,0
3,10,-0.118153,0
4,10,-0.108942,0
5,10,-0.0901684,0
6,10,-0.1219,0
7,10,-0.11893,0
8,10,-0.126089,0
9,10,-0.0768661,0
10,10,-0.173526,0
1,11,0.205885,0
2,11,0.298383,0
3,11,0.345254,0
4,11,0.270433,0
5,11,0.267024,0
6,11,0.267419,0
7,11,0.290433,0
8,11,0.257252,0
9,11,0.187317,0
10,11,0.244868,0
1,12,-0.954472,0
2,12,-0.952133,0
3,12,-0.933579,0
4,12,-0.94765,0
5,12,-0.936589,0
6,12,-0.929019,0
7,12,-0.952609,0
8,12,-0.941427,0
9,12,-0.946831,0
10,12,-0.954643,0
1,13,0.184353,0
2,13,0.184825,0
3,13,0.178924,0
4,13,0.164795,0
5,13,0.198491,0
6,13,0.164732,0
7,13,0.18553,0
8,13,0.22587,0
9,13,0.210889,0
10,13,0.132564,0
1,14,0.496994,0
2,14,0.570533,0
3,14,0.586485,0
4,14,0.547008,0
5,14,0.566149,0
6,14,0.577699,0
7,14,0.543204,0
8,14,0.588084,0
9,14,0.569616,0
10,14,0.561243,0
1,15,0.851393,0
2,15,0.802094,0
3,15,0.821206,0
4,15,0.839399,0
5,15,0.834744,0
6,15,0.792384,0
7,15,0.755677,0
8,15,0.738366,0
9,15,0.857843,0
10,15,0.675563,0
1,16,-0.480848,0
2,16,-0.481899,0
3,16,-0.505207,0
4,16,-0.484503,0
5,16,-0.462247,0
6,16,-0.492087,0
7,16,-0.462447,0
8,16,-0.47026,0
9,16,-0.494828,0
10,16,-0.481013,0
1,17,0.0524384,0
2,17,0.0276936,0
3,17,0.0400977,0
4,17,0.0808257,0
5,17,0.0560302,0
6,17,0.0455407,0
7,17,0.0877469,0
8,17,0.0690773,0
9,17,0.0438166,0
10,17,0.0477739,0
1,18,-0.181862,0
2,18,-0.185155,0
3,18,-0.204261,0
4,18,-0.148772,0
5,18,-0.160192,0
6,18,-0.214221,0
7,18,-0.209384,0
8,18,-0.201819,0
9,18,-0.175101,0
10,18,-0.173659,0
1,19,-0.237434,0
2,19,-0.268905,0
3,19,-0.299199,0
4,19,-0.304131,0
5,19,-0.265996,0
6,19,-0.258984,0
7,19,-0.293292,0
8,19,-0.290641,0
9,19,-0.292354,0
10,19,-0.282674,0
1,20,-0.406375,0
2,20,-0.418954,0
3,20,-0.430789,0
4,20,-0.469806,0
5,20,-0.439064,0
6,20,-0.44274,0
7,20,-0.476667,0
8,20,-0.433525,0
9,20,-0.399895,0
10,20,-0.438798,0
1,21,0.0287786,0
2,21,0.0115422,0
3,21,-0.0932953,0
4,21,0.0620564,0
5,21,-0.0597302,0
6,21,2.33004e-05,0
7,21,-0.034746,0
8,21,-0.0275277,0
9,21,-0.0417354,0
10,21,-0.0126568,0
1,22,0.522663,0
2,22,0.418712,0
3,22,0.53664,0
4,22,0.467478,0
5,22,0.431992,0
6,22,0.417756,0
7,22,0.563363,0
8,22,0.422995,0
9,22,0.416972,0
10,22,0.442976,0
1,23,0.0364385,0
2,23,0.0539944,0
3,23,0.148416,0
4,23,0.12294,0
5,23,0.107698,0
6,23,0.0910047,0
7,23,0.115719,0
8,23,0.090943,0
9,23,0.0999576,0
10,23,0.192362,0
1,24,-0.124401,0
2,24,-0.0981704,0
3,24,-0.128428,0
4,24,-0.149606,0
5,24,-0.125366,0
6,24,-0.12879,0
7,24,-0.106071,0
8,24,-0.184998,0
9,24,-0.143599,0
10,24,-0.142612,0
1,25,0.280506,0
2,25,0.336461,0
3,25,0.300317,0
4,25,0.257079,0
5,25,0.275126,0
6,25,0.260575,0
7,25,0.240112,0
8,25,0.262795,0
9,25,0.36128,0
10,25,0.345433,0
1,26,-0.946731,0
2,26,-0.959735,0
3,26,-0.951708,0
4,26,-0.944133,0
5,26,-0.931088,0
6,26,-0.944133,0
7,26,-0.955692,0
8,26,-0.944133,0
9,26,-0.946899,0
10,26,-0.944133,0
1,27,0.196128,0
2,27,0.114695,0
3,27,0.211641,0
4,27,0.175006,0
5,27,0.193039,0
6,27,0.205892,0
7,27,0.161454,0
8,27,0.180327,0
9,27,0.148655,0
10,27,0.141888,0
1,28,0.548225,0
2,28,0.552814,0
3,28,0.568584,0
4,28,0.540355,0
5,28,0.539545,0
6,28,0.566797,0
7,28,0.559873,0
8,28,0.599211,0
9,28,0.538282,0
10,28,0.545295,0
1,29,0.786607,0
2,29,0.709732,0
3,29,0.706123,0
4,29,0.717114,0
5,29,0.682083,0
6,29,0.687211,0
7,29,0.704547,0
8,29,0.692758,0
9,29,0.775552,0
10,29,0.615809,0
1,30,-0.541671,0
2,30,-0.544155,0
3,30,-0.562735,0
4,30,-0.543192,0
5,30,-0.538243,0
6,30,-0.545047,0
7,30,-0.52648,0
8,30,-0.544229,0
9,30,-0.526806,0
10,30,-0.545507,0
1,31,0.0586325,0
2,31,0.0737707,0
3,31,-0.00414695,0
4,31,0.023444,0
5,31,0.102041,0
6,31,0.0410267,0
7,31,0.0482122,0
8,31,0.0427817,0
