rep,id,eta_V,eta_Cl
1,1,0.108416,-0.127584
2,1,0.0565285,-0.157216
3,1,0.0775714,-0.145631
4,1,0.121282,-0.135939
5,1,0.0607599,-0.156186
6,1,0.108698,-0.123185
7,1,0.0627556,-0.140933
8,1,0.110134,-0.127478
9,1,0.110254,-0.138186
10,1,0.0715103,-0.144403
1,2,0.0625706,-0.505708
2,2,0.0916493,-0.4889
3,2,0.0421446,-0.490722
4,2,0.0450118,-0.518273
5,2,0.0600309,-0.492666
6,2,0.07242,-0.488481
7,2,0.0680337,-0.484165
8,2,0.0516401,-0.492953
9,2,0.049414,-0.479497
10,2,0.0363441,-0.509618
1,3,0.0444537,-0.0300345
2,3,0.0633356,-0.022543
3,3,0.020176,-0.0383514
4,3,-0.00989805,-0.0459222
5,3,0.0152591,-0.0331923
6,3,0.0180551,-0.0330746
7,3,-0.0345714,-0.0546445
8,3,-0.00570457,-0.0481032
9,3,0.00487706,-0.030331
10,3,0.0350159,-0.02676
1,4,0.316669,0.0427045
2,4,0.24027,0.0367216
3,4,0.303112,0.0639704
4,4,0.276325,0.035817
5,4,0.291851,0.0297081
6,4,0.300614,0.0296738
7,4,0.333656,0.0758237
8,4,0.278206,0.0430226
9,4,0.342705,0.0506034
10,4,0.298755,0.0236311
1,5,-0.213161,0.107671
2,5,-0.193176,0.116921
3,5,-0.199291,0.124221
4,5,-0.192619,0.116371
5,5,-0.256392,0.0941665
6,5,-0.172707,0.125801
7,5,-0.160608,0.16078
8,5,-0.229641,0.0902989
9,5,-0.215283,0.106387
10,5,-0.215767,0.109218
1,6,-0.233964,-0.479707
2,6,-0.201538,-0.48482
3,6,-0.240532,-0.485302
4,6,-0.222848,-0.499932
5,6,-0.221832,-0.485731
6,6,-0.233324,-0.49768
7,6,-0.257471,-0.497642
8,6,-0.280922,-0.491272
9,6,-0.256779,-0.503417
10,6,-0.272851,-0.511009
1,7,0.0580349,0.217479
2,7,0.056275,0.227917
3,7,0.092868,0.240357
4,7,0.0490347,0.226014
5,7,0.0459577,0.226793
6,7,0.024481,0.216446
7,7,0.0283953,0.216515
8,7,0.00236127,0.202609
9,7,0.0389219,0.218814
10,7,0.0634811,0.228314
1,8,-0.00463494,-0.106595
2,8,0.0266187,-0.105135
3,8,-0.0103783,-0.107168
4,8,0.0453561,-0.0863848
5,8,0.0168928,-0.0975735
6,8,-0.00250686,-0.109476
7,8,0.0299089,-0.1068
8,8,-0.00499328,-0.109048
9,8,0.00640575,-0.0918088
10,8,0.00159651,-0.103127
1,9,0.242044,0.339342
2,9,0.237302,0.333329
3,9,0.244882,0.318636
4,9,0.21765,0.316416
5,9,0.209549,0.308313
6,9,0.185964,0.294662
7,9,0.196046,0.305205
8,9,0.252783,0.326608
9,9,0.191835,0.309721
10,9,0.242512,0.325284
1,10,-0.114908,0.14454
2,10,-0.145801,0.122504
3,10,-0.0339365,0.172038
4,10,-0.117739,0.136849
5,10,-0.123234,0.12808
6,10,-0.0955705,0.14556
7,10,-0.0713809,0.173451
8,10,-0.0496528,0.17393
9,10,-0.151234,0.116162
10,10,-0.108933,0.147928
1,11,-0.328165,0.113387
2,11,-0.351579,0.0914582
3,11,-0.267986,0.149031
4,11,-0.279433,0.144902
5,11,-0.303586,0.125071
6,11,-0.333107,0.106233
7,11,-0.301349,0.135588
8,11,-0.290908,0.131988
9,11,-0.291859,0.128809
10,11,-0.34028,0.109646
1,12,0.0345093,0.22439
2,12,0.0194475,0.211614
3,12,0.0849006,0.245952
4,12,0.0739014,0.227331
5,12,0.0249036,0.202558
6,12,0.0438985,0.215398
7,12,0.0816091,0.243856
8,12,0.0359346,0.210095
9,12,0.0489333,0.220207
10,12,0.0322971,0.212596
1,13,-0.180449,-0.0911484
2,13,-0.155529,-0.102139
3,13,-0.221891,-0.102787
4,13,-0.215019,-0.093982
5,13,-0.224883,-0.114151
6,13,-0.152264,-0.1108
7,13,-0.121816,-0.0631021
8,13,-0.200216,-0.104437
9,13,-0.191741,-0.0901146
10,13,-0.167628,-0.0930203
1,14,0.0415468,0.064951
2,14,0.0134463,0.0264755
3,14,-0.035394,0.0139168
4,14,-0.0151965,0.037612
5,14,-0.0313872,0.0283379
6,14,-0.0132011,0.0367483
7,14,0.0192828,0.0459768
8,14,-0.0241258,0.0473688
9,14,0.0627776,0.0739003
10,14,0.0314962,0.0595513
1,15,-0.201791,-0.108117
2,15,-0.168105,-0.0846307
3,15,-0.149888,-0.0809883
4,15,-0.170069,-0.0839786
5,15,-0.194299,-0.112804
6,15,-0.15248,-0.0882714
7,15,-0.172663,-0.0982583
8,15,-0.15518,-0.0903817
9,15,-0.165014,-0.0844709
10,15,-0.16738,-0.08981
1,16,0.0624585,-0.495263
2,16,0.0454058,-0.511793
3,16,0.0249486,-0.487676
4,16,0.0342963,-0.480445
5,16,0.0397362,-0.454188
6,16,0.0187152,-0.493047
7,16,0.00985901,-0.502509
8,16,0.0119927,-0.457161
9,16,0.0575404,-0.509251
10,16,0.0241922,-0.465799
1,17,0.0304289,-0.0058658
2,17,-0.000484789,-0.040359
3,17,0.059824,-0.0256792
4,17,0.0435885,-0.0221935
5,17,0.023956,-0.0353145
6,17,0.0355575,-0.0423423
7,17,0.00103077,-0.0479112
8,17,0.00862754,-0.0509184
9,17,0.00703456,-0.0455238
10,17,-0.0586727,-0.0837949
1,18,0.313614,0.0631486
2,18,0.262854,0.0504248
3,18,0.290436,0.0628025
4,18,0.291363,0.0530913
5,18,0.319562,0.0654542
6,18,0.285094,0.0552893
7,18,0.255686,0.0652949
8,18,0.268378,0.038679
9,18,0.260258,0.0467092
10,18,0.354918,0.106727
1,19,-0.164087,0.130854
2,19,-0.147316,0.14025
3,19,-0.179404,0.113409
4,19,-0.187762,0.122622
5,19,-0.189642,0.121652
6,19,-0.181752,0.122899
7,19,-0.181694,0.123673
8,19,-0.139172,0.149553
9,19,-0.167363,0.128177
10,19,-0.180135,0.113119
1,20,-0.230018,-0.485849
2,20,-0.233433,-0.487677
3,20,-0.17333,-0.475859
4,20,-0.225749,-0.477741
5,20,-0.199081,-0.476301
6,20,-0.248732,-0.496423
7,20,-0.197093,-0.475606
8,20,-0.257714,-0.489963
9,20,-0.245656,-0.480275
10,20,-0.219275,-0.486787
1,21,0.0802137,0.23965
2,21,0.0251353,0.213476
3,21,0.082179,0.252782
4,21,0.036278,0.216947
5,21,0.033575,0.220777
6,21,0.019389,0.213666
7,21,0.0314545,0.223897
8,21,0.0540459,0.231443
9,21,-0.0266317,0.178164
10,21,0.0324114,0.224542
1,22,0.0584377,-0.110267
2,22,0.0329177,-0.120588
3,22,-0.042258,-0.15526
4,22,-0.00283286,-0.141399
5,22,0.0248005,-0.114775
6,22,0.0159831,-0.136919
7,22,0.00476569,-0.118116
8,22,0.0318177,-0.133495
9,22,0.0160126,-0.127412
10,22,0.0146087,-0.112335
1,23,0.214286,0.326662
2,23,0.237343,0.324543
3,23,0.20751,0.320471
4,23,0.216984,0.31245
5,23,0.214777,0.320462
6,23,0.217483,0.335858
7,23,0.228674,0.323765
8,23,0.219756,0.315247
9,23,0.249269,0.326028
10,23,0.238072,0.33124
1,24,-0.0425195,0.152416
2,24,-0.0757807,0.158982
3,24,-0.0108745,0.194142
4,24,-0.0720522,0.138544
5,24,-0.0956702,0.147756
6,24,-0.0409248,0.160254
7,24,-0.0619353,0.143669
8,24,-0.00213221,0.172225
9,24,-0.0440091,0.16113
10,24,-0.0708498,0.144508
1,25,-0.27028,0.149007
2,25,-0.291982,0.122302
3,25,-0.287172,0.133756
4,25,-0.338998,0.100927
5,25,-0.295745,0.134561
6,25,-0.307109,0.130695
7,25,-0.291844,0.126551
8,25,-0.371535,0.0868482
9,25,-0.297156,0.120296
10,25,-0.317632,0.102927
1,26,0.0629904,0.233648
2,26,0.116214,0.235255
3,26,0.0514362,0.213412
4,26,0.0789571,0.236126
