rep,id,V,Cl
1,1,6.15672,2.58225
2,1,5.8454,2.50686
3,1,5.96971,2.53607
4,1,6.23644,2.56077
5,1,5.87019,2.50944
6,1,6.15845,2.59364
7,1,5.88192,2.54801
8,1,6.1673,2.58253
9,1,6.16804,2.55502
10,1,5.93364,2.53919
1,2,5.88083,1.76922
2,2,6.05435,1.79921
3,2,5.76193,1.79593
4,2,5.77847,1.74713
5,2,5.86591,1.79244
6,2,5.93904,1.79996
7,2,5.91304,1.80775
8,2,5.8169,1.79193
9,2,5.80396,1.81621
10,2,5.7286,1.76232
1,3,5.77525,2.84685
2,3,5.88533,2.86825
3,3,5.63672,2.82327
4,3,5.46973,2.80197
5,3,5.60908,2.83787
6,3,5.62478,2.83821
7,3,5.33642,2.77764
8,3,5.49271,2.79587
9,3,5.55114,2.846
10,3,5.721,2.85618
1,4,7.58214,3.06164
2,4,7.02445,3.04338
3,4,7.48005,3.12745
4,4,7.28234,3.04063
5,4,7.39629,3.02211
6,4,7.46138,3.022
7,4,7.71204,3.16474
8,4,7.29605,3.06262
9,4,7.78215,3.08592
10,4,7.44753,3.0038
1,5,4.46365,3.26715
2,5,4.55375,3.29751
3,5,4.52599,3.32167
4,5,4.55629,3.2957
5,5,4.27479,3.22332
6,5,4.64792,3.32692
7,5,4.7045,3.44535
8,5,4.39069,3.21088
9,5,4.45419,3.26295
10,5,4.45203,3.27221
1,6,4.37175,1.81583
2,6,4.51583,1.80656
3,6,4.34313,1.80569
4,6,4.42061,1.77947
5,6,4.42511,1.80492
6,6,4.37455,1.78348
7,6,4.27018,1.78355
8,6,4.17121,1.79495
9,6,4.27314,1.77328
10,6,4.20501,1.75987
1,7,5.85422,3.64635
2,7,5.84392,3.6846
3,7,6.06173,3.73073
4,7,5.80176,3.6776
5,7,5.78394,3.68047
6,7,5.66104,3.64258
7,7,5.68325,3.64283
8,7,5.5372,3.59252
9,7,5.74339,3.65122
10,7,5.88619,3.68607
1,8,5.49859,2.63703
2,8,5.67316,2.64088
3,8,5.4671,2.63552
4,8,5.78046,2.69086
5,8,5.61825,2.66092
6,8,5.51031,2.62944
7,8,5.69185,2.63648
8,8,5.49662,2.63057
9,8,5.55964,2.67631
10,8,5.53296,2.64619
1,9,7.03692,4.11891
2,9,7.00363,4.09422
3,9,7.05692,4.0345
4,9,6.86734,4.02555
5,9,6.81193,3.99307
6,9,6.65315,3.93893
7,9,6.72057,3.98068
8,9,7.1129,4.06679
9,9,6.69233,3.99869
10,9,7.04022,4.06141
1,10,4.92448,3.38985
2,10,4.77468,3.31597
3,10,5.33981,3.48436
4,10,4.91056,3.36388
5,10,4.88365,3.33451
6,10,5.02064,3.39331
7,10,5.14356,3.48929
8,10,5.25655,3.49096
9,10,4.7488,3.29501
10,10,4.95399,3.40136
1,11,3.97873,3.28588
2,11,3.88665,3.21461
3,11,4.22551,3.40511
4,11,4.17742,3.39108
5,11,4.07773,3.32449
6,11,3.95911,3.26245
7,11,4.08686,3.35964
8,11,4.12976,3.34757
9,11,4.12584,3.33694
10,11,3.93082,3.27361
1,12,5.7181,3.67163
2,12,5.63262,3.62502
3,12,6.01363,3.75166
4,12,5.94784,3.68245
5,12,5.66344,3.59234
6,12,5.77204,3.63877
7,12,5.99386,3.7438
8,12,5.72625,3.61952
9,12,5.80117,3.65631
10,12,5.70546,3.62858
1,13,4.61208,2.67807
2,13,4.72845,2.6488
3,13,4.42485,2.64709
4,13,4.45536,2.6705
5,13,4.41163,2.61718
6,13,4.74392,2.62596
7,13,4.89058,2.75425
8,13,4.5218,2.64272
9,13,4.56029,2.68084
10,13,4.67159,2.67307
1,14,5.75848,3.13052
2,14,5.59892,3.01235
3,14,5.33204,2.97476
4,14,5.44082,3.04609
5,14,5.35344,3.01797
6,14,5.45169,3.04346
7,14,5.63169,3.07168
8,14,5.39246,3.07595
9,14,5.88205,3.15866
10,14,5.7009,3.11366
1,15,4.51469,2.63301
2,15,4.66936,2.69559
3,15,4.7552,2.70542
4,15,4.6602,2.69735
5,15,4.54864,2.6207
6,15,4.74289,2.68579
7,15,4.64813,2.6591
8,15,4.73011,2.68013
9,15,4.68381,2.69602
10,15,4.67275,2.68166
1,16,5.88017,1.7878
2,16,5.78075,1.75849
3,16,5.66369,1.80141
4,16,5.71688,1.81448
5,16,5.74807,1.86276
6,16,5.6285,1.79176
7,16,5.57887,1.77489
8,16,5.59079,1.85723
9,16,5.85132,1.76296
10,16,5.65941,1.84125
1,17,5.69481,2.91649
2,17,5.52146,2.81761
3,17,5.8647,2.85927
4,17,5.77025,2.86926
5,17,5.65807,2.83186
6,17,5.7241,2.81202
7,17,5.52983,2.79641
8,17,5.572,2.78801
9,17,5.56313,2.80309
10,17,5.20935,2.69784
1,18,7.55902,3.12488
2,18,7.1849,3.08537
3,18,7.38583,3.1238
4,18,7.39268,3.09361
5,18,7.60411,3.13209
6,18,7.34648,3.10041
7,18,7.13358,3.13159
8,18,7.2247,3.04934
9,18,7.16627,3.07393
10,18,7.87777,3.26406
1,19,4.68816,3.34377
2,19,4.76745,3.37534
3,19,4.6169,3.28595
4,19,4.57847,3.31636
5,19,4.56987,3.31315
6,19,4.60607,3.31728
7,19,4.60634,3.31985
8,19,4.80643,3.40689
9,19,4.67282,3.33484
10,19,4.61352,3.285
1,20,4.38903,1.80471
2,20,4.37407,1.80141
3,20,4.64503,1.82282
4,20,4.40781,1.8194
5,20,4.52694,1.82202
6,20,4.30766,1.78572
7,20,4.53595,1.82329
8,20,4.26914,1.7973
9,20,4.32093,1.81479
10,20,4.43644,1.80301
1,21,5.98551,3.72809
2,21,5.66475,3.63178
3,21,5.99728,3.77737
4,21,5.72822,3.64441
5,21,5.71276,3.65839
6,21,5.63229,3.63247
7,21,5.70066,3.66982
8,21,5.83091,3.69762
9,21,5.37896,3.50577
10,21,5.70612,3.67219
1,22,5.85657,2.62736
2,22,5.70901,2.60038
3,22,5.29556,2.51177
4,22,5.50851,2.54683
5,22,5.66285,2.61554
6,22,5.61314,2.55826
7,22,5.55053,2.60682
8,22,5.70273,2.56704
9,22,5.61331,2.5827
10,22,5.60543,2.62193
1,23,6.84428,4.06701
2,23,7.00392,4.0584
3,23,6.79806,4.04191
4,23,6.86277,4.00962
5,23,6.84764,4.04187
6,23,6.8662,4.10458
7,23,6.94346,4.05525
8,23,6.88182,4.02085
9,23,7.08795,4.06443
10,23,7.00903,4.08567
1,24,5.29418,3.41666
2,24,5.12098,3.43916
3,24,5.46439,3.56224
4,24,5.14011,3.36959
5,24,5.02014,3.40077
6,24,5.30263,3.44354
7,24,5.19238,3.3869
8,24,5.51237,3.48501
9,24,5.2863,3.44656
10,24,5.1463,3.38974
1,25,4.21583,3.40503
2,25,4.12533,3.3153
3,25,4.14522,3.35349
4,25,3.93586,3.24519
5,25,4.10983,3.35619
6,25,4.06339,3.34324
7,25,4.1259,3.32942
8,25,3.80986,3.19982
9,25,4.10404,3.30866
10,25,4.02086,3.25169
1,26,5.8833,3.70578
2,26,6.20491,3.71174
3,26,5.81571,3.63154
4,26,5.97799,3.71498
5,26,6.10021,3.70726
6,26,5.99788,3.71187
7,26,5.82215,3.62971
8,26,5.81659,3.64429
9,26,6.13218,3.69283
10,26,5.81812,3.67696
1,27,4.60552,2.68336
2,27,4.35698,2.57321
3,27,4.67832,2.67724
4,27,4.40969,2.57171
5,27,4.46141,2.60839
6,27,4.397,2.60095
7,27,4.55675,2.62355
8,27,4.44426,2.5945
9,27,4.62152,2.62528
10,27,4.47907,2.61201
1,28,5.08748,2.94808
2,28,5.33992,3.02456
3,28,5.18612,2.96517
4,28,5.20545,3.02796
5,28,5.08134,3.00317
6,28,5.38258,3.04199
7,28,5.28074,3.02279
8,28,5.42238,3.04594
9,28,5.36486,3.04419
10,28,5.09274,2.9672
1,29,4.10116,2.49927
2,29,4.486,2.62684
3,29,4.58362,2.67116
4,29,4.34425,2.56892
5,29,4.61363,2.64543
6,29,4.4014,2.5982
7,29,4.42571,2.63378
8,29,4.48748,2.61445
9,29,4.34172,2.60838
10,29,4.80285,2.68244
1,30,11.2157,2.51008
2,30,11.5972,2.47535
3,30,10.9446,2.44822
4,30,11.252,2.43756
5,30,11.3548,2.58152
6,30,11.2995,2.43112
7,30,11.3813,2.43685
8,30,11.4828,2.40086
9,30,11.2458,2.4533
10,30,11.518,2.46123
1,31,5.81763,2.84983
2,31,5.64882,2.81469
3,31,5.57933,2.78244
4,31,6.05023,2.90506
5,31,5.95092,2.85449
6,31,5.65482,2.79333
7,31,6.00731,2.88833
8,31,6.18273,2.9269
9,31,5.94326,2.83863
10,31,5.55999,2.75585
1,32,7.12018,3.09274
2,32,7.43843,3.08644
3,32,7.40928,3.12171
4,32,7.44773,3.08595
5,32,7.60759,3.12719
6,32,7.38946,3.09782
7,32,7.64032,3.17949
8,32,7.761,3.15883
9,32,7.68571,3.16464
10,32,7.56188,3.08252
1,33,4.5548,3.33814
2,33,4.14718,3.1309
3,33,4.34864,3.19331
4,33,4.60946,3.35619
5,33,4.32002,3.21801
6,33,4.25837,3.18841
7,33,4.54664,3.31782
8,33,4.3396,3.25839
9,33,4.39687,3.25012
10,33,4.43884,3.26436
1,34,4.47924,1.8339
2,34,4.45961,1.85417
3,34,4.50785,1.85917
4,34,4.43451,1.85011
5,34,4.52997,1.89235
6,34,4.44269,1.81687
7,34,4.4531,1.83787
8,34,4.55159,1.86486
9,34,4.43641,1.86515
10,34,4.60043,1.84206
1,35,5.53227,3.63695
2,35,5.71445,3.65937
3,35,5.71532,3.66695
4,35,5.82676,3.69874
5,35,5.38759,3.58971
6,35,5.81521,3.70248
7,35,5.73257,3.65434
8,35,5.88251,3.6675
9,35,5.64702,3.60807
10,35,5.8276,3.67758
1,36,5.51096,2.61311
2,36,5.56384,2.62218
3,36,5.15729,2.54442
4,36,5.33754,2.60119
5,36,5.70783,2.65542
6,36,5.01367,2.52025
7,36,5.45613,2.64614
8,36,5.54518,2.63278
9,36,5.25546,2.58971
10,36,5.24331,2.60058
1,37,6.43234,3.86993
2,37,6.48264,3.94737
3,37,6.39127,3.84746
4,37,6.25169,3.84129
5,37,6.30604,3.88492
6,37,6.36547,3.85504
7,37,6.6845,3.9535
8,37,6.34605,3.84319
9,37,6.2265,3.80777
10,37,6.42578,3.94311
1,38,5.21796,3.47432
2,38,5.41994,3.53882
3,38,5.19851,3.44802
4,38,5.04368,3.40598
5,38,5.24273,3.46145
6,38,5.11051,3.45111
7,38,5.20121,3.40325
8,38,5.10869,3.39634
9,38,5.24197,3.48192
10,38,5.11653,3.44945
1,39,4.3985,3.43886
2,39,4.06934,3.29635
3,39,4.23546,3.37695
4,39,3.92784,3.24577
5,39,4.1523,3.39299
6,39,4.18155,3.37497
7,39,4.21703,3.38202
8,39,4.02567,3.2854
9,39,4.16692,3.36423
10,39,4.20442,3.37636
1,40,5.66331,3.60104
2,40,6.08836,3.69947
3,40,5.90662,3.66441
4,40,5.80917,3.59663
5,40,5.98043,3.66997
6,40,5.73592,3.57976
7,40,5.70947,3.59264
8,40,5.72844,3.59889
9,40,6.0521,3.67873
10,40,5.97147,3.65646
1,41,4.54576,2.64844
2,41,4.3118,2.57156
3,41,4.5676,2.61514
4,41,4.43008,2.5817
5,41,4.53928,2.66894
6,41,4.55358,2.63485
7,41,4.49317,2.65714
8,41,4.51082,2.6016
9,41,4.67881,2.68967
10,41,4.36469,2.61138
1,42,5.22621,2.97301
2,42,5.33881,2.97904
3,42,5.30053,2.96633
4,42,5.13092,2.96752
5,42,5.393,3.01975
6,42,5.10741,2.92936
7,42,5.42973,2.97303
8,42,5.39866,3.00535
9,42,5.45261,3.05283
10,42,5.2169,2.95641
1,43,4.70535,2.72781
2,43,4.76319,2.69042
3,43,4.6477,2.65461
4,43,4.56939,2.63209
5,43,4.56283,2.65901
6,43,4.60959,2.66608
7,43,4.79609,2.68992
8,43,4.52251,2.64253
9,43,4.80247,2.74088
10,43,4.59522,2.67491
1,44,10.9898,2.56581
2,44,11.095,2.48241
3,44,11.606,2.44563
4,44,11.2663,2.50901
5,44,11.1532,2.52017
6,44,11.2358,2.44846
7,44,11.5138,2.44948
8,44,10.9524,2.60423
9,44,11.5419,2.48204
10,44,11.5095,2.51245
1,45,6.56872,3.938
2,45,6.71648,3.92408
3,45,6.24367,3.81452
4,45,6.29552,3.86155
5,45,6.73284,3.93182
6,45,6.17226,3.7822
7,45,6.62526,3.98623
8,45,6.68191,3.96471
9,45,6.2536,3.87221
10,45,6.61673,3.94469
