Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"K_{cl}, L/hr",2.81851709799907,2.8180290708609474,42.132865216177194,2.818447187536707,2.816655651623635,2.818358520005136,2.8189278399983677,2.8200353041108595,2.819377104091753,2.8185825459132645,6.749979553831691,2.8
"V_c_typ, L",-0.3645646894332825,-0.3659957025713477,-0.14099913575134027,-0.36853911695447095,-0.36909957852763153,-0.3683915689705951,-0.3635760842976722,-0.3672857329836626,-0.3658618548605162,-0.3716068424680085,-0.34459203068185273,0.68
omega_V_c,0.3223163448298433,0.3209341747210027,0.2929692506534235,0.32309002339404935,0.3225512069085405,0.3206950792273054,0.3219025377577316,0.3229036204194463,0.32177188795759326,0.31986087021915305,0.31889949960880887,0.3
"K_1, L/hr",2.3408875709669537,2.3398022122138395,4.103323031792603,2.3406594993025456,2.336855788111085,2.3412083573959226,2.3415100084361025,2.3440897471835136,2.343235325537395,2.341347897107799,2.517291943804776,2.3
"V_1, L",4.950278730643336,4.947888644392996,0.5264790854810206,4.9488495817787745,4.944524450133561,4.949206652715117,4.950346435871201,4.953485707412952,4.955599802846526,4.952448301885865,4.507910739316134,4.9
"\sigma_{m, PK}",0.08806135836112924,0.08821954748660484,0.11225767278820913,0.08809348089381278,0.08804662206500169,0.0881635752374972,0.0881277163275887,0.08811521755025395,0.08822838700932917,0.08808619994522676,0.09053997776646534,0.091
Log-posterior,8928.09433601614,8928.039519645028,-inf,8928.073837885713,8927.938546336833,8928.006964574037,8928.091673907062,8928.084603086141,8928.062979696733,8928.023027561576,nan,nan
