rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
2,5,2.80186,1.16357,2.34107,4.93153,20.1898,983.327,0.435491,85.1879
3,5,2.79717,1.12307,2.34107,4.93153,20.1158,983.327,0.435491,84.9702
4,5,2.84122,1.18922,2.34107,4.93153,19.9935,983.327,0.435491,84.9945
5,5,2.83112,1.12152,2.34107,4.93153,20.2818,983.327,0.435491,85.179
6,5,2.834,1.15255,2.34107,4.93153,20.1071,983.327,0.435491,84.7458
7,5,2.8359,1.15627,2.34107,4.93153,20.4008,983.327,0.435491,84.7406
8,5,2.81667,1.17843,2.34107,4.93153,20.1334,983.327,0.435491,84.9088
9,5,2.80823,1.19521,2.34107,4.93153,20.28,983.327,0.435491,85.2891
10,5,2.82057,1.14047,2.34107,4.93153,20.0503,983.327,0.435491,84.7985
1,6,2.82232,1.09714,2.34107,4.93153,19.8044,983.327,0.435491,85.0791
2,6,2.85096,1.05587,2.34107,4.93153,19.9268,983.327,0.435491,84.943
3,6,2.81393,1.01688,2.34107,4.93153,20.2898,983.327,0.435491,85.2127
4,6,2.80405,0.975834,2.34107,4.93153,20.2406,983.327,0.435491,84.942
5,6,2.83016,1.00249,2.34107,4.93153,20.2247,983.327,0.435491,84.8717
6,6,2.82767,1.04343,2.34107,4.93153,20.0718,983.327,0.435491,85.2629
7,6,2.79607,0.977906,2.34107,4.93153,20.3974,983.327,0.435491,84.9897
8,6,2.83451,1.08154,2.34107,4.93153,19.8412,983.327,0.435491,84.9942
9,6,2.85691,1.08409,2.34107,4.93153,19.9975,983.327,0.435491,85.0408
10,6,2.83766,1.0185,2.34107,4.93153,20.0979,983.327,0.435491,85.1207
1,7,2.82941,0.754648,2.34107,4.93153,20.3311,983.327,0.435491,84.8776
2,7,2.83507,0.68719,2.34107,4.93153,20.2013,983.327,0.435491,84.9419
3,7,2.83306,0.726031,2.34107,4.93153,20.3064,983.327,0.435491,85.132
4,7,2.83019,0.737473,2.34107,4.93153,20.2724,983.327,0.435491,85.2137
5,7,2.82061,0.766196,2.34107,4.93153,20.4252,983.327,0.435491,85.0885
6,7,2.80989,0.687602,2.34107,4.93153,20.0504,983.327,0.435491,84.9671
7,7,2.83913,0.734299,2.34107,4.93153,20.2674,983.327,0.435491,85.0528
8,7,2.82981,0.824022,2.34107,4.93153,20.0434,983.327,0.435491,84.865
9,7,2.8213,0.696291,2.34107,4.93153,20.0155,983.327,0.435491,84.9537
10,7,2.82613,0.719142,2.34107,4.93153,20.1945,983.327,0.435491,85.0225
1,8,2.8267,1.02455,2.34107,4.93153,20.1794,983.327,0.435491,85.0062
2,8,2.83596,0.953826,2.34107,4.93153,20.1575,983.327,0.435491,84.9975
3,8,2.8398,1.00763,2.34107,4.93153,20.0164,983.327,0.435491,84.985
4,8,2.82119,1.05531,2.34107,4.93153,20.3132,983.327,0.435491,85.1164
5,8,2.82043,1.00756,2.34107,4.93153,19.9235,983.327,0.435491,84.824
6,8,2.81928,0.916796,2.34107,4.93153,20.4336,983.327,0.435491,85.0853
7,8,2.80857,0.996356,2.34107,4.93153,19.959,983.327,0.435491,84.5336
8,8,2.81853,1.04498,2.34107,4.93153,20.2595,983.327,0.435491,84.7534
9,8,2.81894,1.01747,2.34107,4.93153,20.1509,983.327,0.435491,85.2064
10,8,2.82715,1.06106,2.34107,4.93153,20.1229,983.327,0.435491,85.1923
1,9,2.82645,0.888139,2.34107,4.93153,19.9861,983.327,0.435491,85.0028
2,9,2.82719,0.862252,2.34107,4.93153,20.0938,983.327,0.435491,84.9121
3,9,2.81379,0.917965,2.34107,4.93153,20.2072,983.327,0.435491,84.8845
4,9,2.83013,0.864634,2.34107,4.93153,20.0956,983.327,0.435491,84.9866
5,9,2.82994,0.941022,2.34107,4.93153,19.735,983.327,0.435491,84.8529
6,9,2.82245,0.91925,2.34107,4.93153,20.2007,983.327,0.435491,84.8651
7,9,2.82885,0.863644,2.34107,4.93153,20.0331,983.327,0.435491,85.1868
8,9,2.85298,0.923987,2.34107,4.93153,20.0859,983.327,0.435491,84.8983
9,9,2.83575,0.863594,2.34107,4.93153,20.0796,983.327,0.435491,85.0179
10,9,2.82912,0.916608,2.34107,4.93153,19.7016,983.327,0.435491,85.0467
1,10,2.81896,0.874131,2.34107,4.93153,19.9481,983.327,0.435491,85.008
2,10,2.83094,0.971883,2.34107,4.93153,20.2112,983.327,0.435491,84.9073
3,10,2.81439,0.837874,2.34107,4.93153,20.1195,983.327,0.435491,84.92
4,10,2.81021,0.935086,2.34107,4.93153,20.0251,983.327,0.435491,85.078
5,10,2.80399,0.886403,2.34107,4.93153,19.8682,983.327,0.435491,85.1628
6,10,2.82453,0.876512,2.34107,4.93153,20.0481,983.327,0.435491,85.0429
7,10,2.81943,0.895921,2.34107,4.93153,19.8106,983.327,0.435491,85.1241
8,10,2.8091,0.914353,2.34107,4.93153,19.8723,983.327,0.435491,85.0644
9,10,2.80452,0.92311,2.34107,4.93153,20.0346,983.327,0.435491,85.1465
10,10,2.83336,0.943496,2.34107,4.93153,19.7166,983.327,0.435491,84.9124
1,11,2.83189,1.34319,2.34107,4.93153,20.0391,983.327,0.435491,84.9328
2,11,2.81992,1.30869,2.34107,4.93153,20.1219,983.327,0.435491,84.9565
3,11,2.8134,1.36281,2.34107,4.93153,20.2555,983.327,0.435491,84.8241
4,11,2.80719,1.3382,2.34107,4.93153,19.9883,983.327,0.435491,85.0309
5,11,2.81429,1.28587,2.34107,4.93153,20.1819,983.327,0.435491,85.0021
6,11,2.82521,1.41861,2.34107,4.93153,20.0826,983.327,0.435491,85.1327
7,11,2.84543,1.38843,2.34107,4.93153,20.088,983.327,0.435491,85.0259
8,11,2.83575,1.329,2.34107,4.93153,19.9201,983.327,0.435491,85.193
9,11,2.82528,1.32186,2.34107,4.93153,20.3675,983.327,0.435491,85.0023
10,11,2.79684,1.30827,2.34107,4.93153,20.0492,983.327,0.435491,85.0997
1,12,2.81683,0.561049,2.34107,4.93153,19.8733,983.327,0.435491,84.9648
2,12,2.79138,0.592357,2.34107,4.93153,20.1354,983.327,0.435491,85.0176
3,12,2.8323,0.5711,2.34107,4.93153,20.1052,983.327,0.435491,85.1579
