rep,id,eta_V,eta_Cl
1,1,0,-0.0248857
2,1,0,-0.00249971
3,1,0,-0.0341211
4,1,0,-0.0337324
5,1,0,-0.020116
6,1,0,-0.0678669
7,1,0,-0.0279935
8,1,0,-0.0420639
9,1,0,-0.0307057
10,1,0,-0.0186097
1,2,0,-0.0602538
2,2,0,-0.0443669
3,2,0,-0.0112503
4,2,0,-0.0507348
5,2,0,-0.0260992
6,2,0,-0.0320576
7,2,0,-0.0386887
8,2,0,-0.019722
9,2,0,-0.0703719
10,2,0,-0.0349844
1,3,0,-0.112083
2,3,0,-0.119044
3,3,0,-0.12695
4,3,0,-0.142479
5,3,0,-0.084672
6,3,0,-0.0964045
7,3,0,-0.114166
8,3,0,-0.12797
9,3,0,-0.11574
10,3,0,-0.106989
1,4,0,0.0465376
2,4,0,0.0301501
3,4,0,0.0675015
4,4,0,0.0396305
5,4,0,0.0543253
6,4,0,0.0465121
7,4,0,0.0533044
8,4,0,0.0591475
9,4,0,0.0782962
10,4,0,0.0781278
1,5,0,0.174386
2,5,0,0.167528
3,5,0,0.148824
4,5,0,0.172842
5,5,0,0.176058
6,5,0,0.159063
7,5,0,0.157851
8,5,0,0.141965
9,5,0,0.171141
10,5,0,0.164231
1,6,0,-0.000811295
2,6,0,-0.0368919
3,6,0,-0.0253324
4,6,0,-0.0247154
5,6,0,-0.0517168
6,6,0,-0.00925153
7,6,0,0.0132232
8,6,0,-0.00949464
9,6,0,0.00933487
10,6,0,-0.00526208
1,7,0,-0.0548869
2,7,0,-0.0541202
3,7,0,-0.0630394
4,7,0,-0.0396578
5,7,0,-0.0640267
6,7,0,-0.0796184
7,7,0,-0.0887328
8,7,0,-0.0845684
9,7,0,-0.0750916
10,7,0,-0.0736378
1,8,0,-0.149185
2,8,0,-0.108845
3,8,0,-0.127705
4,8,0,-0.126693
5,8,0,-0.132219
6,8,0,-0.110291
7,8,0,-0.126279
8,8,0,-0.131377
9,8,0,-0.134979
10,8,0,-0.128819
1,9,0,0.255155
2,9,0,0.247487
3,9,0,0.240783
4,9,0,0.240844
5,9,0,0.253028
6,9,0,0.225301
7,9,0,0.251271
8,9,0,0.248799
9,9,0,0.232237
10,9,0,0.252659
1,10,0,-0.0144191
2,10,0,-0.0229088
3,10,0,-0.007306
4,10,0,-0.00105012
5,10,0,-0.0195367
6,10,0,-0.0242227
7,10,0,-0.0048903
8,10,0,-0.0258646
9,10,0,0.0127041
10,10,0,-0.0294754
1,11,0,0.0841829
2,11,0,0.114213
3,11,0,0.0935041
4,11,0,0.111905
5,11,0,0.104692
6,11,0,0.127496
7,11,0,0.10554
8,11,0,0.110629
9,11,0,0.0976453
10,11,0,0.0935185
1,12,0,-0.138121
2,12,0,-0.133616
3,12,0,-0.104628
4,12,0,-0.0876747
5,12,0,-0.106227
6,12,0,-0.0989266
7,12,0,-0.132166
8,12,0,-0.115403
9,12,0,-0.109645
10,12,0,-0.115399
1,13,0,-0.0937692
2,13,0,-0.0944701
3,13,0,-0.0948811
4,13,0,-0.0895013
5,13,0,-0.0947977
6,13,0,-0.115914
7,13,0,-0.0991484
8,13,0,-0.0790129
9,13,0,-0.0880549
10,13,0,-0.102905
1,14,0,-0.0525027
2,14,0,-0.0396057
3,14,0,-0.0494452
4,14,0,-0.0347841
5,14,0,-0.0370537
6,14,0,-0.0354581
7,14,0,-0.0462051
8,14,0,-0.032515
9,14,0,-0.0369886
10,14,0,-0.0280004
1,15,0,0.0351237
2,15,0,0.0508265
3,15,0,0.0677061
4,15,0,0.0655617
5,15,0,0.0478571
6,15,0,0.0337902
7,15,0,0.048223
8,15,0,0.0834216
9,15,0,0.0498194
10,15,0,0.0250658
1,16,0,-0.0397293
2,16,0,-0.0509603
3,16,0,-0.0535893
4,16,0,-0.052701
5,16,0,-0.0560003
6,16,0,-0.06839
7,16,0,-0.0271167
8,16,0,-0.0655139
9,16,0,-0.0545302
10,16,0,-0.0855758
1,17,0,-0.151785
2,17,0,-0.120162
3,17,0,-0.110823
4,17,0,-0.129133
5,17,0,-0.129295
6,17,0,-0.153743
7,17,0,-0.128596
8,17,0,-0.152254
9,17,0,-0.127152
10,17,0,-0.15637
1,18,0,0.072639
2,18,0,0.0701691
3,18,0,0.0933642
4,18,0,0.0631406
5,18,0,0.0795216
6,18,0,0.0465895
7,18,0,0.0416041
8,18,0,0.0351983
9,18,0,0.0396218
10,18,0,0.07013
1,19,0,0.182729
2,19,0,0.202165
3,19,0,0.165557
4,19,0,0.171947
5,19,0,0.204589
6,19,0,0.188887
7,19,0,0.170745
8,19,0,0.200297
9,19,0,0.154271
10,19,0,0.182817
1,20,0,-0.00871381
2,20,0,0.00823323
3,20,0,-0.0302337
4,20,0,-0.0376691
5,20,0,-0.027929
6,20,0,0.00874144
7,20,0,-0.0655295
8,20,0,-0.00411674
9,20,0,-0.043667
10,20,0,-0.0129292
1,21,0,-0.0601382
2,21,0,-0.126467
3,21,0,-0.0829062
4,21,0,-0.0447392
5,21,0,-0.0627958
6,21,0,-0.0472486
7,21,0,-0.0563932
8,21,0,-0.0787962
9,21,0,-0.0811751
10,21,0,-0.0484552
1,22,0,-0.0923124
2,22,0,-0.107777
3,22,0,-0.0874489
4,22,0,-0.101983
5,22,0,-0.0862865
6,22,0,-0.131244
7,22,0,-0.106301
8,22,0,-0.116671
9,22,0,-0.12496
10,22,0,-0.131422
1,23,0,0.224509
2,23,0,0.223289
3,23,0,0.237382
4,23,0,0.254563
5,23,0,0.23016
6,23,0,0.229945
7,23,0,0.228739
8,23,0,0.244086
9,23,0,0.252697
10,23,0,0.245774
1,24,0,-0.012887
2,24,0,-0.00191382
3,24,0,-0.0240827
4,24,0,-0.0203626
5,24,0,0.0119364
6,24,0,0.00510919
7,24,0,0.0108504
8,24,0,-0.0211971
9,24,0,-0.0225471
10,24,0,-0.0341506
1,25,0,0.0892934
2,25,0,0.122378
3,25,0,0.114719
4,25,0,0.122114
5,25,0,0.0851892
6,25,0,0.0993652
7,25,0,0.113768
8,25,0,0.124204
9,25,0,0.127809
10,25,0,0.10537
1,26,0,-0.130298
2,26,0,-0.124959
3,26,0,-0.0961137
4,26,0,-0.121685
5,26,0,-0.105293
6,26,0,-0.107889
7,26,0,-0.130719
8,26,0,-0.0862815
9,26,0,-0.119498
10,26,0,-0.116144
1,27,0,-0.0755984
2,27,0,-0.101413
3,27,0,-0.0848988
4,27,0,-0.106216
5,27,0,-0.0837335
6,27,0,-0.0668288
7,27,0,-0.0843067
8,27,0,-0.109424
9,27,0,-0.083439
10,27,0,-0.107004
1,28,0,-0.0575225
2,28,0,-0.0635091
3,28,0,-0.0211524
4,28,0,-0.0535978
5,28,0,-0.0795019
6,28,0,-0.0522953
7,28,0,-0.0665253
8,28,0,-0.0332946
9,28,0,-0.0778312
10,28,0,-0.0604652
1,29,0,0.0380146
2,29,0,0.0359742
3,29,0,0.0529238
4,29,0,0.0573919
5,29,0,0.0401488
6,29,0,0.0542116
7,29,0,0.0401712
8,29,0,0.0371036
9,29,0,0.0551816
10,29,0,0.0275933
1,30,0,-0.0853335
2,30,0,-0.0906468
3,30,0,-0.0788567
4,30,0,-0.0783668
5,30,0,-0.077428
6,30,0,-0.0759133
7,30,0,-0.0679469
8,30,0,-0.084813
9,30,0,-0.0779005
10,30,0,-0.0865958
1,31,0,-0.0975355
2,31,0,-0.106934
3,31,0,-0.125543
4,31,0,-0.117713
5,31,0,-0.0861062
6,31,0,-0.104284
7,31,0,-0.108583
8,31,0,-0.127654
9,31,0,-0.0799703
10,31,0,-0.101283
1,32,0,0.101275
2,32,0,0.0950722
3,32,0,0.0622278
4,32,0,0.0683322
5,32,0,0.100533
6,32,0,0.0480545
7,32,0,0.0768857
8,32,0,0.0594326
9,32,0,0.0822898
10,32,0,0.070668
1,33,0,0.184106
2,33,0,0.159479
3,33,0,0.175507
4,33,0,0.173482
5,33,0,0.16234
6,33,0,0.173622
7,33,0,0.171876
8,33,0,0.194016
9,33,0,0.156434
10,33,0,0.1915
1,34,0,0.0204149
2,34,0,-0.00455729
3,34,0,-0.00163449
4,34,0,-0.00981881
5,34,0,0.00832391
6,34,0,0.0177062
7,34,0,-0.00878946
8,34,0,-0.0134114
9,34,0,-0.0109365
10,34,0,0.0261974
1,35,0,-0.0483783
2,35,0,-0.0801387
3,35,0,-0.0583235
4,35,0,-0.0715817
5,35,0,-0.0517384
6,35,0,-0.0576198
7,35,0,-0.0436976
8,35,0,-0.0366282
9,35,0,-0.0813737
10,35,0,-0.057093
1,36,0,-0.182547
2,36,0,-0.150446
3,36,0,-0.14576
4,36,0,-0.151805
5,36,0,-0.122221
6,36,0,-0.14758
7,36,0,-0.139952
8,36,0,-0.171165
9,36,0,-0.136669
10,36,0,-0.143635
1,37,0,0.230987
2,37,0,0.235562
3,37,0,0.237138
4,37,0,0.254706
5,37,0,0.248704
6,37,0,0.232454
7,37,0,0.239205
8,37,0,0.235667
9,37,0,0.248934
10,37,0,0.244596
1,38,0,0.0177768
2,38,0,0.0111526
3,38,0,-0.00454367
4,38,0,0.0203607
5,38,0,0.010886
6,38,0,0.00233263
7,38,0,0.0119142
8,38,0,0.00532603
9,38,0,0.00817647
10,38,0,0.0144967
1,39,0,0.114978
2,39,0,0.112281
3,39,0,0.101872
4,39,0,0.103022
5,39,0,0.0963034
6,39,0,0.118514
7,39,0,0.120212
8,39,0,0.104575
9,39,0,0.112119
10,39,0,0.11799
1,40,0,-0.0668091
2,40,0,-0.122528
3,40,0,-0.116288
4,40,0,-0.122506
5,40,0,-0.105269
6,40,0,-0.0904514
7,40,0,-0.123536
8,40,0,-0.116586
9,40,0,-0.088543
10,40,0,-0.106678
1,41,0,-0.0866935
2,41,0,-0.0630297
3,41,0,-0.097194
4,41,0,-0.0871103
5,41,0,-0.120946
6,41,0,-0.0797383
7,41,0,-0.0903914
8,41,0,-0.0923002
9,41,0,-0.0511086
10,41,0,-0.077624
1,42,0,-0.0513581
2,42,0,-0.047894
3,42,0,-0.0433606
4,42,0,-0.0100072
5,42,0,-0.0458154
6,42,0,-0.00160732
7,42,0,-0.0544082
8,42,0,-0.0435825
9,42,0,-0.0430029
10,42,0,-0.0261577
1,43,0,0.0402572
2,43,0,0.0549066
3,43,0,0.0500126
4,43,0,0.052811
5,43,0,0.0542316
6,43,0,0.0159607
7,43,0,0.0160394
8,43,0,0.0433699
9,43,0,0.0435521
10,43,0,0.0319934
1,44,0,-0.0954164
2,44,0,-0.10177
3,44,0,-0.102469
4,44,0,-0.087158
5,44,0,-0.0992186
6,44,0,-0.111174
7,44,0,-0.101729
8,44,0,-0.111859
9,44,0,-0.0723862
10,44,0,-0.0856192
1,45,0,0.0764952
2,45,0,0.0523339
3,45,0,0.0618107
4,45,0,0.0802482
5,45,0,0.0575473
6,45,0,0.0580196
7,45,0,0.0739019
8,45,0,0.0694598
9,45,0,0.0822047
10,45,0,0.069288
