rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,8,2.81005,1.03056,2.34677,5.03559,19.9364,982.875,0.434942,85.2194
6,8,2.81022,1.02394,2.33423,4.94844,20.3437,983.241,0.435228,85.1078
7,8,2.8161,0.998871,2.34225,4.90034,19.7384,984.015,0.438041,84.9548
8,8,2.82799,0.989365,2.3149,4.93751,19.802,984.213,0.43174,85.1845
9,8,2.8131,1.03721,2.32555,5.01718,19.8594,983.258,0.433096,85.023
10,8,2.80901,0.99019,2.32804,4.92625,19.9856,983.213,0.436434,85.0758
1,9,2.81306,0.897012,2.3458,4.86549,19.9707,981.039,0.436095,85.1013
2,9,2.81557,0.860486,2.33785,4.98333,20.306,982.03,0.436228,85.0145
3,9,2.82072,0.866919,2.33063,4.79124,19.8531,981.244,0.437333,85.2736
4,9,2.81824,0.914943,2.32655,4.94983,20.2374,983.903,0.440514,85.3954
5,9,2.8223,0.821558,2.33293,4.8634,19.9637,981.393,0.436424,85.2414
6,9,2.817,0.900078,2.34052,4.91351,19.9896,980.44,0.437729,85.1
7,9,2.82045,0.885118,2.31164,5.00276,20.2081,981.729,0.439731,85.0741
8,9,2.81437,0.901276,2.35435,4.96702,19.8258,981.57,0.438791,85.0241
9,9,2.81739,0.875684,2.33334,4.98432,19.8831,985.147,0.43635,85.1207
10,9,2.82365,0.921807,2.34411,4.95825,19.9418,979.402,0.435181,85.0303
1,10,2.81294,0.963309,2.32065,4.94938,19.9627,980.056,0.430764,85.0765
2,10,2.82134,0.942635,2.33212,4.83686,19.9544,984.115,0.432626,85.2465
3,10,2.81209,0.919807,2.30495,4.93951,20.2216,983.502,0.440496,85.0139
4,10,2.81474,0.953022,2.33575,4.89047,19.717,983.893,0.439519,85.0298
5,10,2.82003,0.953786,2.34194,4.89139,20.0863,980.937,0.434259,84.9749
6,10,2.81614,0.961165,2.33788,4.96911,19.9074,981.636,0.436183,85.1835
7,10,2.8163,0.940172,2.33618,4.94238,20.1577,985.025,0.435002,85.205
8,10,2.79834,0.887799,2.33722,4.95928,19.8905,986.607,0.43706,85.2459
9,10,2.81564,0.925481,2.33088,4.89084,19.9168,986.851,0.432661,85.0182
10,10,2.80368,0.968047,2.33869,4.92731,19.9788,985.561,0.436427,85.1074
1,11,2.81218,1.30343,2.33948,4.95909,19.8198,986.521,0.440832,85.1536
2,11,2.79255,1.32651,2.33736,4.97485,20.2507,982.642,0.43635,85.2963
