rep,id,eta_V,eta_Cl
1,1,0.748847,-0.640343
2,1,0.757407,-0.575087
3,1,0.793792,-0.729692
4,1,0.797181,-0.635349
5,1,0.776669,-0.645633
6,1,0.751628,-0.60092
7,1,0.763523,-0.625218
8,1,0.747976,-0.630305
9,1,0.786676,-0.633672
10,1,0.793417,-0.687006
1,2,0.606166,-0.0843853
2,2,0.623667,-0.0629
3,2,0.614726,-0.0433625
4,2,0.630366,-0.0571002
5,2,0.593168,-0.041855
6,2,0.660515,-0.0859977
7,2,0.612883,-0.074498
8,2,0.614332,-0.0595833
9,2,0.626668,-0.0777645
10,2,0.648741,-0.0496429
1,3,-0.485818,0.0135994
2,3,-0.475399,0.0189568
3,3,-0.483813,0.019635
4,3,-0.45087,0.0447581
5,3,-0.443884,0.0462421
6,3,-0.446736,0.0386591
7,3,-0.479357,0.0202742
8,3,-0.498964,0.00861878
9,3,-0.493001,0.00778976
10,3,-0.424731,0.0447802
1,4,0.227599,0.171717
2,4,0.222595,0.149656
3,4,0.199685,0.172647
4,4,0.210736,0.158664
5,4,0.183516,0.165672
6,4,0.194308,0.158043
7,4,0.207819,0.168076
8,4,0.183473,0.150857
9,4,0.188993,0.163667
10,4,0.142522,0.134242
1,5,0.0984263,-0.561047
2,5,0.140389,-0.570271
3,5,0.103243,-0.551885
4,5,0.0623732,-0.564699
5,5,0.102513,-0.58168
6,5,0.0991267,-0.569402
7,5,0.0558625,-0.580884
8,5,0.0979409,-0.583423
9,5,0.0613922,-0.569077
10,5,0.108855,-0.55433
1,6,-0.183289,0.304468
2,6,-0.195702,0.287377
3,6,-0.14074,0.326552
4,6,-0.195702,0.287571
5,6,-0.183596,0.307265
6,6,-0.193776,0.293721
7,6,-0.183115,0.299782
8,6,-0.159689,0.322898
9,6,-0.164735,0.310556
10,6,-0.171457,0.310669
1,7,-0.402697,0.42879
2,7,-0.331576,0.476434
3,7,-0.375503,0.456502
4,7,-0.348518,0.469278
5,7,-0.355538,0.46269
6,7,-0.32157,0.493513
7,7,-0.350221,0.468183
8,7,-0.355851,0.462442
9,7,-0.389156,0.435205
10,7,-0.358331,0.468858
1,8,0.21596,0.554071
2,8,0.231394,0.573268
3,8,0.257608,0.581719
4,8,0.264317,0.589558
5,8,0.221288,0.561624
6,8,0.236075,0.565933
7,8,0.19036,0.543208
8,8,0.251052,0.582826
9,8,0.241173,0.581184
10,8,0.258479,0.592845
1,9,-0.0245775,-0.0921735
2,9,-0.0205868,-0.086622
3,9,-0.0018811,-0.0797637
4,9,0.0295531,-0.0727292
5,9,0.0256197,-0.0640588
6,9,-0.0104849,-0.0835951
7,9,0.0375876,-0.0550004
8,9,0.0276047,-0.0771829
9,9,0.069741,-0.0535613
10,9,0.0147217,-0.0604974
1,10,0.127596,-0.1603
