rep,id,eta_V,eta_Cl
1,1,-0.060206,0
2,1,-0.0393077,0
3,1,-0.00482748,0
4,1,-0.0824875,0
5,1,-0.0529187,0
6,1,-0.0597988,0
7,1,-0.0405946,0
8,1,-0.0445479,0
9,1,-0.0528532,0
10,1,-0.0356652,0
1,2,-0.365901,0
2,2,-0.392409,0
3,2,-0.365901,0
4,2,-0.382823,0
5,2,-0.369921,0
6,2,-0.374855,0
7,2,-0.382405,0
8,2,-0.386706,0
9,2,-0.38252,0
10,2,-0.362492,0
1,3,0.601034,0
2,3,0.599158,0
3,3,0.569539,0
4,3,0.651668,0
5,3,0.618476,0
6,3,0.584634,0
7,3,0.61498,0
8,3,0.631455,0
9,3,0.611616,0
10,3,0.578184,0
1,4,0.914685,0
2,4,0.781646,0
3,4,0.917658,0
4,4,0.840013,0
5,4,0.867386,0
6,4,0.859399,0
7,4,0.962576,0
8,4,0.827401,0
9,4,0.915556,0
10,4,0.834186,0
1,5,-0.756794,0
2,5,-0.762798,0
3,5,-0.765851,0
4,5,-0.751129,0
5,5,-0.765851,0
6,5,-0.742319,0
7,5,-0.765851,0
8,5,-0.777019,0
9,5,-0.77295,0
10,5,-0.713983,0
1,6,0.5141,0
2,6,0.484632,0
3,6,0.43164,0
4,6,0.494023,0
5,6,0.568151,0
6,6,0.483198,0
7,6,0.571464,0
8,6,0.484015,0
9,6,0.519219,0
10,6,0.545955,0
1,7,0.432183,0
2,7,0.525144,0
3,7,0.518592,0
4,7,0.255,0
5,7,0.495274,0
6,7,0.286004,0
7,7,0.552983,0
8,7,0.291425,0
9,7,0.508728,0
10,7,0.351237,0
1,8,0.703814,0
2,8,0.736655,0
3,8,0.651248,0
4,8,0.681229,0
5,8,0.722017,0
6,8,0.586186,0
7,8,0.593185,0
8,8,0.211299,0
9,8,0.0997715,0
10,8,0.233306,0
1,9,-0.96801,0
2,9,-0.98384,0
3,9,-0.973798,0
4,9,-0.981025,0
5,9,-0.97848,0
6,9,-0.963116,0
7,9,-0.975842,0
8,9,-0.986596,0
9,9,-0.973312,0
10,9,-0.969844,0
1,10,-0.400888,0
2,10,-0.346904,0
3,10,-0.399209,0
4,10,-0.395233,0
5,10,-0.393971,0
