Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"K_{cl}, L/hr",1.5322528378289246,1.3875010777275845,1.3875122267822892,1.387532125222287,1.387539344638841,1.3875017012279502,1.3875320110919342,1.3875027285437747,1.3874826592625038,1.3875070773155571,1.4019863789641647,1.4
"V_c_typ, L",-0.35586073414632596,-0.4094031058107329,-0.40925194623426336,-0.40944763072280205,-0.4094368416280893,-0.40935384773883154,-0.40938796614208417,-0.4095389253727906,-0.4096074733993378,-0.4088265163735273,-0.4040114987568785,0.68
omega_{V_c},0.4,0.23516163768416418,0.23524289807805637,0.2353292764685651,0.23515428472640834,0.23520997681093728,0.23522578614155634,0.23518462414266475,0.2351281065754924,0.2351829440269474,0.25168195346547917,0.3
"\sigma_{m, PK}",0.10000000000000002,0.09150594680943362,0.09151325607337836,0.09150737037311724,0.09150589931961199,0.0915140441716007,0.09150862302871211,0.09150690520712783,0.09151845378746987,0.09150228276170311,0.09235827815321548,0.091
Log-posterior,-inf,12059.16200288587,12059.16208137274,12059.162141642559,12059.162426213019,12059.161652938006,12059.162030842046,12059.163704497054,12059.161596118975,12059.162986044825,nan,nan
