rep,id,V,Cl
1,1,6.13612,2.87381
2,1,6.13612,2.87381
1,2,6.13612,2.87381
2,2,6.13612,2.87381
1,3,6.13612,2.87381
2,3,6.13612,2.87381
1,4,6.13612,2.87381
2,4,6.13612,2.87381
1,5,6.13612,2.87381
2,5,6.13612,2.87381
1,6,6.13612,2.87381
2,6,6.13612,2.87381
1,7,6.13612,2.87381
2,7,6.13612,2.87381
1,8,6.13612,2.87381
2,8,6.13612,2.87381
1,9,6.13612,2.87381
2,9,6.13612,2.87381
1,10,6.13612,2.87381
2,10,6.13612,2.87381
1,11,6.13612,2.87381
2,11,6.13612,2.87381
1,12,6.13612,2.87381
2,12,6.13612,2.87381
1,13,6.13612,2.87381
2,13,6.13612,2.87381
1,14,6.13612,2.87381
2,14,6.13612,2.87381
1,15,6.13612,2.87381
2,15,6.13612,2.87381
1,16,6.13612,2.87381
2,16,6.13612,2.87381
1,17,6.13612,2.87381
2,17,6.13612,2.87381
1,18,6.13612,2.87381
2,18,6.13612,2.87381
1,19,6.13612,2.87381
2,19,6.13612,2.87381
1,20,6.13612,2.87381
2,20,6.13612,2.87381
1,21,6.13612,2.87381
2,21,6.13612,2.87381
1,22,6.13612,2.87381
2,22,6.13612,2.87381
1,23,6.13612,2.87381
2,23,6.13612,2.87381
1,24,6.13612,2.87381
2,24,6.13612,2.87381
1,25,6.13612,2.87381
2,25,6.13612,2.87381
1,26,6.13612,2.87381
2,26,6.13612,2.87381
1,27,6.13612,2.87381
2,27,6.13612,2.87381
1,28,6.13612,2.87381
2,28,6.13612,2.87381
1,29,6.13612,2.87381
2,29,6.13612,2.87381
1,30,6.13612,2.87381
2,30,6.13612,2.87381
1,31,6.13612,2.87381
2,31,6.13612,2.87381
1,32,6.13612,2.87381
2,32,6.13612,2.87381
1,33,6.13612,2.87381
2,33,6.13612,2.87381
1,34,6.13612,2.87381
2,34,6.13612,2.87381
1,35,6.13612,2.87381
2,35,6.13612,2.87381
1,36,6.13612,2.87381
2,36,6.13612,2.87381
1,37,6.13612,2.87381
2,37,6.13612,2.87381
1,38,6.13612,2.87381
2,38,6.13612,2.87381
1,39,6.13612,2.87381
2,39,6.13612,2.87381
1,40,6.13612,2.87381
2,40,6.13612,2.87381
1,41,6.13612,2.87381
2,41,6.13612,2.87381
1,42,6.13612,2.87381
2,42,6.13612,2.87381
1,43,6.13612,2.87381
2,43,6.13612,2.87381
1,44,6.13612,2.87381
2,44,6.13612,2.87381
1,45,6.13612,2.87381
2,45,6.13612,2.87381
