rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,7,2.82058,0.719766,2.34107,4.96107,20.0245,981.953,0.44055,85.4671
6,7,2.8245,0.721758,2.34107,4.96107,20.3347,981.953,0.44055,85.4671
7,7,2.83687,0.752989,2.34107,4.96107,19.7501,981.953,0.44055,85.4671
8,7,2.82014,0.750321,2.34107,4.96107,19.5918,981.953,0.44055,85.4671
9,7,2.83538,0.749126,2.34107,4.96107,20.4044,981.953,0.44055,85.4671
10,7,2.81504,0.719652,2.34107,4.96107,20.3697,981.953,0.44055,85.4671
1,8,2.82595,1.05163,2.34107,4.96107,20.4115,981.953,0.44055,85.4671
2,8,2.82322,0.974142,2.34107,4.96107,20.3175,981.953,0.44055,85.4671
3,8,2.83146,1.03819,2.34107,4.96107,19.7802,981.953,0.44055,85.4671
4,8,2.82606,0.956453,2.34107,4.96107,20.1335,981.953,0.44055,85.4671
5,8,2.83094,1.04567,2.34107,4.96107,19.9522,981.953,0.44055,85.4671
6,8,2.82034,1.05557,2.34107,4.96107,20.2148,981.953,0.44055,85.4671
7,8,2.85024,1.04488,2.34107,4.96107,20.2862,981.953,0.44055,85.4671
8,8,2.8237,1.02729,2.34107,4.96107,20.1793,981.953,0.44055,85.4671
9,8,2.82117,0.968933,2.34107,4.96107,20.083,981.953,0.44055,85.4671
10,8,2.81504,0.991403,2.34107,4.96107,20.3957,981.953,0.44055,85.4671
1,9,2.83277,0.839679,2.34107,4.96107,20.1172,981.953,0.44055,85.4671
2,9,2.83021,0.868892,2.34107,4.96107,20.1349,981.953,0.44055,85.4671
3,9,2.83345,0.851709,2.34107,4.96107,20.0218,981.953,0.44055,85.4671
4,9,2.82618,0.900063,2.34107,4.96107,20.3713,981.953,0.44055,85.4671
5,9,2.81657,0.823304,2.34107,4.96107,20.2533,981.953,0.44055,85.4671
6,9,2.82374,0.891175,2.34107,4.96107,20.3704,981.953,0.44055,85.4671
7,9,2.82371,0.903194,2.34107,4.96107,20.0854,981.953,0.44055,85.4671
8,9,2.82337,0.903815,2.34107,4.96107,20.1069,981.953,0.44055,85.4671
9,9,2.82328,0.90837,2.34107,4.96107,20.0331,981.953,0.44055,85.4671
10,9,2.82597,0.919931,2.34107,4.96107,19.6681,981.953,0.44055,85.4671
1,10,2.82041,0.929307,2.34107,4.96107,19.8911,981.953,0.44055,85.4671
2,10,2.82684,0.914915,2.34107,4.96107,20.4326,981.953,0.44055,85.4671
3,10,2.82466,0.918069,2.34107,4.96107,19.9801,981.953,0.44055,85.4671
4,10,2.80334,0.858846,2.34107,4.96107,19.6606,981.953,0.44055,85.4671
5,10,2.81896,0.901504,2.34107,4.96107,20.0409,981.953,0.44055,85.4671
6,10,2.82619,0.866653,2.34107,4.96107,20.3195,981.953,0.44055,85.4671
7,10,2.82123,0.947988,2.34107,4.96107,20.1123,981.953,0.44055,85.4671
8,10,2.81659,0.888652,2.34107,4.96107,19.8898,981.953,0.44055,85.4671
9,10,2.81421,0.922901,2.34107,4.96107,19.8614,981.953,0.44055,85.4671
10,10,2.81681,0.933376,2.34107,4.96107,20.3725,981.953,0.44055,85.4671
1,11,2.82797,1.29858,2.34107,4.96107,20.1542,981.953,0.44055,85.4671
2,11,2.8124,1.33463,2.34107,4.96107,20.2547,981.953,0.44055,85.4671
3,11,2.81289,1.31111,2.34107,4.96107,20.1057,981.953,0.44055,85.4671
4,11,2.81429,1.38801,2.34107,4.96107,20.2639,981.953,0.44055,85.4671
5,11,2.82489,1.40014,2.34107,4.96107,20.2376,981.953,0.44055,85.4671
6,11,2.81253,1.31098,2.34107,4.96107,19.958,981.953,0.44055,85.4671
7,11,2.81714,1.22448,2.34107,4.96107,20.3658,981.953,0.44055,85.4671
8,11,2.81756,1.33975,2.34107,4.96107,20.1395,981.953,0.44055,85.4671
9,11,2.83139,1.41785,2.34107,4.96107,20.3055,981.953,0.44055,85.4671
10,11,2.82653,1.27781,2.34107,4.96107,19.9312,981.953,0.44055,85.4671
1,12,2.82719,0.587669,2.34107,4.96107,20.2282,981.953,0.44055,85.4671
2,12,2.82216,0.617134,2.34107,4.96107,19.926,981.953,0.44055,85.4671
3,12,2.82274,0.606216,2.34107,4.96107,20.2326,981.953,0.44055,85.4671
4,12,2.81589,0.55045,2.34107,4.96107,19.9665,981.953,0.44055,85.4671
5,12,2.81862,0.5919,2.34107,4.96107,20.2532,981.953,0.44055,85.4671
6,12,2.80695,0.58621,2.34107,4.96107,20.0694,981.953,0.44055,85.4671
7,12,2.815,0.565731,2.34107,4.96107,20.0855,981.953,0.44055,85.4671
8,12,2.83028,0.567565,2.34107,4.96107,20.5806,981.953,0.44055,85.4671
9,12,2.8345,0.582136,2.34107,4.96107,20.0166,981.953,0.44055,85.4671
10,12,2.8119,0.571106,2.34107,4.96107,19.9902,981.953,0.44055,85.4671
1,13,2.82764,0.58898,2.34107,4.96107,20.1948,981.953,0.44055,85.4671
2,13,2.83032,0.602337,2.34107,4.96107,19.9222,981.953,0.44055,85.4671
3,13,2.8159,0.596989,2.34107,4.96107,20.0003,981.953,0.44055,85.4671
4,13,2.8115,0.55598,2.34107,4.96107,20.3189,981.953,0.44055,85.4671
5,13,2.8275,0.575985,2.34107,4.96107,19.6939,981.953,0.44055,85.4671
6,13,2.82177,0.57276,2.34107,4.96107,20.2512,981.953,0.44055,85.4671
7,13,2.81361,0.560187,2.34107,4.96107,20.2368,981.953,0.44055,85.4671
8,13,2.82325,0.580529,2.34107,4.96107,20.0042,981.953,0.44055,85.4671
9,13,2.81579,0.60672,2.34107,4.96107,19.7752,981.953,0.44055,85.4671
10,13,2.81361,0.549372,2.34107,4.96107,20.1068,981.953,0.44055,85.4671
1,14,2.82571,0.640171,2.34107,4.96107,20.2797,981.953,0.44055,85.4671
2,14,2.81545,0.7127,2.34107,4.96107,19.9069,981.953,0.44055,85.4671
3,14,2.80541,0.646183,2.34107,4.96107,20.1385,981.953,0.44055,85.4671
4,14,2.81161,0.668513,2.34107,4.96107,20.2424,981.953,0.44055,85.4671
5,14,2.82093,0.679912,2.34107,4.96107,20.5135,981.953,0.44055,85.4671
6,14,2.82348,0.650834,2.34107,4.96107,20.3184,981.953,0.44055,85.4671
7,14,2.82578,0.628029,2.34107,4.96107,20.2758,981.953,0.44055,85.4671
8,14,2.81348,0.619778,2.34107,4.96107,20.1628,981.953,0.44055,85.4671
9,14,2.81687,0.639407,2.34107,4.96107,20.2343,981.953,0.44055,85.4671
10,14,2.81632,0.627372,2.34107,4.96107,20.2799,981.953,0.44055,85.4671
1,15,2.82805,0.623864,2.34107,4.96107,19.9841,981.953,0.44055,85.4671
2,15,2.82336,0.644009,2.34107,4.96107,20.387,981.953,0.44055,85.4671
