rep,id,eta_V,eta_Cl
1,1,0,-0.00711729
2,1,0,-0.0218613
3,1,0,-0.0105608
4,1,0,-0.0302194
5,1,0,-0.00679904
6,1,0,-0.00141428
7,1,0,-0.0176142
8,1,0,0.0274738
9,1,0,0.0205726
10,1,0,-0.0389752
1,2,0,0.227774
2,2,0,0.212135
3,2,0,0.202069
4,2,0,0.221496
5,2,0,0.206475
6,2,0,0.193877
7,2,0,0.194311
8,2,0,0.216715
9,2,0,0.195943
10,2,0,0.194902
1,3,0,-0.600544
2,3,0,-0.644984
3,3,0,-0.680825
4,3,0,-0.656298
5,3,0,-0.625545
6,3,0,-0.62993
7,3,0,-0.647186
8,3,0,-0.648197
9,3,0,-0.598569
10,3,0,-0.611527
1,4,0,-0.309394
2,4,0,-0.336251
3,4,0,-0.342938
4,4,0,-0.30319
5,4,0,-0.297763
6,4,0,-0.316119
7,4,0,-0.324038
8,4,0,-0.308833
9,4,0,-0.35772
10,4,0,-0.306508
1,5,0,0.524483
2,5,0,0.520846
3,5,0,0.510301
4,5,0,0.506829
5,5,0,0.495094
6,5,0,0.49693
7,5,0,0.50558
8,5,0,0.539147
9,5,0,0.525706
10,5,0,0.518617
1,6,0,-0.401584
2,6,0,-0.383274
3,6,0,-0.368427
4,6,0,-0.374316
5,6,0,-0.345315
6,6,0,-0.388848
7,6,0,-0.382779
8,6,0,-0.340377
9,6,0,-0.362252
10,6,0,-0.362027
1,7,0,-0.140887
2,7,0,-0.143613
3,7,0,-0.129038
4,7,0,-0.166389
5,7,0,-0.129268
6,7,0,-0.144249
7,7,0,-0.137751
8,7,0,-0.14958
9,7,0,-0.136548
10,7,0,-0.133673
1,8,0,-0.121691
2,8,0,-0.104015
3,8,0,-0.147482
4,8,0,-0.107194
5,8,0,-0.0916418
6,8,0,-0.126613
7,8,0,-0.133082
8,8,0,-0.108611
9,8,0,-0.113852
10,8,0,-0.121585
1,9,0,0.711218
2,9,0,0.685902
3,9,0,0.709306
4,9,0,0.702623
5,9,0,0.691818
6,9,0,0.691441
7,9,0,0.692284
8,9,0,0.690781
9,9,0,0.683958
10,9,0,0.715377
1,10,0,0.20391
2,10,0,0.184238
3,10,0,0.202224
4,10,0,0.200094
5,10,0,0.209215
6,10,0,0.211158
7,10,0,0.185185
8,10,0,0.182335
9,10,0,0.196607
10,10,0,0.175349
1,11,0,0.268064
2,11,0,0.264723
3,11,0,0.269296
4,11,0,0.272205
5,11,0,0.258587
6,11,0,0.253449
7,11,0,0.264858
8,11,0,0.271602
9,11,0,0.270153
10,11,0,0.25671
1,12,0,-0.0150224
2,12,0,0.0137928
3,12,0,-0.0388733
4,12,0,0.00485505
5,12,0,0.00164656
6,12,0,-0.0322406
7,12,0,-0.0054351
8,12,0,0.00387778
9,12,0,0.0194921
10,12,0,-0.000133882
1,13,0,-0.161963
2,13,0,-0.189343
3,13,0,-0.15866
4,13,0,-0.14781
5,13,0,-0.1523
6,13,0,-0.175071
7,13,0,-0.157622
8,13,0,-0.14558
9,13,0,-0.195569
10,13,0,-0.142709
1,14,0,-0.535439
2,14,0,-0.507694
3,14,0,-0.537681
4,14,0,-0.500114
5,14,0,-0.492452
6,14,0,-0.532627
7,14,0,-0.519549
8,14,0,-0.527149
9,14,0,-0.503246
10,14,0,-0.542058
1,15,0,0.502947
2,15,0,0.519455
3,15,0,0.499792
4,15,0,0.524227
5,15,0,0.500311
6,15,0,0.512259
7,15,0,0.485478
8,15,0,0.518303
9,15,0,0.503061
10,15,0,0.490949
1,16,0,0.212082
2,16,0,0.201168
3,16,0,0.227687
4,16,0,0.219114
5,16,0,0.201248
6,16,0,0.21574
7,16,0,0.206298
8,16,0,0.190694
9,16,0,0.201435
10,16,0,0.194891
1,17,0,-0.73267
2,17,0,-0.684145
3,17,0,-0.665498
4,17,0,-0.717859
5,17,0,-0.660629
6,17,0,-0.684808
7,17,0,-0.677789
8,17,0,-0.710402
9,17,0,-0.654034
10,17,0,-0.685804
1,18,0,-0.367225
2,18,0,-0.362644
3,18,0,-0.357782
4,18,0,-0.350945
5,18,0,-0.362403
6,18,0,-0.342761
7,18,0,-0.351097
8,18,0,-0.328356
9,18,0,-0.335069
10,18,0,-0.350328
1,19,0,0.534663
2,19,0,0.526162
3,19,0,0.505904
4,19,0,0.522969
5,19,0,0.511386
6,19,0,0.515972
7,19,0,0.528409
8,19,0,0.520425
9,19,0,0.503354
10,19,0,0.52661
1,20,0,-0.389856
2,20,0,-0.346974
3,20,0,-0.345924
4,20,0,-0.364771
5,20,0,-0.32619
6,20,0,-0.369194
7,20,0,-0.385045
8,20,0,-0.352231
9,20,0,-0.374308
10,20,0,-0.347173
1,21,0,-0.130544
2,21,0,-0.10552
3,21,0,-0.157232
4,21,0,-0.135026
5,21,0,-0.115366
6,21,0,-0.12621
7,21,0,-0.168181
8,21,0,-0.167659
9,21,0,-0.137225
10,21,0,-0.175858
1,22,0,-0.126761
2,22,0,-0.130631
3,22,0,-0.100336
4,22,0,-0.127333
5,22,0,-0.124992
6,22,0,-0.112966
7,22,0,-0.140787
8,22,0,-0.118839
9,22,0,-0.156575
10,22,0,-0.122977
1,23,0,0.679543
2,23,0,0.702345
3,23,0,0.678012
4,23,0,0.697229
5,23,0,0.692531
6,23,0,0.697694
7,23,0,0.705071
8,23,0,0.697694
9,23,0,0.700782
10,23,0,0.70491
1,24,0,0.188468
2,24,0,0.196594
3,24,0,0.195615
4,24,0,0.152085
5,24,0,0.187744
6,24,0,0.188248
7,24,0,0.218207
8,24,0,0.201635
9,24,0,0.167942
10,24,0,0.181478
1,25,0,0.2348
2,25,0,0.256516
3,25,0,0.278275
4,25,0,0.26719
5,25,0,0.259811
6,25,0,0.256427
7,25,0,0.245664
8,25,0,0.253706
9,25,0,0.250572
10,25,0,0.270728
1,26,0,-0.00726163
2,26,0,-0.050399
3,26,0,-0.0488201
4,26,0,-0.00880727
5,26,0,-0.030266
6,26,0,-0.0468317
7,26,0,-0.0465295
8,26,0,-0.0045894
9,26,0,-0.0288901
10,26,0,-0.0461169
1,27,0,-0.173445
2,27,0,-0.195617
3,27,0,-0.173351
4,27,0,-0.162839
5,27,0,-0.173039
6,27,0,-0.1737
7,27,0,-0.191169
8,27,0,-0.159188
9,27,0,-0.170541
10,27,0,-0.14738
1,28,0,-0.520048
2,28,0,-0.510466
3,28,0,-0.513177
4,28,0,-0.503969
5,28,0,-0.529947
6,28,0,-0.525752
7,28,0,-0.526805
8,28,0,-0.475138
9,28,0,-0.486877
10,28,0,-0.552273
1,29,0,0.512713
2,29,0,0.502845
3,29,0,0.499047
4,29,0,0.495154
5,29,0,0.509946
6,29,0,0.50043
7,29,0,0.494887
8,29,0,0.513142
9,29,0,0.513402
10,29,0,0.499835
1,30,0,0.10483
2,30,0,0.136897
3,30,0,0.13605
4,30,0,0.111258
5,30,0,0.139915
6,30,0,0.126145
7,30,0,0.128293
8,30,0,0.100077
9,30,0,0.125503
10,30,0,0.134677
1,31,0,-0.610492
2,31,0,-0.700219
3,31,0,-0.703211
4,31,0,-0.646732
5,31,0,-0.671477
6,31,0,-0.668946
7,31,0,-0.645001
8,31,0,-0.671137
9,31,0,-0.613752
10,31,0,-0.624602
1,32,0,-0.331198
2,32,0,-0.32846
3,32,0,-0.358528
4,32,0,-0.341753
5,32,0,-0.333668
6,32,0,-0.343072
7,32,0,-0.303754
8,32,0,-0.36093
9,32,0,-0.330321
10,32,0,-0.340091
1,33,0,0.525884
2,33,0,0.5283
3,33,0,0.527967
4,33,0,0.52833
5,33,0,0.529816
6,33,0,0.510725
7,33,0,0.527758
8,33,0,0.546092
9,33,0,0.51388
10,33,0,0.515561
1,34,0,-0.382143
2,34,0,-0.350532
3,34,0,-0.416741
4,34,0,-0.408987
5,34,0,-0.39105
6,34,0,-0.344155
7,34,0,-0.396891
8,34,0,-0.36969
9,34,0,-0.351725
10,34,0,-0.353602
1,35,0,-0.154692
2,35,0,-0.140752
3,35,0,-0.129147
4,35,0,-0.1052
5,35,0,-0.164796
6,35,0,-0.128198
7,35,0,-0.118252
8,35,0,-0.145595
9,35,0,-0.118289
10,35,0,-0.107608
1,36,0,-0.147601
2,36,0,-0.0936479
3,36,0,-0.158809
4,36,0,-0.0921086
5,36,0,-0.110322
6,36,0,-0.111496
7,36,0,-0.143402
8,36,0,-0.145476
9,36,0,-0.120772
10,36,0,-0.141663
1,37,0,0.701979
2,37,0,0.684203
3,37,0,0.694535
4,37,0,0.687814
5,37,0,0.687589
6,37,0,0.694991
7,37,0,0.686763
8,37,0,0.692656
9,37,0,0.688188
10,37,0,0.681155
1,38,0,0.174265
2,38,0,0.177742
3,38,0,0.185173
4,38,0,0.180161
5,38,0,0.172615
6,38,0,0.188799
7,38,0,0.183956
8,38,0,0.174851
9,38,0,0.202058
10,38,0,0.169396
1,39,0,0.248059
2,39,0,0.268041
3,39,0,0.273131
4,39,0,0.258598
5,39,0,0.265069
6,39,0,0.274224
7,39,0,0.234664
8,39,0,0.259946
9,39,0,0.29018
10,39,0,0.271092
1,40,0,-0.022757
2,40,0,-0.0291669
3,40,0,-0.0152451
4,40,0,-0.0445688
5,40,0,-0.00800225
6,40,0,-0.0172795
7,40,0,-0.00225293
8,40,0,-0.0133935
9,40,0,-0.00925825
10,40,0,-0.0262391
1,41,0,-0.210385
2,41,0,-0.168943
3,41,0,-0.182014
4,41,0,-0.163993
5,41,0,-0.150176
6,41,0,-0.132498
7,41,0,-0.171517
8,41,0,-0.172128
9,41,0,-0.159321
10,41,0,-0.209752
1,42,0,-0.55712
2,42,0,-0.483094
3,42,0,-0.528997
4,42,0,-0.466992
5,42,0,-0.535202
6,42,0,-0.557441
7,42,0,-0.541832
8,42,0,-0.509792
9,42,0,-0.48574
10,42,0,-0.515235
1,43,0,0.482089
2,43,0,0.516641
3,43,0,0.493612
4,43,0,0.483494
5,43,0,0.516821
6,43,0,0.511502
7,43,0,0.501741
8,43,0,0.493087
9,43,0,0.523652
10,43,0,0.519608
1,44,0,0.113045
2,44,0,0.125798
3,44,0,0.143269
4,44,0,0.116625
5,44,0,0.128425
6,44,0,0.138617
7,44,0,0.146688
8,44,0,0.127157
9,44,0,0.12042
10,44,0,0.124244
1,45,0,-0.201054
2,45,0,-0.177498
3,45,0,-0.15952
4,45,0,-0.21384
5,45,0,-0.162635
6,45,0,-0.177479
7,45,0,-0.204094
8,45,0,-0.204263
9,45,0,-0.216883
10,45,0,-0.193085
