rep,id,V,Cl
1,1,5.18563,2.9623
2,1,5.18563,2.91894
3,1,5.18563,2.95211
4,1,5.18563,2.89465
5,1,5.18563,2.96324
6,1,5.18563,2.97924
7,1,5.18563,2.93136
8,1,5.18563,3.06656
9,1,5.18563,3.04547
10,1,5.18563,2.86941
1,2,5.18563,3.74663
2,2,5.18563,3.68849
3,2,5.18563,3.65155
4,2,5.18563,3.72318
5,2,5.18563,3.66767
6,2,5.18563,3.62176
7,2,5.18563,3.62333
8,2,5.18563,3.70542
9,2,5.18563,3.62924
10,2,5.18563,3.62547
1,3,5.18563,1.63646
2,3,5.18563,1.56533
3,3,5.18563,1.51022
4,3,5.18563,1.54772
5,3,5.18563,1.59606
6,3,5.18563,1.58908
7,3,5.18563,1.56189
8,3,5.18563,1.56031
9,3,5.18563,1.6397
10,3,5.18563,1.61859
1,4,5.18563,2.18953
2,4,5.18563,2.13151
3,4,5.18563,2.1173
4,4,5.18563,2.20316
5,4,5.18563,2.21515
6,4,5.18563,2.17486
7,4,5.18563,2.1577
8,4,5.18563,2.19076
9,4,5.18563,2.08624
10,4,5.18563,2.19586
1,5,5.18563,5.0408
2,5,5.18563,5.0225
3,5,5.18563,4.96982
4,5,5.18563,4.95259
5,5,5.18563,4.89481
6,5,5.18563,4.90381
7,5,5.18563,4.94641
8,5,5.18563,5.11527
9,5,5.18563,5.04697
10,5,5.18563,5.01132
1,6,5.18563,1.9967
2,6,5.18563,2.0336
3,6,5.18563,2.06402
4,6,5.18563,2.0519
5,6,5.18563,2.11228
6,6,5.18563,2.0223
7,6,5.18563,2.03461
8,6,5.18563,2.12273
9,6,5.18563,2.0768
10,6,5.18563,2.07727
1,7,5.18563,2.59139
2,7,5.18563,2.58434
3,7,5.18563,2.62228
4,7,5.18563,2.52614
5,7,5.18563,2.62168
6,7,5.18563,2.58269
7,7,5.18563,2.59953
8,7,5.18563,2.56896
9,7,5.18563,2.60266
10,7,5.18563,2.61015
1,8,5.18563,2.64162
2,8,5.18563,2.68872
3,8,5.18563,2.57436
4,8,5.18563,2.68019
5,8,5.18563,2.7222
6,8,5.18563,2.62865
7,8,5.18563,2.6117
8,8,5.18563,2.6764
9,8,5.18563,2.66241
10,8,5.18563,2.6419
1,9,5.18563,6.07572
2,9,5.18563,5.92383
3,9,5.18563,6.06411
4,9,5.18563,6.02372
5,9,5.18563,5.95898
6,9,5.18563,5.95674
7,9,5.18563,5.96176
8,9,5.18563,5.95281
9,9,5.18563,5.91233
10,9,5.18563,6.10104
1,10,5.18563,3.65828
2,10,5.18563,3.58701
3,10,5.18563,3.65211
4,10,5.18563,3.64434
5,10,5.18563,3.67774
6,10,5.18563,3.68489
7,10,5.18563,3.59041
8,10,5.18563,3.58019
9,10,5.18563,3.63166
10,10,5.18563,3.55527
1,11,5.18563,3.90066
2,11,5.18563,3.88765
3,11,5.18563,3.90547
4,11,5.18563,3.91685
5,11,5.18563,3.86387
6,11,5.18563,3.84407
7,11,5.18563,3.88817
8,11,5.18563,3.91449
9,11,5.18563,3.90882
10,11,5.18563,3.85662
1,12,5.18563,2.93897
2,12,5.18563,3.02489
3,12,5.18563,2.8697
4,12,5.18563,2.99798
5,12,5.18563,2.98837
6,12,5.18563,2.8888
7,12,5.18563,2.96728
8,12,5.18563,2.99505
9,12,5.18563,3.04218
10,12,5.18563,2.98306
1,13,5.18563,2.53735
2,13,5.18563,2.46882
3,13,5.18563,2.54574
4,13,5.18563,2.57351
5,13,5.18563,2.56198
6,13,5.18563,2.50431
7,13,5.18563,2.54839
8,13,5.18563,2.57926
9,13,5.18563,2.45349
10,13,5.18563,2.58667
1,14,5.18563,1.74655
2,14,5.18563,1.79569
3,14,5.18563,1.74264
4,14,5.18563,1.80935
5,14,5.18563,1.82327
6,14,5.18563,1.75147
7,14,5.18563,1.77453
8,14,5.18563,1.76109
9,14,5.18563,1.80369
10,14,5.18563,1.73503
1,15,5.18563,4.93341
2,15,5.18563,5.01552
3,15,5.18563,4.91786
4,15,5.18563,5.03951
5,15,5.18563,4.92041
6,15,5.18563,4.97956
7,15,5.18563,4.84797
8,15,5.18563,5.00974
9,15,5.18563,4.93396
10,15,5.18563,4.87457
1,16,5.18563,3.68829
2,16,5.18563,3.64826
3,16,5.18563,3.7463
4,16,5.18563,3.71432
5,16,5.18563,3.64855
6,16,5.18563,3.70181
7,16,5.18563,3.66702
8,16,5.18563,3.61025
9,16,5.18563,3.64923
10,16,5.18563,3.62543
1,17,5.18563,1.43392
2,17,5.18563,1.50522
3,17,5.18563,1.53355
4,17,5.18563,1.45532
5,17,5.18563,1.54103
6,17,5.18563,1.50422
7,17,5.18563,1.51481
8,17,5.18563,1.46621
9,17,5.18563,1.55123
10,17,5.18563,1.50272
1,18,5.18563,2.0665
2,18,5.18563,2.07599
3,18,5.18563,2.08611
4,18,5.18563,2.10042
5,18,5.18563,2.07649
6,18,5.18563,2.11768
7,18,5.18563,2.1001
8,18,5.18563,2.14841
9,18,5.18563,2.13403
10,18,5.18563,2.10172
1,19,5.18563,5.09238
2,19,5.18563,5.04927
3,19,5.18563,4.94801
4,19,5.18563,5.03317
5,19,5.18563,4.97521
6,19,5.18563,4.99808
7,19,5.18563,5.06063
8,19,5.18563,5.02039
9,19,5.18563,4.93541
10,19,5.18563,5.05153
1,20,5.18563,2.02026
2,20,5.18563,2.10878
3,20,5.18563,2.11099
4,20,5.18563,2.07158
5,20,5.18563,2.15306
6,20,5.18563,2.06244
7,20,5.18563,2.03
8,20,5.18563,2.09772
9,20,5.18563,2.05192
10,20,5.18563,2.10836
1,21,5.18563,2.61833
2,21,5.18563,2.68468
3,21,5.18563,2.54938
4,21,5.18563,2.60662
5,21,5.18563,2.65838
6,21,5.18563,2.62971
7,21,5.18563,2.52162
8,21,5.18563,2.52293
9,21,5.18563,2.6009
10,21,5.18563,2.50233
1,22,5.18563,2.62826
2,22,5.18563,2.6181
3,22,5.18563,2.69863
4,22,5.18563,2.62675
5,22,5.18563,2.63291
6,22,5.18563,2.66476
7,22,5.18563,2.59165
8,22,5.18563,2.64916
9,22,5.18563,2.55106
10,22,5.18563,2.63822
1,23,5.18563,5.88629
2,23,5.18563,6.02205
3,23,5.18563,5.87728
4,23,5.18563,5.99132
5,23,5.18563,5.96323
6,23,5.18563,5.99411
7,23,5.18563,6.03848
8,23,5.18563,5.99411
9,23,5.18563,6.01264
10,23,5.18563,6.03751
1,24,5.18563,3.60222
2,24,5.18563,3.63161
3,24,5.18563,3.62806
4,24,5.18563,3.47352
5,24,5.18563,3.59961
6,24,5.18563,3.60143
7,24,5.18563,3.71096
8,24,5.18563,3.64996
9,24,5.18563,3.52903
10,24,5.18563,3.57713
1,25,5.18563,3.77304
2,25,5.18563,3.85588
3,25,5.18563,3.94069
4,25,5.18563,3.89725
5,25,5.18563,3.8686
6,25,5.18563,3.85553
7,25,5.18563,3.81426
8,25,5.18563,3.84506
9,25,5.18563,3.83302
10,25,5.18563,3.91106
1,26,5.18563,2.96187
2,26,5.18563,2.83682
3,26,5.18563,2.8413
4,26,5.18563,2.95729
5,26,5.18563,2.89451
6,26,5.18563,2.84696
7,26,5.18563,2.84782
8,26,5.18563,2.96979
9,26,5.18563,2.8985
10,26,5.18563,2.84899
1,27,5.18563,2.50838
2,27,5.18563,2.45338
3,27,5.18563,2.50862
4,27,5.18563,2.53513
5,27,5.18563,2.5094
6,27,5.18563,2.50774
7,27,5.18563,2.46431
8,27,5.18563,2.5444
9,27,5.18563,2.51567
10,27,5.18563,2.57462
1,28,5.18563,1.77364
2,28,5.18563,1.79072
3,28,5.18563,1.78587
4,28,5.18563,1.80239
5,28,5.18563,1.75617
6,28,5.18563,1.76355
7,28,5.18563,1.7617
8,28,5.18563,1.85511
9,28,5.18563,1.83346
10,28,5.18563,1.7174
1,29,5.18563,4.98182
2,29,5.18563,4.9329
3,29,5.18563,4.9142
4,29,5.18563,4.89511
5,29,5.18563,4.96805
6,29,5.18563,4.921
7,29,5.18563,4.8938
8,29,5.18563,4.98396
9,29,5.18563,4.98525
10,29,5.18563,4.91808
1,30,5.18563,3.31319
2,30,5.18563,3.42116
3,30,5.18563,3.41826
4,30,5.18563,3.33456
5,30,5.18563,3.4315
6,30,5.18563,3.38457
7,30,5.18563,3.39185
8,30,5.18563,3.29748
9,30,5.18563,3.3824
10,30,5.18563,3.41357
1,31,5.18563,1.62027
2,31,5.18563,1.48122
3,31,5.18563,1.47679
4,31,5.18563,1.5626
5,31,5.18563,1.52441
6,31,5.18563,1.52827
7,31,5.18563,1.5653
8,31,5.18563,1.52492
9,31,5.18563,1.61499
10,31,5.18563,1.59756
1,32,5.18563,2.14231
2,32,5.18563,2.14818
3,32,5.18563,2.08455
4,32,5.18563,2.11982
5,32,5.18563,2.13702
6,32,5.18563,2.11702
7,32,5.18563,2.20192
8,32,5.18563,2.07955
9,32,5.18563,2.14419
10,32,5.18563,2.12334
1,33,5.18563,5.04787
2,33,5.18563,5.06008
3,33,5.18563,5.05839
4,33,5.18563,5.06023
5,33,5.18563,5.06776
6,33,5.18563,4.97192
7,33,5.18563,5.05734
8,33,5.18563,5.15092
9,33,5.18563,4.98764
10,33,5.18563,4.99603
1,34,5.18563,2.0359
2,34,5.18563,2.10129
3,34,5.18563,1.96667
4,34,5.18563,1.98198
5,34,5.18563,2.01785
6,34,5.18563,2.11473
7,34,5.18563,2.0061
8,34,5.18563,2.06141
9,34,5.18563,2.09878
10,34,5.18563,2.09485
1,35,5.18563,2.55586
2,35,5.18563,2.59174
3,35,5.18563,2.62199
4,35,5.18563,2.68554
5,35,5.18563,2.53017
6,35,5.18563,2.62448
7,35,5.18563,2.65072
8,35,5.18563,2.57922
9,35,5.18563,2.65062
10,35,5.18563,2.67908
1,36,5.18563,2.57405
2,36,5.18563,2.71674
3,36,5.18563,2.54536
4,36,5.18563,2.72093
5,36,5.18563,2.67182
6,36,5.18563,2.66869
7,36,5.18563,2.58488
8,36,5.18563,2.57953
9,36,5.18563,2.64404
10,36,5.18563,2.58938
1,37,5.18563,6.01984
2,37,5.18563,5.91378
3,37,5.18563,5.9752
4,37,5.18563,5.93517
5,37,5.18563,5.93384
6,37,5.18563,5.97792
7,37,5.18563,5.92894
8,37,5.18563,5.96398
9,37,5.18563,5.93739
10,37,5.18563,5.89578
1,38,5.18563,3.55142
2,38,5.18563,3.56379
3,38,5.18563,3.59037
4,38,5.18563,3.57242
5,38,5.18563,3.54556
6,38,5.18563,3.60341
7,38,5.18563,3.586
8,38,5.18563,3.5535
9,38,5.18563,3.65151
10,38,5.18563,3.53417
