rep,id,V,Cl
1,1,6.15393,2.89751
2,1,6.15393,2.89751
1,2,6.15393,2.89751
2,2,6.15393,2.89751
1,3,6.15393,2.89751
2,3,6.15393,2.89751
1,4,6.15393,2.89751
2,4,6.15393,2.89751
1,5,6.15393,2.89751
2,5,6.15393,2.89751
1,6,6.15393,2.89751
2,6,6.15393,2.89751
1,7,6.15393,2.89751
2,7,6.15393,2.89751
1,8,6.15393,2.89751
2,8,6.15393,2.89751
1,9,6.15393,2.89751
2,9,6.15393,2.89751
1,10,6.15393,2.89751
2,10,6.15393,2.89751
1,11,6.15393,2.89751
2,11,6.15393,2.89751
1,12,6.15393,2.89751
2,12,6.15393,2.89751
1,13,6.15393,2.89751
2,13,6.15393,2.89751
1,14,6.15393,2.89751
2,14,6.15393,2.89751
1,15,6.15393,2.89751
2,15,6.15393,2.89751
1,16,6.15393,2.89751
2,16,6.15393,2.89751
1,17,6.15393,2.89751
2,17,6.15393,2.89751
1,18,6.15393,2.89751
2,18,6.15393,2.89751
1,19,6.15393,2.89751
2,19,6.15393,2.89751
1,20,6.15393,2.89751
2,20,6.15393,2.89751
1,21,6.15393,2.89751
2,21,6.15393,2.89751
1,22,6.15393,2.89751
2,22,6.15393,2.89751
1,23,6.15393,2.89751
2,23,6.15393,2.89751
1,24,6.15393,2.89751
2,24,6.15393,2.89751
1,25,6.15393,2.89751
2,25,6.15393,2.89751
1,26,6.15393,2.89751
2,26,6.15393,2.89751
1,27,6.15393,2.89751
2,27,6.15393,2.89751
1,28,6.15393,2.89751
2,28,6.15393,2.89751
1,29,6.15393,2.89751
2,29,6.15393,2.89751
1,30,6.15393,2.89751
2,30,6.15393,2.89751
1,31,6.15393,2.89751
2,31,6.15393,2.89751
1,32,6.15393,2.89751
2,32,6.15393,2.89751
1,33,6.15393,2.89751
2,33,6.15393,2.89751
1,34,6.15393,2.89751
2,34,6.15393,2.89751
1,35,6.15393,2.89751
2,35,6.15393,2.89751
1,36,6.15393,2.89751
2,36,6.15393,2.89751
1,37,6.15393,2.89751
2,37,6.15393,2.89751
1,38,6.15393,2.89751
2,38,6.15393,2.89751
1,39,6.15393,2.89751
2,39,6.15393,2.89751
1,40,6.15393,2.89751
2,40,6.15393,2.89751
1,41,6.15393,2.89751
2,41,6.15393,2.89751
1,42,6.15393,2.89751
2,42,6.15393,2.89751
1,43,6.15393,2.89751
2,43,6.15393,2.89751
1,44,6.15393,2.89751
2,44,6.15393,2.89751
1,45,6.15393,2.89751
2,45,6.15393,2.89751
