rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,5,2.82177,1.15016,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,5,2.82177,1.10817,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,5,2.82177,1.14766,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,5,2.82177,1.15877,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,5,2.82177,1.14883,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,5,2.82177,1.15058,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,6,2.82177,1.03338,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,6,2.82177,1.05523,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,6,2.82177,0.98411,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,6,2.82177,1.01721,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,6,2.82177,0.992659,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,6,2.82177,1.00037,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,6,2.82177,1.06641,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,6,2.82177,1.04863,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,6,2.82177,1.02113,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,6,2.82177,1.02073,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,7,2.82177,0.721565,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,7,2.82177,0.769598,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,7,2.82177,0.717779,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,7,2.82177,0.718388,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,7,2.82177,0.731795,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,7,2.82177,0.693869,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,7,2.82177,0.76012,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,7,2.82177,0.72689,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,7,2.82177,0.730272,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,7,2.82177,0.722095,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,8,2.82177,1.09712,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,8,2.82177,0.988461,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,8,2.82177,0.985276,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,8,2.82177,1.04864,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,8,2.82177,1.07806,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,8,2.82177,1.04844,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,8,2.82177,1.05436,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,8,2.82177,0.99557,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,8,2.82177,0.99988,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,8,2.82177,1.02906,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,9,2.82177,0.853149,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,9,2.82177,0.871011,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,9,2.82177,0.875957,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,9,2.82177,0.852153,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,9,2.82177,0.832536,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,9,2.82177,0.872828,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,9,2.82177,0.901606,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,9,2.82177,0.902802,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,9,2.82177,0.943008,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,9,2.82177,0.814525,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,10,2.82177,0.93914,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,10,2.82177,0.907574,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,10,2.82177,0.918327,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,10,2.82177,0.950975,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,10,2.82177,0.950802,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,10,2.82177,0.909032,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,10,2.82177,0.970725,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,10,2.82177,0.888989,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,10,2.82177,0.942732,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,10,2.82177,0.943348,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,11,2.82177,1.31102,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,11,2.82177,1.32225,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,11,2.82177,1.33746,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,11,2.82177,1.38737,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,11,2.82177,1.39794,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,11,2.82177,1.32432,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,11,2.82177,1.21209,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,11,2.82177,1.28931,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,11,2.82177,1.27489,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,11,2.82177,1.31309,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,12,2.82177,0.606647,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,12,2.82177,0.575612,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,12,2.82177,0.551728,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,12,2.82177,0.607718,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,12,2.82177,0.600766,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,12,2.82177,0.589904,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,12,2.82177,0.591991,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,12,2.82177,0.580489,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,12,2.82177,0.615197,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,12,2.82177,0.610971,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,13,2.82177,0.583701,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,13,2.82177,0.575499,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,13,2.82177,0.596762,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,13,2.82177,0.558399,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,13,2.82177,0.573652,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,13,2.82177,0.586024,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,13,2.82177,0.581824,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,13,2.82177,0.585341,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,13,2.82177,0.564528,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,13,2.82177,0.540173,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,14,2.82177,0.641972,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,14,2.82177,0.646859,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,14,2.82177,0.614891,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,14,2.82177,0.654904,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,14,2.82177,0.622857,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,14,2.82177,0.683368,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,14,2.82177,0.676164,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,14,2.82177,0.649509,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,14,2.82177,0.684117,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,14,2.82177,0.646852,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,15,2.82177,0.655188,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,15,2.82177,0.638418,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,15,2.82177,0.6449,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,15,2.82177,0.628558,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,15,2.82177,0.637334,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,15,2.82177,0.670958,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,15,2.82177,0.705835,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,15,2.82177,0.624303,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,15,2.82177,0.631487,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,15,2.82177,0.667594,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,16,2.82177,0.610945,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,16,2.82177,0.614078,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,16,2.82177,0.632899,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,16,2.82177,0.588852,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,16,2.82177,0.612017,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,16,2.82177,0.619275,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,16,2.82177,0.618446,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,16,2.82177,0.589024,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,16,2.82177,0.615461,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,16,2.82177,0.608572,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,17,2.82177,0.474955,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,17,2.82177,0.502612,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,17,2.82177,0.481602,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,17,2.82177,0.479525,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,17,2.82177,0.507007,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,17,2.82177,0.496249,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,17,2.82177,0.50112,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,17,2.82177,0.498925,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,17,2.82177,0.497636,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,17,2.82177,0.506482,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,18,2.82177,0.642528,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,18,2.82177,0.649212,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,18,2.82177,0.63743,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,18,2.82177,0.618971,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,18,2.82177,0.632751,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,18,2.82177,0.652504,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,18,2.82177,0.612403,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,18,2.82177,0.652554,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,18,2.82177,0.673778,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,18,2.82177,0.63147,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,19,2.82177,0.999606,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,19,2.82177,0.997084,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,19,2.82177,0.985777,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,19,2.82177,0.913705,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,19,2.82177,0.927719,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,19,2.82177,0.899727,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,19,2.82177,0.928456,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
