id,importanceSampling
1,-385.570113
2,-390.601582
3,-394.075235
4,-411.796505
5,-403.567156
6,-400.492164
7,-393.401081
8,-386.376416
9,-397.139562
10,-381.125485
11,-395.202213
12,-396.522318
13,-366.127201
14,-390.230634
15,-400.426149
16,-325.297115
17,-306.796727
18,-312.989822
19,-322.884985
20,-322.177817
21,-331.345164
22,-307.442413
23,-348.129320
24,-320.313378
25,-321.524439
26,-324.981325
27,-316.953645
28,-314.853655
29,-328.180124
30,-320.068719
31,-297.773559
32,-279.311674
33,-296.763384
34,-258.984340
35,-293.125732
36,-279.292993
37,-307.018401
38,-290.384181
39,-296.816376
40,-272.011543
41,-288.922733
42,-271.673852
43,-287.350921
44,-282.773957
45,-293.498986
