rep,id,eta_V,eta_Cl
1,1,-0.0700207,-0.00099708
2,1,-0.0947012,0.000889222
3,1,-0.0321593,0.0032864
4,1,-0.113462,-0.00904417
5,1,-0.0931004,-0.0052206
6,1,-0.112472,-0.0020362
7,1,-0.0884223,-0.00240266
8,1,-0.0802845,-0.00945057
9,1,-0.116381,-0.00528138
10,1,-0.073602,0.00441925
1,2,0.425536,-0.00449378
2,2,0.441868,-0.00345131
3,2,0.466636,0.000625847
4,2,0.489799,0.00231438
5,2,0.467325,0.00104931
6,2,0.445584,-0.00447424
7,2,0.41527,0.00222054
8,2,0.425134,0.00248272
9,2,0.414409,0.00201078
10,2,0.462087,-0.00314631
1,3,0.612786,-0.00105534
2,3,0.553385,0.000534612
3,3,0.518553,0.00142287
4,3,0.580181,-0.000346786
5,3,0.522203,0.00238054
6,3,0.528143,-0.00513953
7,3,0.529494,-0.00287438
8,3,0.549827,-0.00237816
9,3,0.519399,-0.00357222
10,3,0.535495,0.00464986
1,4,-0.536783,0.00690674
2,4,-0.553755,-0.00443508
3,4,-0.557721,-0.00457457
4,4,-0.545835,-0.000573001
5,4,-0.551111,0.00549619
6,4,-0.559475,-0.00197189
7,4,-0.55773,-0.00390842
8,4,-0.554291,0.000187323
9,4,-0.553025,-0.00238833
10,4,-0.541779,0.00401473
1,5,-0.15715,-0.000841512
2,5,-0.164246,-0.0038681
3,5,-0.16695,-0.00355329
4,5,-0.134338,0.000415268
5,5,-0.174359,-0.00329198
6,5,-0.16314,-0.00327151
7,5,-0.17319,-0.00760793
8,5,-0.152019,-0.0017363
9,5,-0.156789,-0.00497837
10,5,-0.142522,-0.00186574
1,6,0.0132223,-0.00741616
2,6,0.056456,-0.000538105
3,6,0.0118564,-0.00174937
4,6,0.0444684,0.000926046
5,6,0.00829794,-0.00297528
6,6,0.0574063,-0.0100404
7,6,0.0652356,0.00327271
8,6,0.00289518,0.00674007
9,6,-0.0104659,-0.000132099
10,6,0.0398813,0.000555973
1,7,-0.0455276,0.00514427
2,7,-0.0253787,-0.00220247
3,7,0.0100639,0.00600763
4,7,-0.0172076,0.000998211
5,7,-0.0260322,0.0100833
6,7,-0.0476374,-0.00483963
7,7,0.0103482,0.00846961
8,7,-0.0297065,0.00385756
9,7,-0.0229615,0.00337864
10,7,-0.0326032,0.00430014
1,8,0.308864,-0.00250318
2,8,0.407294,0.00361679
3,8,0.281141,0.00409301
4,8,0.341578,0.000756092
5,8,0.306606,0.00523712
6,8,0.311271,0.00199834
7,8,0.339685,0.00564309
8,8,0.34323,0.00178215
9,8,0.369793,-0.00622296
10,8,0.369711,-0.00506903
1,9,0.116057,0.0036691
2,9,0.0502233,-0.00248132
