rep,id,eta_V,eta_Cl
1,1,-0.0599405,0
2,1,-0.0754491,0
3,1,-0.042704,0
4,1,-0.0697963,0
5,1,-0.0722534,0
6,1,-0.0787858,0
7,1,-0.0738851,0
8,1,-0.0523795,0
9,1,-0.0678391,0
10,1,-0.0629955,0
1,2,-0.353227,0
2,2,-0.362113,0
3,2,-0.353227,0
4,2,-0.338336,0
5,2,-0.372061,0
6,2,-0.350429,0
7,2,-0.366974,0
8,2,-0.355642,0
9,2,-0.365482,0
10,2,-0.330831,0
1,3,-0.416353,0
2,3,-0.392698,0
3,3,-0.39041,0
4,3,-0.380448,0
5,3,-0.398402,0
6,3,-0.396682,0
7,3,-0.397053,0
8,3,-0.403914,0
9,3,-0.392382,0
10,3,-0.401586,0
1,4,-0.15863,0
2,4,-0.16586,0
3,4,-0.140745,0
4,4,-0.177222,0
5,4,-0.167552,0
6,4,-0.140747,0
7,4,-0.124714,0
8,4,-0.1297,0
9,4,-0.12765,0
10,4,-0.134095,0
1,5,-0.2098,0
2,5,-0.180639,0
3,5,-0.193123,0
4,5,-0.224656,0
5,5,-0.200066,0
6,5,-0.20183,0
7,5,-0.198497,0
8,5,-0.226279,0
9,5,-0.194388,0
10,5,-0.237119,0
1,6,0.0260716,0
2,6,0.0415819,0
3,6,0.0190232,0
4,6,0.0129247,0
5,6,0.0297689,0
6,6,0.0285672,0
7,6,0.0605103,0
8,6,0.0500325,0
9,6,0.0380763,0
10,6,0.0233838,0
1,7,-0.383449,0
2,7,-0.399626,0
3,7,-0.402206,0
4,7,-0.388204,0
5,7,-0.418924,0
6,7,-0.395445,0
7,7,-0.388856,0
8,7,-0.391352,0
9,7,-0.407942,0
10,7,-0.376943,0
1,8,0.129153,0
2,8,0.118445,0
3,8,0.0879031,0
4,8,0.100145,0
5,8,0.064987,0
6,8,0.0799637,0
7,8,0.0900689,0
8,8,0.0965316,0
9,8,0.0881027,0
10,8,0.0972512,0
1,9,0.12139,0
2,9,0.09921,0
3,9,0.189361,0
4,9,0.194104,0
5,9,0.159646,0
6,9,0.150369,0
7,9,0.169367,0
8,9,0.176711,0
9,9,0.173824,0
10,9,0.118944,0
1,10,0.506925,0
2,10,0.503014,0
3,10,0.506837,0
4,10,0.500728,0
5,10,0.52077,0
6,10,0.518837,0
7,10,0.583965,0
8,10,0.504765,0
9,10,0.52933,0
10,10,0.50256,0
1,11,-0.0776008,0
2,11,-0.0758676,0
3,11,-0.0729334,0
4,11,-0.0537976,0
5,11,-0.0597653,0
6,11,-0.0719485,0
7,11,-0.113045,0
8,11,-0.0747081,0
9,11,-0.0668368,0
10,11,-0.0524664,0
1,12,0.123219,0
2,12,0.131943,0
3,12,0.161196,0
4,12,0.203574,0
5,12,0.167305,0
6,12,0.143002,0
7,12,0.167188,0
8,12,0.130391,0
9,12,0.179914,0
10,12,0.158209,0
1,13,-0.133465,0
2,13,-0.133395,0
3,13,-0.127347,0
4,13,-0.162454,0
5,13,-0.141277,0
6,13,-0.105174,0
7,13,-0.131162,0
8,13,-0.145279,0
9,13,-0.134425,0
10,13,-0.133707,0
1,14,0.339961,0
2,14,0.327872,0
3,14,0.292999,0
4,14,0.301655,0
5,14,0.305387,0
6,14,0.332098,0
7,14,0.328495,0
8,14,0.314494,0
9,14,0.341915,0
10,14,0.323725,0
1,15,0.102592,0
2,15,0.0933127,0
3,15,0.130778,0
4,15,0.115216,0
5,15,0.0980834,0
6,15,0.124821,0
7,15,0.10173,0
8,15,0.0831276,0
9,15,0.131097,0
10,15,0.131721,0
1,16,-0.339147,0
2,16,-0.33365,0
3,16,-0.323647,0
4,16,-0.332607,0
5,16,-0.31631,0
6,16,-0.325648,0
7,16,-0.342727,0
8,16,-0.323194,0
9,16,-0.348003,0
10,16,-0.335668,0
1,17,-0.359647,0
2,17,-0.390666,0
3,17,-0.387703,0
4,17,-0.391325,0
5,17,-0.372689,0
6,17,-0.368031,0
7,17,-0.388474,0
8,17,-0.390534,0
9,17,-0.36743,0
10,17,-0.359338,0
1,18,-0.122157,0
2,18,-0.159414,0
3,18,-0.126089,0
4,18,-0.174298,0
5,18,-0.160311,0
6,18,-0.155144,0
7,18,-0.153505,0
8,18,-0.148123,0
9,18,-0.136033,0
10,18,-0.131447,0
1,19,-0.166395,0
2,19,-0.181832,0
3,19,-0.145868,0
4,19,-0.161323,0
5,19,-0.206577,0
6,19,-0.189498,0
7,19,-0.205167,0
8,19,-0.188525,0
9,19,-0.199523,0
10,19,-0.184276,0
1,20,0.0220124,0
2,20,0.0245143,0
3,20,0.0276995,0
4,20,0.0841801,0
5,20,0.0437263,0
6,20,0.0611877,0
7,20,0.0734024,0
8,20,0.0458936,0
9,20,0.0308862,0
10,20,0.0601836,0
1,21,-0.405617,0
2,21,-0.379785,0
3,21,-0.393783,0
4,21,-0.408917,0
5,21,-0.391623,0
6,21,-0.392683,0
7,21,-0.378391,0
8,21,-0.377196,0
9,21,-0.412465,0
10,21,-0.377014,0
1,22,0.201184,0
2,22,0.180179,0
3,22,0.164542,0
4,22,0.133131,0
5,22,0.214339,0
6,22,0.136755,0
7,22,0.144315,0
8,22,0.158694,0
9,22,0.180157,0
10,22,0.19404,0
1,23,0.135526,0
2,23,0.170532,0
3,23,0.162714,0
4,23,0.1368,0
5,23,0.153731,0
6,23,0.161887,0
7,23,0.167998,0
8,23,0.165171,0
9,23,0.161136,0
10,23,0.154164,0
1,24,0.579049,0
2,24,0.510577,0
3,24,0.622088,0
4,24,0.557534,0
5,24,0.560169,0
6,24,0.578472,0
7,24,0.617414,0
8,24,0.55298,0
9,24,0.609575,0
10,24,0.634739,0
1,25,-0.0696033,0
2,25,-0.0879397,0
3,25,-0.0701097,0
4,25,-0.0725099,0
5,25,-0.0590331,0
6,25,-0.0743717,0
7,25,-0.0578297,0
8,25,-0.0740463,0
9,25,-0.0632222,0
10,25,-0.0901175,0
1,26,0.141642,0
2,26,0.110758,0
3,26,0.153327,0
4,26,0.153333,0
5,26,0.10704,0
6,26,0.174943,0
7,26,0.141483,0
8,26,0.113365,0
9,26,0.19495,0
10,26,0.110684,0
1,27,-0.0897329,0
2,27,-0.126364,0
3,27,-0.124604,0
4,27,-0.13942,0
5,27,-0.129987,0
6,27,-0.107542,0
7,27,-0.116039,0
8,27,-0.120121,0
9,27,-0.140205,0
10,27,-0.0843317,0
1,28,0.339804,0
2,28,0.33957,0
3,28,0.321845,0
4,28,0.352359,0
5,28,0.336611,0
6,28,0.385677,0
7,28,0.306874,0
8,28,0.34314,0
9,28,0.318655,0
10,28,0.303557,0
1,29,0.143108,0
2,29,0.134955,0
3,29,0.113549,0
4,29,0.101774,0
5,29,0.0979095,0
6,29,0.159275,0
7,29,0.15871,0
8,29,0.119441,0
9,29,0.0923208,0
10,29,0.134546,0
1,30,0.288383,0
2,30,0.290578,0
3,30,0.27343,0
4,30,0.276288,0
5,30,0.294574,0
6,30,0.254494,0
7,30,0.295792,0
8,30,0.296333,0
9,30,0.284629,0
10,30,0.244611,0
1,31,-0.395889,0
2,31,-0.3591,0
3,31,-0.378611,0
4,31,-0.37587,0
5,31,-0.399631,0
6,31,-0.393754,0
7,31,-0.394632,0
8,31,-0.386806,0
9,31,-0.398905,0
10,31,-0.408859,0
1,32,-0.134687,0
2,32,-0.152891,0
3,32,-0.112506,0
4,32,-0.123919,0
5,32,-0.164807,0
6,32,-0.150516,0
7,32,-0.109583,0
8,32,-0.14185,0
9,32,-0.160432,0
10,32,-0.143088,0
1,33,-0.204787,0
2,33,-0.200459,0
3,33,-0.21177,0
4,33,-0.219254,0
5,33,-0.199119,0
6,33,-0.213252,0
7,33,-0.224743,0
8,33,-0.228402,0
9,33,-0.217618,0
10,33,-0.188055,0
1,34,0.095496,0
2,34,0.0420307,0
3,34,0.0499271,0
4,34,0.0758141,0
5,34,0.0535134,0
6,34,0.0419236,0
7,34,0.0767979,0
8,34,0.0947476,0
9,34,0.0395278,0
10,34,0.064717,0
1,35,-0.364511,0
2,35,-0.396657,0
3,35,-0.378434,0
4,35,-0.373295,0
5,35,-0.385881,0
6,35,-0.35745,0
7,35,-0.387172,0
8,35,-0.385215,0
9,35,-0.392991,0
10,35,-0.399991,0
1,36,0.163112,0
2,36,0.14689,0
3,36,0.152042,0
4,36,0.176859,0
5,36,0.123327,0
6,36,0.160707,0
7,36,0.159396,0
8,36,0.160974,0
9,36,0.13303,0
10,36,0.108313,0
1,37,0.0991715,0
2,37,0.0349192,0
3,37,0.114877,0
4,37,0.0946147,0
5,37,0.0334696,0
6,37,0.0767529,0
7,37,0.0897863,0
8,37,0.107122,0
9,37,0.103966,0
10,37,0.0698511,0
1,38,0.561349,0
2,38,0.583468,0
3,38,0.583466,0
4,38,0.561781,0
5,38,0.584835,0
6,38,0.605911,0
7,38,0.591815,0
8,38,0.589517,0
9,38,0.591244,0
10,38,0.569447,0
1,39,-0.0887426,0
2,39,-0.0670689,0
3,39,-0.100216,0
4,39,-0.0672988,0
5,39,-0.0899639,0
6,39,-0.0778646,0
7,39,-0.0872983,0
8,39,-0.0795962,0
9,39,-0.0751329,0
10,39,-0.0886688,0
1,40,0.131158,0
2,40,0.138822,0
3,40,0.136537,0
4,40,0.138793,0
5,40,0.126883,0
6,40,0.137876,0
