rep,id,eta_V,eta_Cl
1,1,0,-0.00318362
2,1,0,0.0133276
3,1,0,0.00722937
4,1,0,-0.0138294
5,1,0,-0.00344947
6,1,0,0.00639136
7,1,0,-0.00623045
8,1,0,0.0272654
9,1,0,-0.00505408
10,1,0,-0.00071804
1,2,0,-0.166316
2,2,0,-0.14639
3,2,0,-0.121483
4,2,0,-0.123616
5,2,0,-0.124767
6,2,0,-0.122701
7,2,0,-0.118364
8,2,0,-0.151678
9,2,0,-0.167585
10,2,0,-0.131685
1,3,0,-0.166813
2,3,0,-0.163598
3,3,0,-0.160103
4,3,0,-0.148821
5,3,0,-0.154507
6,3,0,-0.166209
7,3,0,-0.156403
8,3,0,-0.166721
9,3,0,-0.157555
10,3,0,-0.167768
1,4,0,0.279755
2,4,0,0.24511
3,4,0,0.272488
4,4,0,0.242341
5,4,0,0.248143
6,4,0,0.274098
7,4,0,0.266078
8,4,0,0.275244
9,4,0,0.268354
10,4,0,0.27951
1,5,0,0.00485913
2,5,0,0.0437025
3,5,0,0.0153926
4,5,0,0.0205483
5,5,0,0.00259884
6,5,0,0.0199731
7,5,0,0.0262683
8,5,0,0.0129728
9,5,0,0.0388157
10,5,0,-0.0103357
1,6,0,-0.0495469
2,6,0,-0.0486704
3,6,0,-0.0593826
4,6,0,-0.0437757
5,6,0,-0.0485702
6,6,0,-0.0619087
7,6,0,-0.0218413
8,6,0,-0.0512506
9,6,0,-0.0492818
10,6,0,-0.0268245
1,7,0,-0.0295709
2,7,0,0.0107896
3,7,0,-0.0145192
4,7,0,-0.00746844
5,7,0,-0.000470914
6,7,0,-0.0422966
7,7,0,0.000425092
8,7,0,0.00627568
9,7,0,-0.0145626
10,7,0,-0.0277031
1,8,0,-0.098146
2,8,0,-0.144485
3,8,0,-0.146531
4,8,0,-0.093022
5,8,0,-0.144401
6,8,0,-0.112426
7,8,0,-0.0967645
8,8,0,-0.135525
9,8,0,-0.144919
10,8,0,-0.132287
1,9,0,-0.0627173
2,9,0,-0.0664163
3,9,0,-0.0296214
4,9,0,-0.0913908
5,9,0,-0.031039
6,9,0,-0.0555083
7,9,0,-0.0373141
8,9,0,-0.0578472
9,9,0,-0.0436395
10,9,0,-0.0615624
1,10,0,-0.119146
2,10,0,-0.143287
3,10,0,-0.125591
4,10,0,-0.137988
5,10,0,-0.134671
6,10,0,-0.122824
7,10,0,-0.0976957
8,10,0,-0.15333
9,10,0,-0.121375
10,10,0,-0.10996
1,11,0,0.0883244
2,11,0,0.111959
3,11,0,0.122396
4,11,0,0.114662
5,11,0,0.121677
6,11,0,0.103372
7,11,0,0.106636
8,11,0,0.110387
9,11,0,0.101783
10,11,0,0.10548
1,12,0,0.139515
2,12,0,0.148504
3,12,0,0.156485
4,12,0,0.170397
5,12,0,0.121021
6,12,0,0.147692
7,12,0,0.160991
8,12,0,0.136173
9,12,0,0.165611
10,12,0,0.131188
1,13,0,-0.0192563
2,13,0,-0.0189084
3,13,0,0.0107931
4,13,0,-0.0183808
5,13,0,-0.0153149
6,13,0,0.00046973
7,13,0,-0.00721924
8,13,0,-0.00897616
9,13,0,-0.0187944
10,13,0,-0.00647033
1,14,0,0.223297
2,14,0,0.186813
3,14,0,0.186812
4,14,0,0.209952
5,14,0,0.21202
6,14,0,0.215712
7,14,0,0.205934
8,14,0,0.201398
9,14,0,0.20237
10,14,0,0.204769
1,15,0,-0.0253721
2,15,0,-0.0659669
