rep,id,eta_V,eta_Cl
1,1,-0.100145,0.00166181
2,1,-0.0275345,0.0143596
3,1,-0.0648486,0.00824814
4,1,-0.0463556,-0.00504193
5,1,-0.0334205,0.0207556
6,1,-0.00401008,0.00399336
7,1,-0.0282389,0.00634531
8,1,-0.0374971,0.000305052
9,1,0.0167615,0.00853462
10,1,-0.0371766,-0.00718553
1,2,-0.381873,-0.0164242
2,2,-0.328816,0.0130803
3,2,-0.334497,0.00959587
4,2,-0.337498,0.0070564
5,2,-0.35674,0.00785621
6,2,-0.361931,-0.00414825
7,2,-0.358615,-0.00815664
8,2,-0.349321,-0.00407976
9,2,-0.334905,0.00324814
10,2,-0.325772,0.0100893
1,3,-0.401355,0.00615354
2,3,-0.375783,0.00373284
3,3,-0.377622,0.00134766
4,3,-0.40236,-0.00835742
5,3,-0.380465,0.0143404
6,3,-0.370591,0.00283964
7,3,-0.404842,0.000527766
8,3,-0.403427,-8.63047e-06
9,3,-0.415708,-0.00761875
10,3,-0.379048,0.0107997
1,4,-0.152676,0.00227153
2,4,-0.132427,-0.00196444
3,4,-0.135452,-0.00320928
4,4,-0.141212,0.00911036
5,4,-0.166224,-0.00379614
6,4,-0.153106,0.00223935
7,4,-0.138542,0.0195792
8,4,-0.1463,-0.000667893
9,4,-0.152324,0.00570532
10,4,-0.184905,-0.00105764
1,5,-0.180968,0.0035184
2,5,-0.166074,0.00877091
3,5,-0.222514,-0.00744773
4,5,-0.175286,0.00912181
5,5,-0.188064,-0.00128274
6,5,-0.176324,-0.00528422
7,5,-0.176354,-0.00010082
8,5,-0.19824,-0.00229283
9,5,-0.222037,-0.00546947
10,5,-0.174613,0.00426975
1,6,0.000790416,-0.000648291
2,6,0.0417853,-0.00238045
3,6,0.0068337,0.00181435
4,6,0.0471262,0.000960613
5,6,0.0354222,0.0111649
6,6,0.0285328,-0.00386262
7,6,0.0477461,-0.00834463
8,6,0.0411197,0.00972187
9,6,0.0264374,-0.00150833
10,6,0.0399005,0.00108944
1,7,-0.407952,0.000577394
2,7,-0.394939,-0.00575733
3,7,-0.420929,-0.00626235
4,7,-0.404602,0.00420392
5,7,-0.39376,-0.000247174
6,7,-0.382883,0.00135366
7,7,-0.38338,0.00159462
8,7,-0.398369,-0.000561962
9,7,-0.432891,-0.00712727
10,7,-0.391165,-0.00125846
1,8,0.116799,0.00429952
2,8,0.0982693,-0.00988976
3,8,0.0912966,0.00780483
4,8,0.108028,-0.000445985
5,8,0.0796674,-0.0050701
6,8,0.0904307,0.00151623
7,8,0.0754048,3.8349e-05
8,8,0.0864964,-0.00274056
9,8,0.0611112,0.00885042
10,8,0.1019,0.00100072
1,9,0.128589,-0.010016
2,9,0.158537,-0.00522879
3,9,0.150239,-0.00405868
