rep,id,eta_V,eta_Cl
1,1,0.287111,0
2,1,0.357472,0
3,1,0.266574,0
4,1,0.339959,0
5,1,0.331279,0
6,1,0.293897,0
7,1,0.29887,0
8,1,0.29705,0
9,1,0.305762,0
10,1,0.326099,0
1,2,-0.485658,0
2,2,-0.508124,0
3,2,-0.517072,0
4,2,-0.493776,0
5,2,-0.482411,0
6,2,-0.462491,0
7,2,-0.515414,0
8,2,-0.494875,0
9,2,-0.506531,0
10,2,-0.503929,0
1,3,0.0958463,0
2,3,0.0631407,0
3,3,0.0678279,0
4,3,0.104143,0
5,3,0.0820556,0
6,3,0.0999592,0
7,3,0.0940248,0
8,3,0.0768585,0
9,3,0.0834971,0
10,3,0.113479,0
1,4,-0.21021,0
2,4,-0.229319,0
3,4,-0.162805,0
4,4,-0.207486,0
5,4,-0.184591,0
6,4,-0.215185,0
7,4,-0.173461,0
8,4,-0.150245,0
9,4,-0.17314,0
10,4,-0.194794,0
1,5,-0.266976,0
2,5,-0.333146,0
3,5,-0.284871,0
4,5,-0.240866,0
5,5,-0.29394,0
6,5,-0.263493,0
7,5,-0.281499,0
8,5,-0.288834,0
9,5,-0.309858,0
10,5,-0.265678,0
1,6,-0.406099,0
2,6,-0.439567,0
3,6,-0.413182,0
4,6,-0.422845,0
5,6,-0.453625,0
6,6,-0.439362,0
7,6,-0.432998,0
8,6,-0.442159,0
9,6,-0.426827,0
10,6,-0.418446,0
1,7,-0.0422395,0
2,7,-0.0085356,0
3,7,-0.0299395,0
4,7,0.0168203,0
5,7,-0.0109006,0
6,7,-0.0363358,0
7,7,-0.0381605,0
8,7,-0.101809,0
9,7,0.0142331,0
10,7,-0.0670165,0
1,8,0.379132,0
2,8,0.422545,0
3,8,0.476158,0
4,8,0.387392,0
5,8,0.369186,0
6,8,0.411467,0
7,8,0.351733,0
8,8,0.45347,0
9,8,0.468434,0
10,8,0.383989,0
1,9,0.105819,0
2,9,0.113591,0
3,9,0.0216822,0
4,9,0.0412366,0
5,9,0.141745,0
6,9,0.103923,0
7,9,0.0574517,0
8,9,0.0854682,0
9,9,0.150802,0
10,9,0.10935,0
1,10,-0.152603,0
2,10,-0.134623,0
3,10,-0.117872,0
4,10,-0.108736,0
5,10,-0.090058,0
6,10,-0.121951,0
7,10,-0.118795,0
8,10,-0.126108,0
9,10,-0.0763822,0
10,10,-0.173757,0
1,11,0.205469,0
2,11,0.298413,0
3,11,0.344577,0
4,11,0.270069,0
5,11,0.266702,0
6,11,0.267101,0
7,11,0.289585,0
8,11,0.256947,0
9,11,0.186048,0
10,11,0.244349,0
1,12,-0.952271,0
2,12,-0.943684,0
3,12,-0.948344,0
4,12,-0.939204,0
5,12,-0.944316,0
6,12,-0.920637,0
7,12,-0.944316,0
8,12,-0.930894,0
9,12,-0.949371,0
10,12,-0.95362,0
1,13,0.184939,0
2,13,0.184724,0
3,13,0.178953,0
4,13,0.164409,0
5,13,0.198123,0
6,13,0.164452,0
7,13,0.185213,0
8,13,0.225587,0
9,13,0.210475,0
10,13,0.131872,0
1,14,0.496186,0
2,14,0.569857,0
3,14,0.5858,0
4,14,0.546494,0
5,14,0.566297,0
6,14,0.576925,0
7,14,0.543416,0
8,14,0.587246,0
9,14,0.570392,0
10,14,0.560252,0
1,15,0.78386,0
2,15,0.800247,0
3,15,0.77926,0
4,15,0.838629,0
5,15,0.790564,0
6,15,0.792377,0
7,15,0.754818,0
8,15,0.737927,0
9,15,0.857162,0
10,15,0.675073,0
1,16,-0.490553,0
2,16,-0.481285,0
3,16,-0.491077,0
4,16,-0.483781,0
5,16,-0.46298,0
6,16,-0.491168,0
7,16,-0.461898,0
8,16,-0.469707,0
9,16,-0.494296,0
10,16,-0.480485,0
1,17,0.0528323,0
2,17,0.0680315,0
3,17,0.0400664,0
4,17,0.0368457,0
5,17,0.0560347,0
6,17,0.0454868,0
7,17,0.0876324,0
8,17,0.0689969,0
9,17,0.0438256,0
10,17,0.0475094,0
1,18,-0.181433,0
2,18,-0.185078,0
3,18,-0.204031,0
4,18,-0.148612,0
5,18,-0.160076,0
6,18,-0.214465,0
7,18,-0.209163,0
8,18,-0.201618,0
9,18,-0.174821,0
10,18,-0.173454,0
1,19,-0.236918,0
2,19,-0.253769,0
3,19,-0.298712,0
4,19,-0.286871,0
5,19,-0.265919,0
6,19,-0.252804,0
7,19,-0.292937,0
8,19,-0.284505,0
9,19,-0.327252,0
10,19,-0.282339,0
1,20,-0.405894,0
2,20,-0.416257,0
3,20,-0.430225,0
4,20,-0.46694,0
5,20,-0.438471,0
6,20,-0.439982,0
7,20,-0.476103,0
8,20,-0.430895,0
9,20,-0.398961,0
10,20,-0.436217,0
1,21,0.029225,0
2,21,0.0112212,0
3,21,-0.0930913,0
4,21,0.0618374,0
5,21,-0.0603919,0
6,21,-9.10314e-05,0
