2.9736855943	0.3808022077	5.1537074986		0.2037273407
2.9802581171	0.3816220779	5.1750631825		0.2038201713
2.983455016	0.3822750307	5.1856293952		0.203924222
2.9741279585	0.3809439198	5.1550937608		0.2035344551
