rep,id,eta_V,eta_Cl
1,1,-0.165655,0
2,1,-0.147257,0
3,1,-0.151037,0
4,1,-0.170748,0
5,1,-0.17719,0
6,1,-0.160733,0
7,1,-0.17825,0
8,1,-0.152325,0
9,1,-0.172097,0
10,1,-0.115725,0
1,2,-0.33572,0
2,2,-0.345932,0
3,2,-0.33572,0
4,2,-0.341727,0
5,2,-0.355862,0
6,2,-0.332031,0
7,2,-0.349925,0
8,2,-0.337257,0
9,2,-0.354322,0
10,2,-0.351712,0
1,3,0.286342,0
2,3,0.295337,0
3,3,0.335498,0
4,3,0.275245,0
5,3,0.29411,0
6,3,0.304321,0
7,3,0.293972,0
8,3,0.296579,0
9,3,0.291616,0
10,3,0.301166,0
1,4,0.258878,0
2,4,0.187258,0
3,4,0.251948,0
4,4,0.261625,0
5,4,0.220533,0
6,4,0.265673,0
7,4,0.261269,0
8,4,0.290632,0
9,4,0.240841,0
10,4,0.256045,0
1,5,0.269711,0
2,5,0.330399,0
3,5,0.317539,0
4,5,0.364047,0
5,5,0.291018,0
6,5,0.304362,0
7,5,0.301316,0
8,5,0.306298,0
9,5,0.296242,0
10,5,0.301557,0
1,6,-0.28994,0
2,6,-0.289319,0
3,6,-0.318864,0
4,6,-0.306487,0
5,6,-0.322024,0
6,6,-0.317722,0
7,6,-0.288301,0
8,6,-0.288812,0
9,6,-0.318743,0
10,6,-0.300067,0
1,7,0.323281,0
2,7,0.323377,0
3,7,0.307082,0
4,7,0.287632,0
5,7,0.325619,0
6,7,0.261911,0
7,7,0.298483,0
8,7,0.294423,0
9,7,0.302041,0
10,7,0.304836,0
1,8,0.0220493,0
2,8,-0.013529,0
3,8,-0.0241711,0
4,8,0.028607,0
5,8,0.0397789,0
6,8,0.00651223,0
7,8,0.0212587,0
8,8,-0.00550242,0
9,8,-0.0185932,0
10,8,-0.0258726,0
1,9,-0.345858,0
2,9,-0.355482,0
3,9,-0.315804,0
4,9,-0.38213,0
5,9,-0.340982,0
6,9,-0.337818,0
7,9,-0.355273,0
8,9,-0.343258,0
9,9,-0.3406,0
10,9,-0.351422,0
1,10,0.168195,0
2,10,0.152203,0
3,10,0.162589,0
4,10,0.149921,0
5,10,0.167221,0
6,10,0.143552,0
7,10,0.189593,0
8,10,0.109926,0
9,10,0.157326,0
10,10,0.14998,0
1,11,-0.167971,0
2,11,-0.149341,0
3,11,-0.142388,0
4,11,-0.123629,0
5,11,-0.131525,0
6,11,-0.156449,0
7,11,-0.148707,0
8,11,-0.148826,0
9,11,-0.138729,0
10,11,-0.138791,0
1,12,-0.190839,0
2,12,-0.200984,0
3,12,-0.178775,0
4,12,-0.153454,0
5,12,-0.197685,0
6,12,-0.173024,0
7,12,-0.158158,0
8,12,-0.200144,0
9,12,-0.170042,0
10,12,-0.154082,0
1,13,0.405784,0
2,13,0.437649,0
3,13,0.397303,0
4,13,0.378753,0
5,13,0.398911,0
6,13,0.412872,0
7,13,0.44217,0
8,13,0.381512,0
9,13,0.403162,0
10,13,0.429488,0
1,14,-0.265475,0
2,14,-0.249677,0
3,14,-0.260281,0
4,14,-0.263808,0
5,14,-0.274143,0
6,14,-0.262526,0
7,14,-0.256404,0
8,14,-0.27558,0
9,14,-0.269749,0
10,14,-0.261599,0
1,15,0.200164,0
2,15,0.176436,0
3,15,0.195837,0
4,15,0.17391,0
5,15,0.192021,0
6,15,0.149448,0
7,15,0.178944,0
8,15,0.215978,0
9,15,0.163607,0
10,15,0.211305,0
1,16,-0.374275,0
2,16,-0.369581,0
3,16,-0.357084,0
4,16,-0.362028,0
5,16,-0.331978,0
6,16,-0.359373,0
7,16,-0.376142,0
8,16,-0.363159,0
9,16,-0.358588,0
10,16,-0.374073,0
1,17,0.26454,0
2,17,0.320878,0
3,17,0.294243,0
4,17,0.306456,0
5,17,0.309709,0
6,17,0.275651,0
7,17,0.31107,0
8,17,0.283453,0
9,17,0.288424,0
10,17,0.282961,0
1,18,0.221934,0
2,18,0.193447,0
3,18,0.174515,0
4,18,0.177141,0
5,18,0.190537,0
6,18,0.191305,0
7,18,0.190526,0
8,18,0.18383,0
9,18,0.20133,0
10,18,0.206949,0
1,19,0.334607,0
2,19,0.345497,0
3,19,0.365594,0
4,19,0.359537,0
5,19,0.295459,0
6,19,0.329132,0
7,19,0.30577,0
8,19,0.347532,0
9,19,0.314077,0
10,19,0.340366,0
1,20,-0.302284,0
2,20,-0.329043,0
3,20,-0.310186,0
4,20,-0.319834,0
5,20,-0.298087,0
6,20,-0.307493,0
7,20,-0.315654,0
8,20,-0.322672,0
9,20,-0.330881,0
10,20,-0.304309,0
1,21,0.343918,0
2,21,0.370518,0
3,21,0.273727,0
4,21,0.341927,0
5,21,0.274547,0
6,21,0.26845,0
7,21,0.319415,0
8,21,0.329437,0
9,21,0.26366,0
10,21,0.270151,0
1,22,0.0604075,0
2,22,0.0503225,0
3,22,0.0222396,0
4,22,-0.0126097,0
5,22,0.0674681,0
6,22,0.0174361,0
7,22,0.0271248,0
8,22,0.0334721,0
9,22,0.0520861,0
10,22,0.046804,0
1,23,-0.371223,0
2,23,-0.369558,0
3,23,-0.357615,0
4,23,-0.375826,0
5,23,-0.373487,0
6,23,-0.366346,0
7,23,-0.359698,0
8,23,-0.369449,0
9,23,-0.380322,0
10,23,-0.362051,0
1,24,0.106502,0
2,24,0.116466,0
3,24,0.132719,0
4,24,0.127752,0
5,24,0.152478,0
6,24,0.110559,0
7,24,0.142432,0
8,24,0.106239,0
9,24,0.143089,0
10,24,0.141527,0
1,25,-0.176582,0
2,25,-0.180591,0
3,25,-0.197373,0
4,25,-0.19208,0
5,25,-0.155583,0
6,25,-0.161993,0
7,25,-0.168755,0
8,25,-0.162664,0
9,25,-0.181889,0
10,25,-0.176311,0
1,26,-0.1621,0
2,26,-0.175886,0
3,26,-0.178182,0
4,26,-0.185703,0
5,26,-0.187953,0
6,26,-0.152817,0
7,26,-0.173937,0
8,26,-0.178384,0
9,26,-0.170906,0
10,26,-0.153983,0
1,27,0.41923,0
2,27,0.391111,0
3,27,0.379139,0
4,27,0.402695,0
5,27,0.376676,0
6,27,0.399565,0
7,27,0.374971,0
8,27,0.369214,0
9,27,0.371749,0
10,27,0.43867,0
1,28,-0.310091,0
2,28,-0.289198,0
3,28,-0.304926,0
4,28,-0.277246,0
5,28,-0.295849,0
6,28,-0.28544,0
7,28,-0.287233,0
8,28,-0.289511,0
9,28,-0.307455,0
10,28,-0.311947,0
1,29,0.149812,0
2,29,0.141,0
3,29,0.118817,0
4,29,0.106495,0
5,29,0.128762,0
6,29,0.161654,0
7,29,0.165217,0
8,29,0.155177,0
9,29,0.0987416,0
10,29,0.101619,0
1,30,-0.479564,0
2,30,-0.477594,0
3,30,-0.482764,0
4,30,-0.489147,0
5,30,-0.484407,0
6,30,-0.49046,0
7,30,-0.475402,0
8,30,-0.486014,0
9,30,-0.48773,0
10,30,-0.491527,0
1,31,0.229261,0
2,31,0.271804,0
3,31,0.309641,0
4,31,0.2408,0
5,31,0.200205,0
6,31,0.228629,0
7,31,0.293941,0
8,31,0.264352,0
9,31,0.290863,0
