rep,id,eta_V,eta_Cl
1,1,-0.0579497,0
2,1,-0.0403414,0
3,1,-0.00211039,0
4,1,-0.046818,0
5,1,-0.0516146,0
6,1,0.00846259,0
7,1,-0.039865,0
8,1,-0.0447829,0
9,1,0.0449598,0
10,1,-0.0351601,0
1,2,-0.363814,0
2,2,-0.390863,0
3,2,-0.342692,0
4,2,-0.381207,0
5,2,-0.367811,0
6,2,-0.373228,0
7,2,-0.380225,0
8,2,-0.384808,0
9,2,-0.380151,0
10,2,-0.360425,0
1,3,0.598179,0
2,3,0.634072,0
3,3,0.564778,0
4,3,0.639718,0
5,3,0.610328,0
6,3,0.581704,0
7,3,0.611467,0
8,3,0.627934,0
9,3,0.608158,0
10,3,0.574985,0
1,4,0.909469,0
2,4,0.776074,0
3,4,0.913096,0
4,4,0.835126,0
5,4,0.860843,0
6,4,0.855879,0
7,4,0.955261,0
8,4,0.822683,0
9,4,0.909714,0
10,4,0.829795,0
1,5,-0.757279,0
2,5,-0.770782,0
3,5,-0.766496,0
4,5,-0.746732,0
5,5,-0.766496,0
6,5,-0.773467,0
7,5,-0.766496,0
8,5,-0.767597,0
9,5,-0.768289,0
10,5,-0.73985,0
1,6,0.510821,0
2,6,0.480138,0
3,6,0.429179,0
4,6,0.489473,0
5,6,0.564821,0
6,6,0.480771,0
7,6,0.567448,0
8,6,0.481095,0
9,6,0.516258,0
10,6,0.542807,0
1,7,0.428812,0
2,7,0.524461,0
3,7,0.515635,0
4,7,0.256238,0
5,7,0.49237,0
6,7,0.270056,0
7,7,0.415499,0
8,7,0.289023,0
9,7,0.50627,0
10,7,0.312,0
1,8,0.47089,0
2,8,0.732454,0
3,8,0.306087,0
4,8,0.68309,0
5,8,0.711497,0
6,8,0.582848,0
7,8,0.592479,0
8,8,0.210094,0
9,8,0.100764,0
10,8,0.235026,0
1,9,-0.974059,0
2,9,-0.991111,0
3,9,-0.979949,0
4,9,-0.988436,0
5,9,-0.984681,0
6,9,-0.970834,0
7,9,-0.996502,0
8,9,-0.989357,0
9,9,-0.976724,0
10,9,-0.970762,0
1,10,-0.318132,0
2,10,-0.345059,0
3,10,-0.397859,0
4,10,-0.392723,0
5,10,-0.38057,0
6,10,-0.353781,0
7,10,-0.357928,0
8,10,-0.361149,0
9,10,-0.374468,0
10,10,-0.405324,0
1,11,-0.513483,0
2,11,-0.531927,0
3,11,-0.514303,0
4,11,-0.511932,0
5,11,-0.519697,0
6,11,-0.527868,0
7,11,-0.5064,0
8,11,-0.518098,0
9,11,-0.539257,0
10,11,-0.517645,0
1,12,-0.0429886,0
2,12,-0.0782018,0
3,12,-0.0497481,0
4,12,-0.025693,0
5,12,-0.0980093,0
6,12,-0.0823416,0
7,12,-0.0574941,0
8,12,-0.0613882,0
9,12,0.00430916,0
10,12,-0.0025175,0
1,13,0.130785,0
2,13,0.23993,0
3,13,0.219597,0
4,13,0.166185,0
5,13,0.159934,0
6,13,0.231828,0
7,13,0.169985,0
8,13,0.16307,0
9,13,0.145306,0
10,13,0.219892,0
1,14,0.453564,0
2,14,0.414048,0
3,14,0.374546,0
4,14,0.431136,0
5,14,0.374712,0
6,14,0.435246,0
7,14,0.402185,0
8,14,0.453809,0
9,14,0.434419,0
10,14,0.425099,0
1,15,-0.706345,0
2,15,-0.7266,0
3,15,-0.74906,0
4,15,-0.71731,0
5,15,-0.744208,0
6,15,-0.754756,0
7,15,-0.724874,0
8,15,-0.741031,0
9,15,-0.75281,0
10,15,-0.726308,0
1,16,-0.411396,0
2,16,-0.355099,0
3,16,-0.388458,0
4,16,-0.40123,0
5,16,-0.372416,0
6,16,-0.356308,0
7,16,-0.40467,0
8,16,-0.367069,0
9,16,-0.374323,0
10,16,-0.375704,0
1,17,0.65561,0
2,17,0.670565,0
3,17,0.604143,0
4,17,0.59534,0
5,17,0.639831,0
6,17,0.641922,0
7,17,0.605457,0
8,17,0.625431,0
9,17,0.599905,0
10,17,0.658125,0
1,18,0.867305,0
2,18,0.87933,0
3,18,0.890268,0
4,18,0.81849,0
5,18,0.772381,0
6,18,0.958811,0
7,18,0.807649,0
8,18,0.90642,0
9,18,0.935249,0
10,18,0.948801,0
1,19,-0.752015,0
2,19,-0.754736,0
3,19,-0.752015,0
4,19,-0.750893,0
5,19,-0.747915,0
6,19,-0.749821,0
7,19,-0.742146,0
8,19,-0.749821,0
9,19,-0.747179,0
10,19,-0.750455,0
1,20,0.419373,0
2,20,0.466681,0
3,20,0.464669,0
4,20,0.525188,0
5,20,0.474461,0
6,20,0.475084,0
7,20,0.552425,0
8,20,0.478354,0
9,20,0.449226,0
10,20,0.505398,0
1,21,0.432017,0
2,21,0.326,0
3,21,0.510992,0
4,21,0.426623,0
5,21,0.256136,0
6,21,0.402757,0
7,21,0.593378,0
8,21,0.614454,0
9,21,0.432376,0
10,21,0.177715,0
1,22,0.804556,0
2,22,0.831568,0
3,22,0.580369,0
4,22,0.632848,0
5,22,0.780144,0
6,22,0.724214,0
7,22,0.668005,0
8,22,0.52013,0
9,22,0.462754,0
10,22,0.832073,0
1,23,-0.971187,0
2,23,-0.989586,0
3,23,-0.978742,0
4,23,-0.959203,0
5,23,-0.989268,0
6,23,-0.981693,0
7,23,-0.978752,0
8,23,-0.990273,0
9,23,-0.973113,0
10,23,-0.990273,0
1,24,-0.41713,0
2,24,-0.335772,0
3,24,-0.359705,0
4,24,-0.373256,0
5,24,-0.356611,0
6,24,-0.411376,0
7,24,-0.38504,0
8,24,-0.374461,0
9,24,-0.386862,0
10,24,-0.323652,0
1,25,-0.505091,0
2,25,-0.551581,0
3,25,-0.556513,0
4,25,-0.516766,0
5,25,-0.523675,0
6,25,-0.514753,0
7,25,-0.51185,0
8,25,-0.523044,0
9,25,-0.528009,0
10,25,-0.502122,0
1,26,-0.0895082,0
2,26,-0.0849796,0
3,26,-0.0196161,0
4,26,-0.115005,0
5,26,-0.113465,0
6,26,-0.0225835,0
7,26,-0.0787206,0
8,26,-0.0839843,0
9,26,0.033638,0
10,26,-0.00836851,0
1,27,0.208375,0
2,27,0.207578,0
3,27,0.21248,0
4,27,0.142385,0
5,27,0.192116,0
6,27,0.13633,0
7,27,0.145342,0
8,27,0.184726,0
9,27,0.0970867,0
10,27,0.249853,0
1,28,0.359498,0
2,28,0.440872,0
3,28,0.434972,0
4,28,0.446894,0
5,28,0.454994,0
6,28,0.468118,0
7,28,0.432113,0
8,28,0.428993,0
9,28,0.422082,0
10,28,0.41121,0
1,29,-0.747745,0
2,29,-0.74979,0
3,29,-0.743165,0
4,29,-0.743213,0
5,29,-0.743165,0
6,29,-0.733661,0
7,29,-0.748125,0
8,29,-0.733661,0
9,29,-0.749632,0
10,29,-0.732676,0
1,30,-0.2615,0
2,30,-0.257137,0
3,30,-0.285337,0
4,30,-0.293333,0
5,30,-0.250793,0
6,30,-0.307655,0
7,30,-0.25313,0
8,30,-0.248868,0
9,30,-0.249362,0
10,30,-0.279564,0
1,31,0.601244,0
2,31,0.549258,0
3,31,0.677956,0
4,31,0.583491,0
5,31,0.592165,0
6,31,0.61616,0
7,31,0.607815,0
8,31,0.647235,0
9,31,0.599711,0
10,31,0.608308,0
1,32,0.858375,0
2,32,0.862211,0
3,32,0.870611,0
4,32,0.830429,0
5,32,0.81555,0
6,32,0.746856,0
7,32,0.916479,0
8,32,0.894697,0
9,32,0.941274,0
10,32,0.783106,0
1,33,-0.770388,0
2,33,-0.768587,0
3,33,-0.75581,0
4,33,-0.77573,0
5,33,-0.75581,0
6,33,-0.77137,0
7,33,-0.761417,0
8,33,-0.770401,0
9,33,-0.773135,0
10,33,-0.761972,0
1,34,0.619751,0
2,34,0.451376,0
3,34,0.460051,0
4,34,0.531258,0
