rep,id,eta_V,eta_Cl
1,1,-0.0399559,-0.00244528
2,1,-0.000387465,0.0020908
3,1,-0.0324347,-0.0024112
4,1,-0.0116036,-0.0110488
5,1,-0.0042221,0.00890683
6,1,-0.0714314,-0.00928424
7,1,0.0164377,0.000515571
8,1,-0.0235917,-0.000800234
9,1,0.0344124,-0.000610032
10,1,-0.0458198,-0.0166765
1,2,0.0126277,-0.00472869
2,2,0.110839,0.0140197
3,2,0.0813815,-0.00330416
4,2,0.0661544,0.00574631
5,2,0.0457818,0.00552599
6,2,0.0394154,-0.0053282
7,2,0.0553056,0.00336924
8,2,0.0981929,0.000113465
9,2,0.118805,0.00376503
10,2,0.0839047,0.00573822
1,3,0.299591,0.00508468
2,3,0.320926,-0.00565648
3,3,0.3887,0.00285813
4,3,0.347461,-0.00295333
5,3,0.3311,0.000214394
6,3,0.327148,-0.0087088
7,3,0.376402,-0.00990601
8,3,0.332366,-0.00665841
9,3,0.31538,-0.0137759
10,3,0.357736,-0.00624307
1,4,-0.212216,-0.00533358
2,4,-0.163254,-0.000809509
3,4,-0.169361,-0.00430851
4,4,-0.171262,0.00599146
5,4,-0.193448,-0.00380782
6,4,-0.187716,0.00441983
7,4,-0.161655,0.0158664
8,4,-0.227631,-0.0092014
9,4,-0.175103,0.00584589
10,4,-0.182689,-0.00232323
1,5,-0.399757,-0.00120539
2,5,-0.394194,-0.00153492
3,5,-0.393254,0.00357992
4,5,-0.391045,0.00647257
5,5,-0.395061,-0.00469296
6,5,-0.395061,-0.00599917
7,5,-0.382817,0.00252479
8,5,-0.387745,0.00269205
9,5,-0.391781,-0.00271272
10,5,-0.387577,0.0043144
1,6,-0.0468089,0.0049578
2,6,-0.0254283,-0.00355936
3,6,-0.0695607,-0.00361333
4,6,-0.0264589,0.00855267
5,6,-0.0143177,0.00950843
6,6,-0.039535,-0.0039332
7,6,-0.0270206,0.00106834
8,6,-0.0156927,-0.000946829
9,6,-0.0312678,0.00547058
10,6,-0.0439198,0.00325295
1,7,0.129767,-8.22771e-05
2,7,0.0985293,-0.00357176
3,7,0.136625,0.0163575
4,7,0.14248,0.0124052
5,7,0.134948,-0.00121395
6,7,0.145943,-0.00388419
7,7,0.108504,-0.00451559
8,7,0.126606,0.00288403
9,7,0.125884,0.00415796
10,7,0.168196,0.00201174
1,8,0.404872,0.000333108
2,8,0.463881,-0.00687248
3,8,0.439682,-0.00796459
4,8,0.450334,-0.00813007
5,8,0.420843,-0.00242084
6,8,0.479117,-0.0123663
7,8,0.420865,-0.00697171
8,8,0.464319,-1.27853e-05
9,8,0.377639,0.00238987
10,8,0.443984,-0.00686723
1,9,-0.509961,0.00181524
2,9,-0.523983,-0.000969173
3,9,-0.531505,-0.00613824
4,9,-0.503165,0.00470588
5,9,-0.519153,-0.00094253
6,9,-0.53353,0.000612112
7,9,-0.50154,0.0072238
8,9,-0.495234,0.0068431
9,9,-0.491064,0.0204618
10,9,-0.508277,0.00582107
1,10,-0.0255438,-0.00453128
2,10,0.00999528,0.0104808
3,10,-0.0112166,0.00916053
4,10,-0.012526,0.00216666
5,10,-0.0253504,0.000891337
6,10,-0.0097289,-0.00412565
7,10,-0.040914,0.00488904
8,10,-0.0451751,-0.00843627
9,10,-0.0182345,-4.23435e-05
10,10,-0.0286388,0.00471094
1,11,-0.262484,0.00597433
2,11,-0.275971,0.00814745
3,11,-0.299751,-0.0102956
4,11,-0.282867,0.000228625
5,11,-0.312732,-0.00396309
6,11,-0.31567,-0.00886793
7,11,-0.308797,0.0056028
8,11,-0.296603,0.0057176
9,11,-0.311579,-0.00688958
10,11,-0.286932,-0.00395721
1,12,0.420647,-0.0131944
2,12,0.410193,-0.00111983
3,12,0.413975,0.00377734
4,12,0.435862,-0.00361856
5,12,0.41273,-0.00201654
6,12,0.411424,0.00568586
7,12,0.442655,-0.00422929
8,12,0.417071,0.00319026
9,12,0.376955,0.00183431
10,12,0.356169,0.00370937
1,13,0.272648,-0.0012936
2,13,0.248101,0.00235877
3,13,0.25323,0.00953347
4,13,0.299095,-0.00185953
5,13,0.260314,0.00719868
6,13,0.22845,-0.00387997
7,13,0.255775,-0.0034621
8,13,0.202352,-0.0128509
9,13,0.310785,-0.000447978
10,13,0.265864,-0.0103265
1,14,0.0336338,-0.00542417
2,14,0.0641339,-0.00186707
3,14,0.0548874,0.000987629
4,14,0.0785479,0.00426104
5,14,0.11413,-0.00115739
6,14,0.09837,-0.00356914
7,14,0.0739164,0.00134545
8,14,0.0388744,0.00206782
9,14,0.106769,0.00195165
10,14,0.071469,-0.000365085
1,15,-0.213731,0.000821753
2,15,-0.200595,-0.00778141
3,15,-0.201993,0.00253477
4,15,-0.233853,-0.00548074
5,15,-0.18258,-0.00950154
6,15,-0.214083,-0.00190558
