rep,id,eta_V,eta_Cl
1,1,0,-0.00301851
2,1,0,0.0131921
3,1,0,0.007304
4,1,0,-0.0139812
5,1,0,-0.00345134
6,1,0,0.00660628
7,1,0,-0.0063227
8,1,0,0.0275231
9,1,0,-0.00508807
10,1,0,-0.00070999
1,2,0,-0.166406
2,2,0,-0.146455
3,2,0,-0.121549
4,2,0,-0.123569
5,2,0,-0.124622
6,2,0,-0.122702
7,2,0,-0.118284
8,2,0,-0.151799
9,2,0,-0.167766
10,2,0,-0.131778
1,3,0,-0.16684
2,3,0,-0.163687
3,3,0,-0.16065
4,3,0,-0.148569
5,3,0,-0.154468
6,3,0,-0.166204
7,3,0,-0.156489
8,3,0,-0.166846
9,3,0,-0.157575
10,3,0,-0.167896
1,4,0,0.284472
2,4,0,0.245421
3,4,0,0.260271
4,4,0,0.242712
5,4,0,0.247974
6,4,0,0.27471
7,4,0,0.266299
8,4,0,0.275741
9,4,0,0.2685
10,4,0,0.279697
1,5,0,0.00486177
2,5,0,0.0437748
3,5,0,0.0150126
4,5,0,0.0204811
5,5,0,0.00260025
6,5,0,0.0198828
7,5,0,0.0262618
8,5,0,0.0130558
9,5,0,0.0388368
10,5,0,-0.0104619
1,6,0,-0.0496918
2,6,0,-0.0486823
3,6,0,-0.0594149
4,6,0,-0.0440343
5,6,0,-0.0479008
6,6,0,-0.061899
7,6,0,-0.0217612
8,6,0,-0.0512225
9,6,0,-0.0493109
10,6,0,-0.0268391
1,7,0,-0.029587
2,7,0,0.0106892
3,7,0,-0.0145905
4,7,0,-0.0074725
5,7,0,-0.00047117
6,7,0,-0.042321
7,7,0,0.000425323
8,7,0,0.00619082
9,7,0,-0.0145706
10,7,0,-0.0277181
1,8,0,-0.0986208
2,8,0,-0.144483
3,8,0,-0.147218
4,8,0,-0.0930725
5,8,0,-0.14452
6,8,0,-0.11239
7,8,0,-0.0965465
8,8,0,-0.135702
9,8,0,-0.145036
10,8,0,-0.132358
1,9,0,-0.110766
2,9,0,-0.0664313
3,9,0,-0.0291877
4,9,0,-0.091578
5,9,0,-0.0310559
6,9,0,-0.0555384
7,9,0,-0.0371268
8,9,0,-0.0579262
9,9,0,-0.0436383
10,9,0,-0.0615959
1,10,0,-0.119225
2,10,0,-0.143364
3,10,0,-0.1255
