Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"K_{cl}_typ, L/hr",0.4349799110137562,0.33930747044545495,0.33029497540958297,0.32482090057385554,0.33794265933290224,0.3384456332087038,0.3403484825644283,0.33614135541373574,0.34928360538325126,0.3376165109907134,0.3469181504336385,1.4
omega_{K_{cl}},0.4,0.34720943439708934,0.3464794673440029,0.3452721628328408,0.3466568456769012,0.3421725156442884,0.3475732572441168,0.3463578922807764,0.3502693171740311,0.3498766657517732,0.35218675583458203,0.3
"V_c, L",0.7131786494486224,0.7060396335026089,0.7059172377569192,0.7051860460530275,0.7062705362672169,0.7067922934791954,0.7061177765406508,0.7066816051510483,0.7058124816114961,0.7062064560490614,0.7068202715859847,0.68
"\sigma_{m, PK}",0.10000000000000002,0.2936597900925725,0.29350892770744696,0.29335321210233256,0.29347535226993826,0.2937195081992575,0.293527453483362,0.29361359611060284,0.2935340698769708,0.29361013419869236,0.2742002044041175,0.091
Log-posterior,-inf,9355.902749839839,9355.87990742171,9355.847805091093,9355.897522133995,9355.87767739111,9355.901670993928,9355.892523837085,9355.883143785351,9355.896420885772,nan,nan
