Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"K_{cl}, L/hr",1.9862548471118833,1.9862460385342222,1.9862955201229011,1.986257738104617,1.9862097728082027,1.986315693383735,1.9862513674137066,1.9859503579660753,1.9862507431898284,1.9862515399030403,1.986228361853821,1.4
"V_c, L",1.694129522251974,1.69412766755781,1.6941735495467116,1.694137633761883,1.6941004008201763,1.6942009769598887,1.694132212648687,1.6939302627079924,1.6941316670147328,1.6941323505369428,1.69411962438068,0.68
"\sigma_{m, PK}",1.1298567149908423,1.1298461315765576,1.1298317704525151,1.1298537861447595,1.1297954636067475,1.129863967830474,1.1298472253696183,1.1296864788016554,1.1298517346115298,1.129852744970024,1.1298286018354724,0.091
Log-posterior,2994.695815710651,2994.6958162929272,2994.69637952175,2994.6958162598553,2994.696380610206,2994.6963811057485,2994.6958162791043,2994.696323780301,2994.6958161388657,2994.6958162834467,nan,nan
