Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"K_{cl}_typ, L/hr",0.4349799110137562,0.13757851895920634,0.3554419204092586,0.35244133023394647,0.3624489494317133,0.36175298425395996,0.27969650984563177,0.22729880495462323,0.36309711294939806,0.7964747726426152,0.3671210814694109,1.4
omega_{K_{cl}},0.4,0.4701638806340853,0.36919012859446293,0.3703832126460672,0.3739113878804339,0.37338989702218994,0.40202810137202805,1.2197396612736453,0.37289783593218395,1.4297976090036548,0.5781501714358752,0.3
"V_c_typ, L",-0.33802332971631766,0.39331399545525647,-0.32594206801101683,-0.3277873747971514,-0.32201978482748816,-0.3232960130746345,-0.46025836650281393,0.08145236986583529,-0.32511842649047096,0.2333814697192941,-0.17142975283795076,0.68
omega_{V_c},0.4,0.9644376952599276,0.2682105222780026,0.27261580119846385,0.27236417685678543,0.27576958389191886,0.3388981982736818,1.2406214318792292,0.2729303480847009,0.3246347947629445,0.4630482552485655,0.3
"\sigma_{m, PK}",0.10000000000000002,0.7997483278531851,0.2535217680172271,0.25199313112891547,0.2521193669978079,0.2524156059316689,0.6985415736706608,0.844460266745521,0.252190172177053,0.6835654058006619,0.43885556183227015,0.091
Log-posterior,-inf,4932.4667128063975,9733.941902489287,9737.025662416954,9737.06958479349,9737.077458114716,4714.51103783486,6000.3960943973325,9736.226651227264,6880.823674867361,nan,nan
