rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
3,11,2.81581,1.37933,2.35888,4.94931,20.0208,981.208,0.437484,85.1772
4,11,2.83163,1.38703,2.34013,4.93317,20.373,981.638,0.442218,84.7669
5,11,2.82157,1.33096,2.36606,5.01219,19.9932,981.228,0.433163,84.9326
6,11,2.80969,1.36034,2.31807,5.07071,19.8506,983.136,0.436975,85.245
7,11,2.81987,1.31143,2.35928,4.90511,19.9615,982.087,0.435884,84.7106
8,11,2.82504,1.27128,2.34086,5.00577,20.4151,981.774,0.435459,85.2799
9,11,2.81004,1.32304,2.35905,4.89672,19.9077,985.819,0.434792,84.6891
10,11,2.83017,1.33796,2.34057,5.00781,20.3435,983.324,0.438615,85.3542
1,12,2.81944,0.561686,2.3604,4.96905,19.997,986.819,0.438451,84.9671
2,12,2.79979,0.563276,2.36059,4.93995,19.758,986.725,0.437352,85.048
3,12,2.81458,0.547845,2.31734,4.91924,20.2195,986.395,0.436994,85.1183
4,12,2.83119,0.570626,2.35372,4.99704,20.3073,981.185,0.433892,84.8963
5,12,2.82558,0.554568,2.33545,4.89157,20.1813,984.023,0.443265,84.8588
6,12,2.82125,0.600684,2.37579,4.90411,20.115,981.685,0.437107,84.6479
7,12,2.81738,0.599947,2.36573,5.01084,20.1248,981.648,0.435655,84.9596
8,12,2.82078,0.568413,2.34835,4.90027,20.1712,984.846,0.438776,85.1901
9,12,2.82018,0.55804,2.39006,4.96365,19.9942,982.592,0.438189,84.8596
10,12,2.80787,0.593334,2.34481,4.94045,20.0928,987.917,0.434736,85.0891
1,13,2.81422,0.582824,2.34233,5.00757,20.1074,981.928,0.437431,85.1424
2,13,2.8091,0.577861,2.33512,4.94638,20.4993,984.893,0.435965,85.1084
3,13,2.8273,0.569179,2.34456,5.04833,20.1868,983.058,0.43767,85.3265
4,13,2.81769,0.588106,2.33433,4.98041,20.3167,984.368,0.434036,85.1482
5,13,2.83819,0.594333,2.34367,4.92533,19.9268,986.079,0.43941,84.73
6,13,2.82393,0.563453,2.35384,4.8984,20.1638,982.397,0.431511,85.011
7,13,2.82315,0.608611,2.36941,5.0114,19.7833,985.282,0.436036,84.7733
8,13,2.81157,0.608799,2.34759,5.02374,20.0482,979.847,0.435629,85.2335
9,13,2.82205,0.532661,2.39284,5.02769,20.4861,986.695,0.438029,85.4643
10,13,2.81595,0.569876,2.33212,5.01718,20.3409,985.471,0.437519,85.2069
1,14,2.81683,0.612104,2.328,4.90735,20.2658,987.494,0.436505,84.7079
2,14,2.82511,0.659046,2.35647,4.93724,19.8697,985.178,0.434563,85.181
