rep,id,V,Cl
1,1,5.2952,2.82684
2,1,5.4666,2.8041
3,1,5.27601,2.80693
4,1,5.12326,2.80156
5,1,5.35579,2.78518
6,1,5.07873,2.78876
7,1,5.09695,2.80239
8,1,5.20371,2.80063
9,1,5.32419,2.80287
10,1,5.18859,2.78494
1,2,4.36722,2.81534
2,2,4.26331,2.78337
3,2,4.36304,2.79374
4,2,4.37323,2.79941
5,2,4.50937,2.81136
6,2,4.49096,2.82921
7,2,4.41893,2.82217
8,2,4.35474,2.78243
9,2,4.3645,2.80259
10,2,4.34904,2.80278
1,3,8.20283,2.79862
2,3,8.15695,2.77753
3,3,8.63035,2.77649
4,3,8.20473,2.80289
5,3,7.91191,2.80188
6,3,8.32817,2.80142
7,3,7.98015,2.81303
8,3,8.6659,2.78106
9,3,7.93342,2.79994
10,3,8.16414,2.79591
1,4,8.05953,2.79186
2,4,7.50332,2.78779
3,4,7.94154,2.78955
4,4,7.85604,2.78464
5,4,7.66738,2.79014
6,4,7.40414,2.80118
7,4,7.87222,2.79352
8,4,7.43114,2.79573
9,4,7.57237,2.78998
10,4,7.88256,2.81358
1,5,8.7579,2.78951
2,5,8.40072,2.78805
3,5,8.46196,2.79018
4,5,8.24841,2.79999
5,5,8.4554,2.79411
6,5,8.38744,2.80521
7,5,7.94991,2.78375
8,5,8.66186,2.78085
9,5,8.2647,2.77449
10,5,8.37193,2.80318
1,6,4.64129,2.80749
2,6,4.51254,2.79571
3,6,4.486,2.78587
4,6,4.63328,2.79976
5,6,4.46616,2.77623
6,6,4.51306,2.80121
7,6,4.44837,2.78854
8,6,4.4326,2.75237
9,6,4.42191,2.7936
10,6,4.41938,2.80019
1,7,8.21192,2.79596
2,7,8.4014,2.7875
3,7,7.88881,2.79496
4,7,8.08689,2.78566
5,7,8.26015,2.81067
6,7,8.09351,2.79961
7,7,8.14453,2.81041
8,7,7.98751,2.77426
9,7,8.48287,2.78573
10,7,8.22594,2.80278
1,8,6.14093,2.78843
2,8,5.99362,2.78092
3,8,5.91813,2.79488
4,8,6.19934,2.77411
5,8,5.96753,2.79017
6,8,6.13237,2.79076
7,8,5.95282,2.79046
8,8,5.96128,2.7942
9,8,6.13697,2.80336
10,8,6.19922,2.81583
1,9,4.27872,2.79361
2,9,4.25346,2.78521
3,9,4.43559,2.81818
4,9,4.40284,2.80053
5,9,4.26128,2.80829
6,9,4.27706,2.79046
7,9,4.39808,2.80383
8,9,4.3756,2.81934
9,9,4.27889,2.79671
10,9,4.22439,2.78889
1,10,7.0972,2.79774
2,10,7.23785,2.78811
3,10,7.04077,2.78734
4,10,6.92471,2.79925
5,10,6.69835,2.80066
6,10,7.03406,2.80805
7,10,6.82744,2.7882
8,10,6.96188,2.79169
9,10,6.91312,2.77615
10,10,6.92917,2.7902
1,11,5.3724,2.79213
2,11,5.28268,2.78643
3,11,5.35758,2.80211
4,11,5.29493,2.80256
5,11,5.23011,2.78919
6,11,5.37873,2.80194
7,11,5.38229,2.81895
8,11,5.2432,2.7951
9,11,5.20689,2.77951
10,11,5.3267,2.81675
1,12,5.01586,2.79571
2,12,5.08874,2.79971
3,12,5.15303,2.79612
4,12,4.98194,2.80274
5,12,4.86868,2.76886
6,12,5.10884,2.78774
7,12,4.94522,2.79695
8,12,5.08811,2.82183
9,12,4.98782,2.78282
10,12,5.11451,2.80233
1,13,8.98174,2.80919
2,13,8.74718,2.79433
3,13,8.99481,2.77719
4,13,8.50018,2.78596
5,13,9.60569,2.80264
6,13,9.09878,2.78375
7,13,8.98677,2.79306
8,13,9.22091,2.79743
9,13,9.84804,2.81795
10,13,8.78179,2.77042
1,14,4.80498,2.79804
2,14,4.75052,2.79599
3,14,4.75418,2.80255
4,14,4.73397,2.80635
5,14,4.77591,2.80967
6,14,4.73139,2.79933
7,14,4.66903,2.78965
8,14,4.77484,2.81973
9,14,4.69739,2.80675
10,14,4.75381,2.80786
1,15,7.75057,2.81006
2,15,7.2005,2.7852
3,15,7.40637,2.77429
4,15,7.3816,2.78533
5,15,7.28437,2.78504
6,15,7.84475,2.77704
7,15,7.32356,2.79857
8,15,7.4049,2.80768
9,15,7.4889,2.77322
10,15,7.49844,2.77418
1,16,4.17737,2.77984
2,16,4.30306,2.79846
3,16,4.24058,2.82011
4,16,4.2042,2.79458
5,16,4.21546,2.7852
6,16,4.25238,2.80167
7,16,4.33133,2.81184
8,16,4.32956,2.80109
9,16,4.27552,2.80802
10,16,4.25589,2.79553
1,17,8.41211,2.78925
2,17,8.23938,2.80427
3,17,8.32834,2.81678
4,17,8.40311,2.77317
5,17,8.25649,2.80868
6,17,8.09142,2.80385
7,17,8.41956,2.78374
8,17,8.28301,2.78012
9,17,8.28883,2.8043
10,17,8.16252,2.7907
1,18,7.50326,2.79372
2,18,7.63077,2.79108
3,18,7.42186,2.80951
4,18,7.33715,2.77657
5,18,7.50907,2.78015
6,18,7.29201,2.77768
7,18,7.24795,2.79184
8,18,7.55022,2.80193
9,18,7.52571,2.80446
10,18,7.52301,2.77435
1,19,8.38526,2.79727
2,19,8.54486,2.80096
3,19,8.58371,2.79579
4,19,8.71497,2.8072
5,19,8.87333,2.78834
6,19,8.55666,2.78729
7,19,8.46819,2.81229
8,19,8.61683,2.81245
9,19,8.70814,2.78828
10,19,8.71645,2.79035
1,20,4.45198,2.80232
2,20,4.51008,2.8059
3,20,4.41837,2.787
4,20,4.34211,2.79295
5,20,4.31921,2.77239
6,20,4.43798,2.79633
7,20,4.51899,2.80066
8,20,4.46264,2.791
9,20,4.46974,2.78974
10,20,4.4668,2.7965
1,21,8.07286,2.80104
2,21,8.18578,2.78908
3,21,7.95921,2.82947
4,21,8.13829,2.79994
5,21,8.64827,2.82217
6,21,8.33403,2.79336
7,21,8.88914,2.81393
8,21,8.31382,2.8166
9,21,8.3857,2.79315
10,21,8.35098,2.79521
1,22,6.14158,2.78212
2,22,6.22401,2.79968
3,22,6.31979,2.80665
4,22,6.27817,2.79978
5,22,6.26074,2.81217
6,22,6.431,2.79282
7,22,6.30225,2.80059
8,22,6.08758,2.80128
9,22,6.10705,2.80459
10,22,6.41157,2.78503
1,23,4.17424,2.79972
2,23,4.23547,2.79162
3,23,4.21433,2.78688
4,23,4.18531,2.8118
5,23,4.21433,2.79341
6,23,4.11681,2.77243
7,23,4.26105,2.8039
8,23,4.27016,2.78258
9,23,4.2464,2.81251
10,23,4.20279,2.79046
1,24,6.6255,2.80215
2,24,6.86339,2.79706
3,24,6.80352,2.80626
4,24,7.12015,2.79962
5,24,6.75253,2.7878
6,24,7.06406,2.77398
7,24,6.93641,2.80589
8,24,6.65747,2.78381
9,24,7.07749,2.80966
10,24,7.03972,2.7701
1,25,5.09638,2.80597
2,25,5.30021,2.79686
3,25,5.26947,2.82085
4,25,5.14802,2.78732
5,25,5.14188,2.80385
6,25,5.22784,2.79805
7,25,5.26895,2.78164
8,25,5.09564,2.79312
9,25,5.21518,2.7903
10,25,5.06205,2.78693
1,26,5.01641,2.79093
2,26,5.17769,2.78749
3,26,5.13213,2.81218
4,26,5.13579,2.78704
5,26,4.92108,2.7646
6,26,5.01243,2.78993
7,26,4.97928,2.79429
8,26,5.0422,2.79131
9,26,5.1471,2.78594
10,26,5.24336,2.80008
1,27,9.1477,2.78567
2,27,9.29401,2.80041
3,27,9.10978,2.78327
4,27,9.28133,2.77498
5,27,8.89273,2.77877
6,27,8.57623,2.80241
7,27,8.88261,2.80455
8,27,9.06348,2.79046
9,27,8.7608,2.80551
10,27,9.27834,2.79412
1,28,4.40842,2.76185
2,28,4.50704,2.80151
3,28,4.59127,2.78837
4,28,4.4775,2.7955
5,28,4.63346,2.78752
6,28,4.61612,2.78988
7,28,4.52646,2.7837
8,28,4.53457,2.7988
9,28,4.53719,2.78541
10,28,4.58691,2.80073
1,29,6.87692,2.78087
2,29,6.80135,2.78439
3,29,6.94691,2.79188
4,29,7.17836,2.80013
5,29,6.89643,2.77161
6,29,7.05011,2.80338
7,29,7.0447,2.80223
8,29,6.93665,2.79184
9,29,7.0059,2.78848
10,29,7.14683,2.78858
1,30,3.75904,2.79967
2,30,3.72899,2.80741
3,30,3.84506,2.79309
4,30,3.7507,2.80934
5,30,3.79648,2.80156
6,30,3.70776,2.79896
7,30,3.70705,2.78494
8,30,3.81931,2.82824
9,30,3.78851,2.79509
10,30,3.74968,2.80638
1,31,7.62395,2.78557
2,31,8.06003,2.78282
3,31,8.1299,2.80871
4,31,7.85204,2.79788
5,31,7.84921,2.80783
6,31,7.65299,2.78052
7,31,7.85822,2.81756
8,31,8.08234,2.80296
9,31,7.90818,2.79952
10,31,7.79678,2.81209
1,32,7.1807,2.78091
2,32,7.23157,2.7994
3,32,7.13548,2.77395
4,32,7.18826,2.80902
5,32,7.18668,2.77895
6,32,7.33818,2.81484
7,32,7.21653,2.81629
8,32,7.2523,2.80394
9,32,7.1358,2.78415
10,32,7.03679,2.81007
1,33,7.93905,2.80444
2,33,8.43774,2.78231
3,33,8.23922,2.78837
4,33,8.23,2.80813
5,33,8.416,2.78548
6,33,8.22669,2.79473
7,33,8.10074,2.80642
8,33,8.23425,2.8082
9,33,8.4517,2.82182
10,33,8.1718,2.79136
1,34,4.52428,2.79959
2,34,4.42346,2.78164
3,34,4.49075,2.80994
4,34,4.50183,2.81677
5,34,4.4248,2.78624
6,34,4.49105,2.80028
7,34,4.49335,2.79445
8,34,4.5269,2.80617
9,34,4.47816,2.81596
10,34,4.46616,2.78473
1,35,8.21609,2.81388
2,35,8.22021,2.80193
3,35,8.07807,2.80201
4,35,8.11042,2.79928
5,35,8.03779,2.75633
6,35,8.15527,2.78545
7,35,8.58217,2.78632
8,35,7.9263,2.78503
9,35,8.06492,2.80801
10,35,8.41195,2.81616
1,36,6.40241,2.81443
2,36,6.08667,2.78869
3,36,6.35274,2.8172
4,36,6.39677,2.80436
5,36,6.03001,2.78771
6,36,6.2089,2.79918
7,36,6.15748,2.80983
8,36,6.10166,2.792
9,36,6.37345,2.79414
10,36,6.05217,2.7888
1,37,4.28541,2.78994
2,37,4.29254,2.78928
3,37,4.29255,2.79101
4,37,4.29339,2.81395
5,37,4.3246,2.79871
6,37,4.35501,2.81069
7,37,4.25463,2.79282
8,37,4.26794,2.79744
9,37,4.34011,2.80664
10,37,4.27865,2.78471
1,38,6.88809,2.79852
2,38,6.726,2.78276
3,38,6.80135,2.76541
4,38,6.67912,2.77721
5,38,6.68527,2.77895
6,38,6.88039,2.79715
7,38,6.71264,2.77871
8,38,6.77186,2.79132
9,38,6.97706,2.79505
10,38,7.09492,2.81121
1,39,5.16176,2.79848
2,39,5.24935,2.79339
3,39,5.25023,2.78109
4,39,5.17292,2.81684
5,39,5.18511,2.80131
6,39,5.11989,2.77702
7,39,5.42855,2.8035
8,39,5.21534,2.79517
9,39,5.22408,2.80028
10,39,5.12175,2.79937
1,40,5.44717,2.80527
2,40,5.42271,2.78212
3,40,5.26994,2.80798
4,40,5.28042,2.78772
5,40,5.20048,2.78225
6,40,5.21292,2.76708
7,40,5.04581,2.78089
8,40,5.28365,2.79054
9,40,5.25497,2.77562
10,40,5.26415,2.78216
1,41,9.24407,2.79506
2,41,8.82415,2.7958
3,41,9.669,2.7876
4,41,9.28541,2.81184
5,41,9.48324,2.79412
6,41,8.71456,2.7825
7,41,9.55078,2.784
8,41,9.19304,2.79615
9,41,9.25588,2.80612
10,41,9.72085,2.80173
1,42,4.50959,2.78777
2,42,4.60267,2.80812
3,42,4.55864,2.77775
4,42,4.58982,2.77532
5,42,4.64041,2.79005
6,42,4.64091,2.79314
7,42,4.59064,2.79329
8,42,4.55509,2.79599
9,42,4.69396,2.79657
10,42,4.50222,2.79076
1,43,7.00144,2.80081
2,43,7.22763,2.79453
3,43,7.07081,2.80734
4,43,7.25861,2.81214
5,43,6.97704,2.80792
6,43,7.19484,2.81139
7,43,7.18651,2.79249
8,43,6.9667,2.79327
9,43,7.22286,2.77789
10,43,7.08418,2.78476
1,44,3.75777,2.79356
2,44,3.70984,2.78323
3,44,3.71523,2.77516
4,44,3.751,2.80484
5,44,3.73809,2.79259
6,44,3.76425,2.79809
7,44,3.74566,2.79711
8,44,3.74484,2.7876
9,44,3.74718,2.79665
10,44,3.79324,2.79651
1,45,6.95757,2.78292
2,45,7.19137,2.78842
3,45,7.18639,2.79997
4,45,7.02303,2.766
5,45,7.01153,2.78578
6,45,7.40409,2.80018
7,45,7.23373,2.79121
8,45,7.10395,2.7993
9,45,7.06344,2.78944
10,45,7.20943,2.79595
