rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
4,16,2.817,0.647377,2.33472,4.96277,19.856,986.074,0.43391,85.0317
5,16,2.82147,0.611833,2.31444,4.96157,20.014,981.571,0.433255,85.256
6,16,2.82236,0.611571,2.36501,4.96836,20.0982,985.798,0.436717,85.2947
7,16,2.81745,0.618802,2.32446,4.90678,20.135,986.078,0.44035,85.1562
8,16,2.83152,0.620868,2.37242,4.98792,20.1059,987.854,0.434928,85.2162
9,16,2.81118,0.617784,2.34188,5.00622,19.9824,984.995,0.432853,85.1415
10,16,2.81133,0.598099,2.3484,5.04138,19.9133,983.594,0.442771,85.1248
1,17,2.81975,0.477887,2.3379,4.91332,19.9166,979.571,0.435599,84.7906
2,17,2.81914,0.488782,2.33198,4.85687,20.2151,982.246,0.435895,84.9319
3,17,2.81296,0.501749,2.36915,4.93986,19.6165,982.455,0.434046,84.8611
4,17,2.80869,0.502751,2.34919,4.93545,19.8697,985.207,0.432297,84.798
5,17,2.80933,0.483133,2.36152,4.93245,20.1138,985.684,0.436602,84.9932
6,17,2.80704,0.518144,2.37383,4.89805,19.982,983.138,0.436285,84.8648
7,17,2.81422,0.485202,2.34768,4.87632,20.0716,984.435,0.433405,85.2689
8,17,2.81752,0.50341,2.35795,4.90758,20.1814,981.15,0.43633,85.0701
9,17,2.82794,0.491237,2.32925,4.98333,20.1669,981.369,0.437378,84.9769
10,17,2.81892,0.481178,2.36281,4.93502,20.1113,978.261,0.438063,84.9565
1,18,2.81673,0.641294,2.34832,4.93627,20.1855,980.947,0.435152,85.0714
2,18,2.81717,0.641781,2.35025,5.00918,20.3624,982.033,0.435449,85.251
3,18,2.8113,0.638199,2.33789,4.94555,20.294,984.94,0.435218,85.0402
4,18,2.80766,0.605705,2.3454,4.9267,20.2287,982.925,0.435388,85.0725
5,18,2.8203,0.639892,2.34923,4.91573,20.4028,985,0.4325,85.083
6,18,2.81575,0.637827,2.35147,4.92493,20.2547,981.972,0.436639,84.9819
7,18,2.82205,0.631164,2.34649,4.99575,20.0788,982.739,0.437548,85.2075
8,18,2.8208,0.631531,2.34121,5.00376,20.0986,981.906,0.43315,85.0468
