rep,id,eta_V,eta_Cl
1,1,-0.164935,0
2,1,-0.164565,0
3,1,-0.165998,0
4,1,-0.147638,0
5,1,-0.15142,0
6,1,-0.170909,0
7,1,-0.17733,0
8,1,-0.161143,0
9,1,-0.178252,0
10,1,-0.152858,0
1,2,-0.336261,0
2,2,-0.327652,0
3,2,-0.336261,0
4,2,-0.339404,0
5,2,-0.336261,0
6,2,-0.321151,0
7,2,-0.356286,0
8,2,-0.32862,0
9,2,-0.350133,0
10,2,-0.333766,0
1,3,0.313359,0
2,3,0.339009,0
3,3,0.286716,0
4,3,0.297362,0
5,3,0.335268,0
6,3,0.294617,0
7,3,0.294363,0
8,3,0.304817,0
9,3,0.294386,0
10,3,0.296673,0
1,4,0.218771,0
2,4,0.216368,0
3,4,0.236501,0
4,4,0.18243,0
5,4,0.265643,0
6,4,0.262001,0
7,4,0.231531,0
8,4,0.266048,0
9,4,0.265463,0
10,4,0.290592,0
1,5,0.304057,0
2,5,0.32733,0
3,5,0.270576,0
4,5,0.330722,0
5,5,0.317821,0
6,5,0.364099,0
7,5,0.291328,0
8,5,0.303985,0
9,5,0.302066,0
10,5,0.306993,0
1,6,-0.313049,0
2,6,-0.314245,0
3,6,-0.290488,0
4,6,-0.28973,0
5,6,-0.319304,0
6,6,-0.30678,0
7,6,-0.322653,0
8,6,-0.318084,0
9,6,-0.289043,0
10,6,-0.289416,0
1,7,0.285069,0
2,7,0.309841,0
3,7,0.323229,0
4,7,0.323935,0
5,7,0.307516,0
6,7,0.288093,0
7,7,0.326027,0
8,7,0.262094,0
9,7,0.298744,0
10,7,0.294497,0
1,8,-0.00536904,0
2,8,0.00238255,0
3,8,0.0216326,0
4,8,-0.0131884,0
5,8,-0.024202,0
6,8,-0.0201297,0
7,8,0.0398632,0
8,8,0.006389,0
9,8,0.0213255,0
10,8,-0.00559429,0
1,9,-0.356568,0
2,9,-0.332093,0
3,9,-0.360135,0
4,9,-0.352607,0
5,9,-0.327327,0
6,9,-0.382055,0
7,9,-0.329386,0
8,9,-0.338478,0
9,9,-0.355652,0
10,9,-0.343825,0
1,10,0.142116,0
2,10,0.124579,0
3,10,0.168443,0
4,10,0.152417,0
5,10,0.16277,0
6,10,0.150372,0
7,10,0.167331,0
8,10,0.143573,0
9,10,0.18972,0
10,10,0.110567,0
1,11,-0.165899,0
2,11,-0.119872,0
3,11,-0.168215,0
4,11,-0.149479,0
5,11,-0.142953,0
6,11,-0.123776,0
7,11,-0.131686,0
8,11,-0.156268,0
9,11,-0.148842,0
10,11,-0.148554,0
1,12,-0.189117,0
2,12,-0.196235,0
3,12,-0.190576,0
4,12,-0.201072,0
5,12,-0.178472,0
6,12,-0.16033,0
7,12,-0.197936,0
8,12,-0.179517,0
9,12,-0.158381,0
10,12,-0.200215,0
1,13,0.41889,0
2,13,0.421257,0
3,13,0.406354,0
4,13,0.438138,0
5,13,0.397986,0
6,13,0.379131,0
7,13,0.399977,0
8,13,0.413011,0
9,13,0.412997,0
10,13,0.382294,0
1,14,-0.263459,0
2,14,-0.260758,0
3,14,-0.265982,0
4,14,-0.255932,0
5,14,-0.26049,0
6,14,-0.264037,0
7,14,-0.274368,0
8,14,-0.262897,0
9,14,-0.256655,0
10,14,-0.27564,0
1,15,0.181399,0
2,15,0.18051,0
3,15,0.196136,0
4,15,0.176682,0
5,15,0.191837,0
6,15,0.174097,0
7,15,0.147306,0
8,15,0.150046,0
9,15,0.179291,0
10,15,0.216283,0
1,16,-0.351646,0
2,16,-0.349458,0
3,16,-0.374573,0
4,16,-0.365819,0
5,16,-0.357687,0
6,16,-0.362463,0
7,16,-0.332857,0
8,16,-0.359798,0
9,16,-0.376874,0
10,16,-0.363746,0
1,17,0.270214,0
2,17,0.318253,0
3,17,0.264859,0
4,17,0.320934,0
5,17,0.29419,0
6,17,0.30689,0
7,17,0.310254,0
8,17,0.275699,0
9,17,0.311588,0
10,17,0.284187,0
1,18,0.20214,0
2,18,0.20839,0
3,18,0.222254,0
4,18,0.22083,0
5,18,0.174539,0
6,18,0.180377,0
7,18,0.190337,0
8,18,0.191265,0
9,18,0.19109,0
10,18,0.184089,0
1,19,0.367132,0
2,19,0.366827,0
3,19,0.335337,0
4,19,0.345991,0
5,19,0.365756,0
6,19,0.359619,0
7,19,0.296392,0
8,19,0.353132,0
9,19,0.306619,0
10,19,0.347683,0
1,20,-0.307245,0
2,20,-0.286526,0
3,20,-0.302708,0
4,20,-0.329849,0
5,20,-0.310895,0
6,20,-0.32067,0
7,20,-0.298508,0
8,20,-0.307884,0
9,20,-0.301864,0
10,20,-0.323029,0
1,21,0.333562,0
2,21,0.308425,0
3,21,0.344614,0
4,21,0.371041,0
5,21,0.274257,0
6,21,0.341534,0
7,21,0.274714,0
8,21,0.269238,0
9,21,0.319248,0
10,21,0.329605,0
1,22,0.0269935,0
2,22,0.0144682,0
3,22,0.0604943,0
4,22,0.0503936,0
5,22,0.0224934,0
6,22,-0.0123145,0
7,22,0.0669816,0
8,22,0.0174206,0
9,22,0.0270373,0
10,22,0.0334861,0
1,23,-0.37762,0
2,23,-0.357005,0
3,23,-0.372029,0
4,23,-0.368963,0
5,23,-0.358423,0
6,23,-0.376028,0
7,23,-0.374015,0
8,23,-0.366626,0
9,23,-0.360238,0
10,23,-0.369882,0
1,24,0.146236,0
2,24,0.152236,0
3,24,0.10677,0
4,24,0.116632,0
5,24,0.132906,0
6,24,0.127918,0
7,24,0.152531,0
8,24,0.111156,0
9,24,0.142132,0
10,24,0.10686,0
1,25,-0.197145,0
2,25,-0.139284,0
3,25,-0.176832,0
4,25,-0.181156,0
5,25,-0.197556,0
6,25,-0.192311,0
7,25,-0.155803,0
8,25,-0.162049,0
9,25,-0.16897,0
10,25,-0.163046,0
1,26,-0.199315,0
2,26,-0.167085,0
3,26,-0.16564,0
4,26,-0.185475,0
5,26,-0.178399,0
6,26,-0.186055,0
7,26,-0.187873,0
8,26,-0.15293,0
9,26,-0.174201,0
10,26,-0.178636,0
1,27,0.360428,0
2,27,0.36558,0
3,27,0.419827,0
4,27,0.391662,0
5,27,0.380505,0
6,27,0.4033,0
7,27,0.376887,0
8,27,0.356914,0
9,27,0.37465,0
10,27,0.371701,0
