rep,id,V,Cl
1,1,5.36626,2.41659
2,1,5.36626,2.47148
3,1,5.36626,2.44829
4,1,5.36626,2.51208
5,1,5.36626,2.49509
6,1,5.36626,2.44081
7,1,5.36626,2.4577
8,1,5.36626,2.53461
9,1,5.36626,2.42286
10,1,5.36626,2.41064
1,2,5.36626,1.73784
2,2,5.36626,1.75549
3,2,5.36626,1.73634
4,2,5.36626,1.77366
5,2,5.36626,1.73934
6,2,5.36626,1.74863
7,2,5.36626,1.81409
8,2,5.36626,1.83953
9,2,5.36626,1.81478
10,2,5.36626,1.79555
1,3,5.36626,2.79584
2,3,5.36626,2.79447
3,3,5.36626,2.80474
4,3,5.36626,2.79153
5,3,5.36626,2.8103
6,3,5.36626,2.85304
7,3,5.36626,2.82778
8,3,5.36626,2.82204
9,3,5.36626,2.77608
10,3,5.36626,2.81251
1,4,5.36626,2.73056
2,4,5.36626,2.77257
3,4,5.36626,2.75332
4,4,5.36626,2.74278
5,4,5.36626,2.67524
6,4,5.36626,2.71965
7,4,5.36626,2.71963
8,4,5.36626,2.72675
9,4,5.36626,2.74209
10,4,5.36626,2.70188
1,5,5.36626,3.59812
2,5,5.36626,3.56348
3,5,5.36626,3.63756
4,5,5.36626,3.64823
5,5,5.36626,3.60375
6,5,5.36626,3.66683
7,5,5.36626,3.73632
8,5,5.36626,3.60732
9,5,5.36626,3.72158
10,5,5.36626,3.61152
1,6,5.36626,1.82972
2,6,5.36626,1.84666
3,6,5.36626,1.84544
4,6,5.36626,1.91585
5,6,5.36626,1.86401
6,6,5.36626,1.89206
7,6,5.36626,1.89457
8,6,5.36626,1.91812
9,6,5.36626,1.92035
10,6,5.36626,1.90793
1,7,5.36626,3.53737
2,7,5.36626,3.50132
3,7,5.36626,3.50791
4,7,5.36626,3.55049
5,7,5.36626,3.57755
6,7,5.36626,3.5646
7,7,5.36626,3.51755
8,7,5.36626,3.48899
9,7,5.36626,3.5324
10,7,5.36626,3.54108
1,8,5.36626,2.62993
2,8,5.36626,2.57369
3,8,5.36626,2.53841
4,8,5.36626,2.60052
5,8,5.36626,2.59933
6,8,5.36626,2.58223
7,8,5.36626,2.6042
8,8,5.36626,2.57081
9,8,5.36626,2.58147
10,8,5.36626,2.63624
1,9,5.36626,3.45624
2,9,5.36626,3.53147
3,9,5.36626,3.50377
4,9,5.36626,3.49185
5,9,5.36626,3.51682
6,9,5.36626,3.53502
7,9,5.36626,3.53323
8,9,5.36626,3.53502
9,9,5.36626,3.53698
10,9,5.36626,3.50009
1,10,5.36626,3.63438
2,10,5.36626,3.49093
3,10,5.36626,3.57615
4,10,5.36626,3.52701
5,10,5.36626,3.59045
6,10,5.36626,3.52317
7,10,5.36626,3.58454
8,10,5.36626,3.51176
9,10,5.36626,3.56359
10,10,5.36626,3.52205
1,11,5.36626,3.93346
2,11,5.36626,3.88424
3,11,5.36626,3.9238
4,11,5.36626,3.91836
5,11,5.36626,3.95748
6,11,5.36626,3.85556
7,11,5.36626,3.84693
8,11,5.36626,3.94541
9,11,5.36626,3.90966
10,11,5.36626,3.9654
1,12,5.36626,3.55974
2,12,5.36626,3.48921
3,12,5.36626,3.55268
4,12,5.36626,3.60143
5,12,5.36626,3.57113
6,12,5.36626,3.55949
7,12,5.36626,3.58336
8,12,5.36626,3.52846
9,12,5.36626,3.55232
10,12,5.36626,3.51998
1,13,5.36626,2.88007
2,13,5.36626,2.86833
3,13,5.36626,2.86341
4,13,5.36626,2.92196
5,13,5.36626,2.82783
6,13,5.36626,2.87707
7,13,5.36626,2.80116
8,13,5.36626,2.88584
9,13,5.36626,2.90774
10,13,5.36626,2.8726
1,14,5.36626,3.02883
2,14,5.36626,3.04936
3,14,5.36626,3.05558
4,14,5.36626,3.02538
5,14,5.36626,3.04752
6,14,5.36626,2.99203
7,14,5.36626,3.00095
8,14,5.36626,3.02912
9,14,5.36626,3.03323
10,14,5.36626,3.10917
1,15,5.36626,2.83092
2,15,5.36626,2.81966
3,15,5.36626,2.80446
4,15,5.36626,2.85447
5,15,5.36626,2.76219
6,15,5.36626,2.80416
7,15,5.36626,2.83214
8,15,5.36626,2.82936
9,15,5.36626,2.89831
10,15,5.36626,2.91041
1,16,5.36626,1.86577
2,16,5.36626,1.74458
3,16,5.36626,1.77389
4,16,5.36626,1.81699
5,16,5.36626,1.85007
6,16,5.36626,1.7662
7,16,5.36626,1.85458
8,16,5.36626,1.7982
9,16,5.36626,1.74901
10,16,5.36626,1.87086
1,17,5.36626,2.72171
2,17,5.36626,2.71711
3,17,5.36626,2.78152
4,17,5.36626,2.78937
5,17,5.36626,2.8283
6,17,5.36626,2.80415
7,17,5.36626,2.74521
8,17,5.36626,2.67734
9,17,5.36626,2.74425
10,17,5.36626,2.81839
1,18,5.36626,2.71754
2,18,5.36626,2.7779
3,18,5.36626,2.79445
4,18,5.36626,2.80205
5,18,5.36626,2.77167
6,18,5.36626,2.77203
7,18,5.36626,2.80014
8,18,5.36626,2.82212
9,18,5.36626,2.67957
10,18,5.36626,2.75289
1,19,5.36626,3.57719
2,19,5.36626,3.62535
3,19,5.36626,3.62725
4,19,5.36626,3.62708
5,19,5.36626,3.59255
6,19,5.36626,3.69159
7,19,5.36626,3.63308
8,19,5.36626,3.6421
9,19,5.36626,3.65859
10,19,5.36626,3.57323
1,20,5.36626,1.92047
2,20,5.36626,1.90267
3,20,5.36626,1.91409
4,20,5.36626,1.93628
5,20,5.36626,1.9196
6,20,5.36626,1.92742
7,20,5.36626,1.90931
8,20,5.36626,1.95277
9,20,5.36626,1.9683
10,20,5.36626,1.89035
1,21,5.36626,3.59187
2,21,5.36626,3.58179
3,21,5.36626,3.51099
4,21,5.36626,3.56529
5,21,5.36626,3.58359
6,21,5.36626,3.53995
7,21,5.36626,3.5681
8,21,5.36626,3.49705
9,21,5.36626,3.57947
10,21,5.36626,3.58421
1,22,5.36626,2.55174
2,22,5.36626,2.56951
3,22,5.36626,2.52083
4,22,5.36626,2.58347
5,22,5.36626,2.51388
6,22,5.36626,2.55589
7,22,5.36626,2.48879
8,22,5.36626,2.52195
9,22,5.36626,2.58039
10,22,5.36626,2.54819
1,23,5.36626,3.52979
2,23,5.36626,3.55654
3,23,5.36626,3.56163
4,23,5.36626,3.55654
5,23,5.36626,3.56691
6,23,5.36626,3.50808
7,23,5.36626,3.51715
8,23,5.36626,3.5827
9,23,5.36626,3.55852
10,23,5.36626,3.56489
1,24,5.36626,3.4792
2,24,5.36626,3.5335
3,24,5.36626,3.48179
4,24,5.36626,3.56151
5,24,5.36626,3.45498
6,24,5.36626,3.47122
7,24,5.36626,3.53086
8,24,5.36626,3.53436
9,24,5.36626,3.51156
10,24,5.36626,3.54152
1,25,5.36626,3.92121
2,25,5.36626,3.89617
3,25,5.36626,3.93907
4,25,5.36626,3.9232
5,25,5.36626,3.89302
6,25,5.36626,3.84565
7,25,5.36626,3.90684
8,25,5.36626,3.88858
9,25,5.36626,3.83633
10,25,5.36626,3.91218
1,26,5.36626,3.49831
2,26,5.36626,3.4805
3,26,5.36626,3.55967
4,26,5.36626,3.50377
5,26,5.36626,3.50135
6,26,5.36626,3.49697
7,26,5.36626,3.47766
8,26,5.36626,3.46348
9,26,5.36626,3.52749
10,26,5.36626,3.48929
1,27,5.36626,2.83837
2,27,5.36626,2.78862
3,27,5.36626,2.81728
4,27,5.36626,2.85479
5,27,5.36626,2.87119
6,27,5.36626,2.88093
7,27,5.36626,2.90291
8,27,5.36626,2.86355
9,27,5.36626,2.83282
10,27,5.36626,2.85273
1,28,5.36626,3.01355
2,28,5.36626,3.04694
3,28,5.36626,3.0433
4,28,5.36626,3.02759
5,28,5.36626,3.06179
6,28,5.36626,3.06767
7,28,5.36626,3.05175
8,28,5.36626,3.05748
9,28,5.36626,3.02568
10,28,5.36626,3.01681
1,29,5.36626,2.87395
2,29,5.36626,2.82477
3,29,5.36626,2.83366
4,29,5.36626,2.81236
5,29,5.36626,2.81027
6,29,5.36626,2.85293
7,29,5.36626,2.90881
8,29,5.36626,2.86275
9,29,5.36626,2.84962
10,29,5.36626,2.82958
1,30,5.36626,2.28345
2,30,5.36626,2.34401
3,30,5.36626,2.27653
4,30,5.36626,2.20316
5,30,5.36626,2.20492
6,30,5.36626,2.3003
7,30,5.36626,2.26426
8,30,5.36626,2.29223
9,30,5.36626,2.29647
10,30,5.36626,2.23434
1,31,5.36626,2.78211
2,31,5.36626,2.76004
3,31,5.36626,2.76979
4,31,5.36626,2.75284
5,31,5.36626,2.81014
6,31,5.36626,2.75725
7,31,5.36626,2.71803
8,31,5.36626,2.80059
9,31,5.36626,2.7428
10,31,5.36626,2.74114
1,32,5.36626,2.76711
2,32,5.36626,2.76162
3,32,5.36626,2.71263
4,32,5.36626,2.70571
5,32,5.36626,2.77416
6,32,5.36626,2.69586
7,32,5.36626,2.73897
8,32,5.36626,2.75226
9,32,5.36626,2.75421
10,32,5.36626,2.77165
1,33,5.36626,3.62391
2,33,5.36626,3.63585
3,33,5.36626,3.66805
4,33,5.36626,3.7293
5,33,5.36626,3.62595
6,33,5.36626,3.62469
7,33,5.36626,3.62977
8,33,5.36626,3.66757
9,33,5.36626,3.64673
10,33,5.36626,3.67966
1,34,5.36626,1.87705
2,34,5.36626,1.96323
3,34,5.36626,1.89244
4,34,5.36626,1.90118
5,34,5.36626,1.87629
6,34,5.36626,1.95919
7,34,5.36626,1.88118
8,34,5.36626,1.92117
9,34,5.36626,1.91265
10,34,5.36626,1.94403
1,35,5.36626,3.51975
2,35,5.36626,3.58632
3,35,5.36626,3.5503
4,35,5.36626,3.58389
5,35,5.36626,3.58671
6,35,5.36626,3.55941
7,35,5.36626,3.5399
8,35,5.36626,3.52309
9,35,5.36626,3.50584
10,35,5.36626,3.54748
1,36,5.36626,2.64456
2,36,5.36626,2.64141
3,36,5.36626,2.65033
4,36,5.36626,2.61256
5,36,5.36626,2.60581
6,36,5.36626,2.6527
7,36,5.36626,2.5356
8,36,5.36626,2.6202
9,36,5.36626,2.63547
10,36,5.36626,2.61228
1,37,5.36626,3.57057
2,37,5.36626,3.55425
3,37,5.36626,3.5488
4,37,5.36626,3.54804
5,37,5.36626,3.58816
6,37,5.36626,3.48163
7,37,5.36626,3.54012
8,37,5.36626,3.5296
9,37,5.36626,3.58441
10,37,5.36626,3.53877
1,38,5.36626,3.5092
2,38,5.36626,3.56868
3,38,5.36626,3.55706
4,38,5.36626,3.49404
5,38,5.36626,3.59947
6,38,5.36626,3.54145
7,38,5.36626,3.51868
8,38,5.36626,3.58078
9,38,5.36626,3.58676
10,38,5.36626,3.55077
1,39,5.36626,3.92598
2,39,5.36626,3.95571
