rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,8,2.81273,1.01528,2.34107,5.00383,20.1652,982.993,0.43312,85.1584
6,8,2.83176,1.0157,2.34107,4.9293,19.7133,982.097,0.438161,85.1848
7,8,2.82227,0.998556,2.34107,4.88731,19.7732,984.74,0.428201,85.2109
8,8,2.83016,1.01623,2.34107,4.90567,19.8301,983.164,0.429754,85.281
9,8,2.82759,1.11473,2.34107,5.00777,20.2725,980.986,0.433017,85.0406
10,8,2.83723,1.06875,2.34107,4.94713,20.4647,984.749,0.436641,85.1254
1,9,2.83358,0.897882,2.34107,4.98172,19.7948,982.209,0.434118,85.0935
2,9,2.81331,0.892423,2.34107,4.93439,19.9876,982.034,0.437696,84.4358
3,9,2.80838,0.897416,2.34107,4.92233,20.5311,983.023,0.438614,85.2474
4,9,2.82411,0.886396,2.34107,4.92695,20.2304,982.3,0.438111,84.9717
5,9,2.83546,0.852484,2.34107,4.86922,20.1583,981.157,0.434238,85.1006
6,9,2.82383,0.906293,2.34107,4.97828,20.2731,981.413,0.438876,85.148
7,9,2.80297,0.873771,2.34107,5.08234,20.4514,983.269,0.435929,84.8189
8,9,2.79654,0.869532,2.34107,4.99508,19.9142,982.527,0.439596,85.1268
9,9,2.82229,0.913068,2.34107,4.87487,20.1942,979.453,0.437242,85.4067
10,9,2.83594,0.891318,2.34107,4.91736,20.389,981.957,0.437428,85.1762
1,10,2.81381,0.944712,2.34107,4.9326,19.4081,984.449,0.433228,84.4613
2,10,2.81595,0.859029,2.34107,4.93307,19.7366,984.608,0.432829,85.3603
3,10,2.83452,0.96374,2.34107,4.95578,19.9817,982.592,0.430351,85.166
4,10,2.82097,0.933324,2.34107,4.85135,20.338,985.132,0.431308,84.8817
5,10,2.81832,0.872762,2.34107,5.07111,20.0224,982.823,0.430894,84.5105
6,10,2.8166,0.860544,2.34107,4.88461,19.4562,985.296,0.436865,85.1399
7,10,2.83055,0.89829,2.34107,4.93685,19.6674,985.353,0.441672,85.2644
8,10,2.80527,0.934242,2.34107,4.91296,20.493,980.991,0.434698,85.1412
