id,importanceSampling
1,-386.657502
2,-417.694265
3,-307.698564
4,-374.943010
5,-487.212614
6,-364.557572
7,-389.979738
8,-388.467555
9,-516.911757
10,-425.068574
11,-418.829061
12,-396.729696
13,-379.539245
14,-333.584244
15,-487.086879
16,-373.619757
17,-267.442993
18,-308.656031
19,-432.115096
20,-295.211006
21,-318.886338
22,-312.977282
23,-446.435192
24,-371.682015
25,-340.188747
26,-327.631269
27,-302.127139
28,-279.604040
29,-427.089774
30,-348.733799
31,-232.048326
32,-276.742950
33,-383.259416
34,-263.577327
35,-291.958712
36,-285.790238
37,-404.822544
38,-309.716684
39,-301.901154
40,-274.809434
41,-268.055608
42,-212.761495
43,-368.461982
44,-301.057862
45,-283.080512
