id,importanceSampling
1,-290.450119
2,-284.645913
3,-75.692681
4,-311.372548
5,-346.375129
6,-282.390439
7,-305.263134
8,-299.017647
9,-428.407241
10,-320.886820
11,-350.747705
12,-315.744604
13,-309.891351
14,-148.257296
15,-348.395454
16,-214.917454
17,27.424181
18,-238.694538
19,-272.874618
20,-212.923367
21,-236.508068
22,-232.101134
23,-361.932720
24,-255.071396
25,-278.354414
26,-247.543062
27,-239.437009
28,-89.511197
29,-280.994864
30,-242.164016
31,31.817891
32,-198.289619
33,-232.509997
34,-170.248052
35,-197.069739
36,-192.832361
37,-325.600151
38,-212.646345
39,-239.101722
40,-204.161648
41,-199.750287
42,-36.267778
43,-234.520698
44,-202.773629
45,-204.707425
