rep,id,eta_V,eta_Cl
1,1,0,0.0441684
2,1,0,0.0606023
3,1,0,0.0625583
4,1,0,0.0276971
5,1,0,0.042899
6,1,0,0.0327141
7,1,0,0.0284437
8,1,0,0.0576374
9,1,0,0.0461704
10,1,0,0.0416456
1,2,0,0.132018
2,2,0,0.122996
3,2,0,0.132018
4,2,0,0.14592
5,2,0,0.140168
6,2,0,0.15525
7,2,0,0.138741
8,2,0,0.127036
9,2,0,0.117773
10,2,0,0.151113
1,3,0,-0.0961109
2,3,0,-0.0875405
3,3,0,-0.0649432
4,3,0,-0.0879776
5,3,0,-0.0809961
6,3,0,-0.101818
7,3,0,-0.104051
8,3,0,-0.099918
9,3,0,-0.101822
10,3,0,-0.0930587
1,4,0,-0.063373
2,4,0,-0.108341
3,4,0,-0.0794749
4,4,0,-0.0715165
5,4,0,-0.0816661
6,4,0,-0.0755402
7,4,0,-0.0748557
8,4,0,-0.101201
9,4,0,-0.0712076
10,4,0,-0.0832724
1,5,0,-0.116591
2,5,0,-0.0755934
3,5,0,-0.0850511
4,5,0,-0.103105
5,5,0,-0.108663
6,5,0,-0.120607
7,5,0,-0.0871002
8,5,0,-0.137147
9,5,0,-0.10062
10,5,0,-0.138684
1,6,0,0.0814469
2,6,0,0.0722346
3,6,0,0.0779588
4,6,0,0.0829636
5,6,0,0.101055
6,6,0,0.0967454
7,6,0,0.118906
8,6,0,0.112491
9,6,0,0.105508
10,6,0,0.121383
1,7,0,-0.120883
2,7,0,-0.0985807
3,7,0,-0.0904532
4,7,0,-0.0874252
5,7,0,-0.0797553
6,7,0,-0.135577
7,7,0,-0.0804764
8,7,0,-0.101237
9,7,0,-0.107541
10,7,0,-0.105056
1,8,0,0.00770624
2,8,0,0.00921416
3,8,0,-0.0460806
4,8,0,-0.0387977
5,8,0,-0.0530362
6,8,0,-0.00886438
7,8,0,-0.0151091
8,8,0,-0.0377851
9,8,0,-0.0532903
10,8,0,-0.0359843
1,9,0,0.100957
2,9,0,0.124245
3,9,0,0.145784
4,9,0,0.136551
5,9,0,0.153491
6,9,0,0.138396
7,9,0,0.110661
8,9,0,0.129955
9,9,0,0.135946
10,9,0,0.137431
1,10,0,-0.061831
2,10,0,-0.047111
3,10,0,-0.0449257
4,10,0,-0.0696895
5,10,0,-0.0623318
6,10,0,-0.0485668
7,10,0,-0.0322285
8,10,0,-0.0852592
9,10,0,-0.0681562
10,10,0,-0.0838165
1,11,0,0.00795866
2,11,0,0.021294
3,11,0,0.0387929
4,11,0,0.0442914
5,11,0,0.0243863
6,11,0,0.0484938
7,11,0,0.0131532
8,11,0,0.0329499
9,11,0,0.0510876
10,11,0,0.024466
1,12,0,0.057165
2,12,0,0.0582724
3,12,0,0.0640379
4,12,0,0.0880825
5,12,0,0.0298779
6,12,0,0.0494675
7,12,0,0.0705274
8,12,0,0.0426572
9,12,0,0.063852
10,12,0,0.083474
1,13,0,-0.0922861
2,13,0,-0.0818767
3,13,0,-0.10007
4,13,0,-0.123103
5,13,0,-0.114461
6,13,0,-0.0892914
7,13,0,-0.088626
8,13,0,-0.10288
9,13,0,-0.0975618
10,13,0,-0.0950818
1,14,0,0.107765
2,14,0,0.0680909
3,14,0,0.0719963
4,14,0,0.0855548
5,14,0,0.0838619
6,14,0,0.094383
7,14,0,0.089085
8,14,0,0.0763657
9,14,0,0.100881
10,14,0,0.0892149
1,15,0,-0.0675814
2,15,0,-0.0724573
3,15,0,-0.0786999
4,15,0,-0.100409
5,15,0,-0.119023
6,15,0,-0.0385919
7,15,0,-0.0845102
8,15,0,-0.0572893
9,15,0,-0.0693235
10,15,0,-0.0644374
1,16,0,0.136808
2,16,0,0.151982
3,16,0,0.150849
4,16,0,0.135099
5,16,0,0.11831
6,16,0,0.134431
7,16,0,0.133111
8,16,0,0.135087
9,16,0,0.120186
10,16,0,0.134224
1,17,0,-0.109173
2,17,0,-0.118409
3,17,0,-0.120736
4,17,0,-0.126866
5,17,0,-0.105143
6,17,0,-0.111815
7,17,0,-0.115892
8,17,0,-0.122668
9,17,0,-0.135983
10,17,0,-0.0951408
1,18,0,-0.0736753
2,18,0,-0.0839553
3,18,0,-0.0687533
4,18,0,-0.106118
5,18,0,-0.0953122
6,18,0,-0.0895121
7,18,0,-0.0864696
8,18,0,-0.0662407
9,18,0,-0.0830712
10,18,0,-0.0687756
1,19,0,-0.114817
2,19,0,-0.11958
3,19,0,-0.076009
4,19,0,-0.0889084
5,19,0,-0.118613
6,19,0,-0.0885855
7,19,0,-0.111442
8,19,0,-0.109038
9,19,0,-0.115536
10,19,0,-0.103303
1,20,0,0.10364
2,20,0,0.111284
3,20,0,0.111081
4,20,0,0.13133
5,20,0,0.0903492
6,20,0,0.141804
7,20,0,0.130346
8,20,0,0.107696
9,20,0,0.128814
10,20,0,0.123023
1,21,0,-0.0517458
2,21,0,-0.0691728
3,21,0,-0.0639491
4,21,0,-0.0803683
5,21,0,-0.0527747
6,21,0,-0.0720836
7,21,0,-0.0718552
