id,importanceSampling
1,-365.424847
2,-324.227408
3,-320.969117
4,-374.525262
5,-363.403206
6,-370.858735
7,-300.492345
8,-346.770849
9,-345.736568
10,-250.535369
11,-363.496012
12,-354.198653
13,-374.084682
14,-306.613186
15,-355.692589
16,-248.313320
17,-252.178098
18,-301.006353
19,-305.019833
20,-296.156383
21,-238.035889
22,-271.331396
23,-277.874125
24,-153.856017
25,-301.947923
26,-279.633554
27,-297.841124
28,-230.725696
29,-280.099335
30,-256.472178
31,-217.070566
32,-256.810916
33,-240.283015
34,-250.288931
35,-204.164512
36,-241.522857
37,-250.707638
38,-121.153119
39,-262.979814
40,-236.228594
41,-257.232824
42,-202.877940
43,-238.902225
44,-216.328351
45,-220.240562
