rep,id,eta_V,eta_Cl
1,1,0.751652,-0.649218
2,1,0.769507,-0.591191
3,1,0.794498,-0.745375
4,1,0.774886,-0.622111
5,1,0.778333,-0.658199
6,1,0.757298,-0.628037
7,1,0.776402,-0.624266
8,1,0.735808,-0.613868
9,1,0.794678,-0.672958
10,1,0.782435,-0.670966
1,2,0.576368,-0.0803305
2,2,0.611849,-0.0370996
3,2,0.595414,-0.0220747
4,2,0.63403,-0.0641616
5,2,0.5942,-0.0419397
6,2,0.630677,-0.0714793
7,2,0.610845,-0.0630329
8,2,0.658733,-0.0524803
9,2,0.629059,-0.0768987
10,2,0.654033,-0.0493858
1,3,-0.503138,0.00511286
2,3,-0.444254,0.0430273
3,3,-0.473332,0.0263453
4,3,-0.461623,0.0356815
5,3,-0.464442,0.0311278
6,3,-0.463108,0.0316917
7,3,-0.500516,0.00430976
8,3,-0.514598,-0.00668184
9,3,-0.498706,0.00534534
10,3,-0.447281,0.0294576
1,4,0.215074,0.170694
2,4,0.18003,0.152422
3,4,0.208269,0.154846
4,4,0.203928,0.157714
5,4,0.17159,0.160106
6,4,0.199798,0.160859
7,4,0.22852,0.190312
8,4,0.187187,0.15348
9,4,0.162025,0.147908
10,4,0.143929,0.134325
1,5,0.0727771,-0.563293
2,5,0.0913819,-0.560951
3,5,0.100462,-0.553167
4,5,0.0715788,-0.55477
5,5,0.0481287,-0.582998
6,5,0.0949536,-0.566588
7,5,0.075575,-0.576124
8,5,0.0967052,-0.595155
9,5,0.0862627,-0.570938
10,5,0.112342,-0.555402
1,6,-0.206153,0.290979
2,6,-0.236229,0.266139
3,6,-0.179642,0.307209
4,6,-0.19971,0.277197
5,6,-0.15424,0.321631
6,6,-0.173389,0.306456
7,6,-0.156235,0.317903
8,6,-0.139137,0.334551
9,6,-0.137736,0.328878
10,6,-0.166577,0.312682
1,7,-0.38639,0.442772
2,7,-0.337087,0.477531
3,7,-0.356372,0.469985
4,7,-0.358311,0.461447
5,7,-0.355719,0.469104
6,7,-0.331197,0.485747
7,7,-0.352948,0.467284
8,7,-0.366731,0.453328
9,7,-0.388436,0.443052
10,7,-0.368357,0.460353
1,8,0.265586,0.583709
2,8,0.206614,0.554119
3,8,0.274533,0.597373
4,8,0.25083,0.583341
5,8,0.228225,0.565484
6,8,0.246875,0.574031
7,8,0.208767,0.555661
8,8,0.216642,0.56618
9,8,0.260805,0.594796
10,8,0.257713,0.582207
1,9,0.00795278,-0.0732249
2,9,0.0339482,-0.0657107
3,9,0.034419,-0.0714456
4,9,0.0295835,-0.0718194
5,9,0.0261334,-0.0664714
6,9,0.0200232,-0.0822044
7,9,0.0228963,-0.0809083
8,9,0.0341404,-0.0713971
9,9,0.064029,-0.0556504
10,9,0.0140415,-0.0604421
1,10,0.121511,-0.17118
2,10,0.164441,-0.154124
3,10,0.175726,-0.146203
4,10,0.111577,-0.17043
5,10,0.14282,-0.163959
6,10,0.16594,-0.18428
7,10,0.157537,-0.153035
8,10,0.126934,-0.164227
9,10,0.125722,-0.192636
10,10,0.12426,-0.179919
1,11,-0.355556,-0.451938
