rep,id,V,Cl
1,1,11.1624,1.4868
2,1,11.3635,1.57563
3,1,11.651,1.3505
4,1,11.4248,1.52766
5,1,11.4642,1.47351
6,1,11.2256,1.51863
7,1,11.4421,1.52437
8,1,10.9869,1.5403
9,1,11.6531,1.45192
10,1,11.5113,1.45482
1,2,9.36769,2.62614
2,2,9.70603,2.74216
3,2,9.54781,2.78368
4,2,9.92372,2.66895
5,2,9.53622,2.72892
6,2,9.8905,2.64949
7,2,9.69629,2.67197
8,2,10.1719,2.70031
9,2,9.87451,2.63517
10,2,10.1242,2.70868
1,3,3.1828,2.8604
2,3,3.37584,2.97093
3,3,3.27909,2.92178
4,3,3.31771,2.94918
5,3,3.30837,2.93579
6,3,3.31279,2.93744
7,3,3.19115,2.8581
8,3,3.14653,2.82686
9,3,3.19693,2.86106
10,3,3.36563,2.93089
1,4,6.52716,3.37549
2,4,6.30238,3.31437
3,4,6.48289,3.32242
4,4,6.45481,3.33196
5,4,6.24941,3.33994
6,4,6.42821,3.34246
7,4,6.61551,3.44237
8,4,6.34765,3.31788
9,4,6.18993,3.29945
10,4,6.07892,3.25493
1,5,5.66142,1.62021
2,5,5.76774,1.62401
3,5,5.82035,1.6367
4,5,5.65464,1.63407
5,5,5.52358,1.58859
6,5,5.78837,1.61488
7,5,5.67728,1.59955
8,5,5.79852,1.5694
9,5,5.73829,1.60787
10,5,5.88991,1.63304
1,6,4.28339,3.80694
2,6,4.15648,3.71354
3,6,4.39846,3.86923
4,6,4.31108,3.75483
5,6,4.51163,3.92544
6,6,4.42605,3.86632
7,6,4.50264,3.91083
8,6,4.58028,3.97649
9,6,4.58671,3.95399
10,6,4.45631,3.89047
1,7,3.57694,4.43097
2,7,3.75771,4.5877
3,7,3.68594,4.55321
4,7,3.6788,4.5145
5,7,3.68835,4.5492
6,7,3.77991,4.62555
7,7,3.69858,4.54093
8,7,3.64795,4.47799
9,7,3.56963,4.43221
10,7,3.64203,4.50956
1,8,6.86533,5.10161
2,8,6.47217,4.95287
3,8,6.92702,5.17179
4,8,6.76476,5.09973
5,8,6.61357,5.00948
6,8,6.73806,5.05247
7,8,6.48612,4.96051
8,8,6.5374,5.01296
9,8,6.83258,5.15849
10,8,6.81149,5.09395
1,9,5.30607,2.64487
2,9,5.44581,2.66482
3,9,5.44837,2.64958
4,9,5.42209,2.64859
5,9,5.40342,2.66279
6,9,5.3705,2.62123
7,9,5.38595,2.62463
8,9,5.44685,2.64971
9,9,5.61211,2.69176
10,9,5.33847,2.6789
1,10,5.94416,2.39808
2,10,6.2049,2.43933
3,10,6.27532,2.45873
4,10,5.8854,2.39988
5,10,6.07218,2.41546
6,10,6.2142,2.36687
7,10,6.16221,2.44199
8,10,5.97648,2.41481
9,10,5.96924,2.34717
10,10,5.96052,2.37721
1,11,3.68895,1.81105
2,11,3.73876,1.77158
3,11,3.78921,1.79949
4,11,3.68899,1.76648
5,11,3.88519,1.8029
6,11,3.61321,1.76861
7,11,3.66311,1.75991
8,11,3.72116,1.78345
9,11,3.82813,1.79187
10,11,3.862,1.79034
1,12,4.71663,4.25411
2,12,4.79882,4.32656
3,12,4.77235,4.29967
4,12,4.6564,4.2263
5,12,4.87265,4.34875
6,12,4.66477,4.25114
7,12,4.74141,4.26145
8,12,4.68876,4.24053
9,12,4.72523,4.28104
10,12,4.60373,4.2192
1,13,4.98295,1.69218
2,13,4.89028,1.71117
3,13,4.75058,1.73275
4,13,4.96154,1.72647
5,13,4.75032,1.7064
6,13,4.77317,1.69159
7,13,4.81865,1.69184
8,13,4.84098,1.70095
9,13,4.74015,1.73148
10,13,4.97846,1.65697
1,14,5.9997,2.05269
2,14,5.87096,2.01344
3,14,5.78331,2.0738
4,14,5.93437,2.08442
5,14,5.81409,2.0762
6,14,5.92977,2.04055
7,14,5.97217,2.0785
8,14,5.83002,2.07367
9,14,5.94804,2.07141
10,14,5.85109,2.0119
1,15,6.10378,3.30362
2,15,6.49934,3.38895
3,15,6.4131,3.4139
4,15,6.39957,3.37048
5,15,6.34816,3.42284
6,15,6.42302,3.39074
7,15,6.31472,3.39837
8,15,6.29603,3.37854
9,15,6.29735,3.356
10,15,6.33129,3.39372
1,16,9.24998,2.63525
2,16,8.87766,2.67188
3,16,8.73571,2.68114
4,16,8.69689,2.67585
5,16,8.94832,2.59054
6,16,9.12127,2.64714
7,16,8.90271,2.65655
8,16,8.73198,2.61339
9,16,9.12726,2.59674
10,16,8.92539,2.57831
1,17,3.39525,2.9699
2,17,3.11247,2.79085
3,17,3.34707,2.94272
4,17,3.17411,2.8308
5,17,3.15435,2.8267
6,17,3.07598,2.78591
7,17,3.24231,2.90883
8,17,3.08914,2.77659
9,17,3.19502,2.85559
10,17,3.22909,2.90226
1,18,6.13772,3.25914
2,18,6.4666,3.37268
3,18,6.41624,3.35638
4,18,6.28374,3.33135
5,18,6.23463,3.31224
6,18,6.3884,3.38798
7,18,6.3928,3.36184
8,18,6.20664,3.31846
9,18,6.205,3.29056
10,18,6.08751,3.28429
1,19,5.81888,1.58492
2,19,5.92248,1.63957
3,19,6.01736,1.58314
4,19,5.88277,1.57538
5,19,5.99123,1.59534
6,19,6.09051,1.62228
7,19,6.11076,1.60092
8,19,6.13268,1.58714
9,19,6.1959,1.60515
10,19,6.15113,1.60045
1,20,4.44532,3.87749
2,20,4.45026,3.86823
3,20,4.31079,3.75114
4,20,4.40688,3.87296
5,20,4.42375,3.84964
6,20,4.57972,3.91274
7,20,4.50804,3.90821
8,20,4.65078,3.98702
9,20,4.47203,3.88036
10,20,4.43766,3.84229
1,21,3.56749,4.42248
2,21,3.64444,4.49994
3,21,3.65714,4.50025
4,21,3.54328,4.41797
5,21,3.67529,4.49524
6,21,3.65251,4.49364
7,21,3.5288,4.38729
8,21,3.59898,4.44694
9,21,3.73697,4.59004
10,21,3.62591,4.46265
1,22,6.76951,5.03115
2,22,6.81222,5.07988
3,22,6.52997,4.92486
4,22,6.92184,5.17464
5,22,6.65736,5.00799
6,22,6.63853,5.02828
7,22,6.70455,5.04578
8,22,6.6677,5.05603
9,22,6.82741,5.10246
10,22,6.45168,4.9101
1,23,5.46455,2.65645
2,23,5.27671,2.61768
3,23,5.35225,2.60615
4,23,5.40975,2.69721
5,23,5.59779,2.64972
6,23,5.4152,2.65407
7,23,5.50635,2.63878
8,23,5.61103,2.70979
9,23,5.72268,2.72018
10,23,5.47452,2.63086
1,24,6.65763,2.50764
2,24,6.29108,2.46037
3,24,6.31319,2.47837
4,24,6.51742,2.53006
5,24,6.30136,2.42285
6,24,6.27251,2.48429
7,24,6.48341,2.53616
8,24,6.39751,2.52884
9,24,6.20245,2.45205
10,24,6.07168,2.44524
1,25,3.74339,1.82466
2,25,3.76496,1.80638
3,25,3.72439,1.82526
4,25,3.79442,1.84843
5,25,3.80271,1.80865
6,25,3.86046,1.84229
7,25,3.80193,1.79456
8,25,3.68411,1.79176
9,25,3.92088,1.86706
10,25,3.89784,1.8223
1,26,5.01608,4.49246
2,26,4.85415,4.38578
3,26,4.7464,4.33297
4,26,4.89031,4.45466
5,26,4.85962,4.37994
6,26,4.90525,4.41248
7,26,4.85619,4.37412
8,26,4.78285,4.33247
9,26,4.81299,4.32983
10,26,4.95554,4.4657
1,27,4.78291,1.67329
2,27,5.01466,1.69755
3,27,4.84407,1.70004
4,27,4.7129,1.67285
5,27,5.07459,1.70179
6,27,5.10943,1.69639
7,27,4.8316,1.69717
8,27,4.90095,1.6687
9,27,4.67917,1.63733
10,27,4.84063,1.67832
1,28,6.13567,2.11378
2,28,6.20936,2.09863
3,28,5.88285,2.07589
4,28,5.78008,2.11568
5,28,5.94722,2.04518
6,28,5.91587,2.07889
7,28,6.10875,2.13723
8,28,5.89574,2.07469
9,28,5.65656,2.04071
10,28,5.96806,2.06367
1,29,6.34388,3.5238
2,29,6.32101,3.47618
3,29,6.00733,3.37015
4,29,6.26108,3.48008
5,29,6.27087,3.45509
6,29,6.4006,3.49151
7,29,6.48485,3.48704
8,29,6.41013,3.47661
9,29,6.05996,3.37308
10,29,6.31195,3.47202
1,30,4.62055,3.66353
2,30,4.50303,3.63151
3,30,4.63282,3.67275
4,30,4.5864,3.65552
5,30,4.64003,3.66393
6,30,4.59564,3.66432
7,30,4.68885,3.67053
8,30,4.58939,3.62799
9,30,4.61595,3.6317
10,30,4.54655,3.62495
1,31,3.4957,3.00346
2,31,3.39557,2.98791
3,31,3.49221,3.01894
4,31,3.43484,2.99081
5,31,3.34162,2.94682
6,31,3.34792,2.96969
7,31,3.32548,2.89122
8,31,3.50465,3.04365
9,31,3.48723,3.01644
10,31,3.35683,2.94878
1,32,6.50207,3.36749
2,32,6.57745,3.34646
3,32,6.99719,3.44323
4,32,6.65392,3.31739
5,32,6.80416,3.3811
6,32,6.65971,3.36821
7,32,6.41443,3.30636
8,32,6.55139,3.38855
9,32,6.56695,3.38384
10,32,6.64186,3.38489
1,33,5.91524,1.60843
2,33,6.19783,1.61631
3,33,6.37061,1.64222
4,33,6.11745,1.65884
5,33,5.98154,1.67254
6,33,6.12398,1.62608
7,33,6.1078,1.62924
8,33,6.08816,1.65844
9,33,6.42482,1.60115
10,33,5.848,1.64104
1,34,4.2448,3.7863
2,34,4.14696,3.75496
3,34,4.49281,3.93358
4,34,4.1871,3.75498
5,34,4.23729,3.79455
6,34,4.27246,3.81989
7,34,4.09513,3.70275
8,34,4.25363,3.77667
9,34,4.3566,3.86992
10,34,4.20699,3.77129
1,35,3.97456,4.79497
2,35,3.86236,4.71536
3,35,3.86838,4.71578
4,35,3.88782,4.71714
5,35,3.69611,4.54768
6,35,3.96005,4.79539
7,35,3.67646,4.52948
8,35,3.92598,4.76938
9,35,3.71199,4.5806
10,35,3.93418,4.77076
1,36,7.14128,5.31938
2,36,7.50174,5.41152
3,36,7.09541,5.23662
4,36,7.06927,5.24679
5,36,7.07664,5.27818
6,36,6.8501,5.14276
7,36,7.05334,5.23334
8,36,6.79596,5.11267
9,36,7.32486,5.33461
10,36,7.11468,5.2026
1,37,5.44325,2.66177
2,37,5.62574,2.70447
3,37,5.17388,2.57973
4,37,5.41096,2.69288
5,37,5.50665,2.66171
6,37,5.53343,2.62592
7,37,5.3262,2.59198
8,37,5.69735,2.71552
9,37,5.4626,2.67325
10,37,5.54968,2.71665
1,38,6.46337,2.3982
2,38,6.30648,2.44319
3,38,6.20376,2.43488
4,38,6.31277,2.45612
5,38,6.52859,2.42184
6,38,6.59659,2.43644
7,38,6.1579,2.46412
8,38,6.23056,2.38276
9,38,6.36858,2.43837
10,38,6.54559,2.44441
1,39,3.86159,1.84985
2,39,3.93487,1.85294
3,39,3.97305,1.86548
4,39,3.79822,1.83103
5,39,3.82983,1.80346
6,39,3.78498,1.79719
7,39,3.82462,1.81863
8,39,3.63865,1.79307
9,39,3.83655,1.81277
10,39,3.97649,1.86466
1,40,4.57547,4.15925
2,40,4.7075,4.25779
3,40,4.70474,4.23905
4,40,4.75551,4.27258
5,40,4.69147,4.27331
6,40,4.60407,4.1503
7,40,4.73526,4.30264
8,40,4.69757,4.26692
9,40,4.57765,4.1831
10,40,4.66613,4.21062
1,41,4.98422,1.69787
2,41,5.2087,1.7102
3,41,5.09802,1.73544
4,41,5.00884,1.73454
5,41,4.85085,1.67769
6,41,4.81691,1.69689
7,41,5.25712,1.67989
8,41,4.97631,1.69134
9,41,4.93329,1.69603
10,41,4.98977,1.73949
1,42,5.40792,2.07337
2,42,5.41159,2.02328
3,42,5.1888,2.03488
4,42,5.54174,2.01684
5,42,5.50196,2.02598
6,42,5.56393,2.07281
7,42,5.61074,2.02603
8,42,5.56164,2.01849
9,42,5.45601,2.05159
10,42,5.59472,2.03101
1,43,6.47224,3.42098
2,43,6.68317,3.46065
3,43,6.71547,3.56124
4,43,6.57638,3.45486
5,43,6.6531,3.54029
6,43,6.60264,3.49635
7,43,6.54199,3.47705
8,43,6.2322,3.39869
9,43,6.69881,3.55417
10,43,6.69634,3.51101
1,44,4.46245,3.62342
2,44,4.3994,3.578
3,44,4.42636,3.57679
4,44,4.26827,3.514
5,44,4.60625,3.68489
6,44,4.26379,3.45932
7,44,4.59847,3.67311
8,44,4.54581,3.6442
9,44,4.53275,3.64181
10,44,4.4955,3.64528
1,45,3.63453,3.06659
2,45,3.67774,3.07701
3,45,3.8076,3.12187
4,45,3.86076,3.16797
5,45,3.79756,3.15361
6,45,3.91174,3.21098
7,45,3.79469,3.11792
8,45,3.92768,3.21901
9,45,3.80427,3.16043
10,45,3.86532,3.14288
