rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,7,2.83132,0.759361,2.34107,5.01629,19.9587,983.183,0.436976,85.2145
6,7,2.80715,0.731227,2.34107,5.13347,19.9587,983.183,0.436976,84.6318
7,7,2.83126,0.788538,2.34107,5.13248,19.9587,983.183,0.436976,84.782
8,7,2.82482,0.734223,2.34107,5.05118,19.9587,983.183,0.436976,85.1991
9,7,2.80288,0.701851,2.34107,4.87493,19.9587,983.183,0.436976,85.038
10,7,2.79701,0.723885,2.34107,5.09956,19.9587,983.183,0.436976,85.362
1,8,2.80212,0.990363,2.34107,4.99049,19.9587,983.183,0.436976,84.7225
2,8,2.81539,1.03828,2.34107,5.01018,19.9587,983.183,0.436976,84.7274
3,8,2.81192,1.09806,2.34107,4.99741,19.9587,983.183,0.436976,85.288
4,8,2.82366,1.03401,2.34107,4.92324,19.9587,983.183,0.436976,85.3917
5,8,2.81459,0.995424,2.34107,4.89438,19.9587,983.183,0.436976,85.116
6,8,2.81738,1.05279,2.34107,4.99795,19.9587,983.183,0.436976,85.2557
7,8,2.83071,1.01978,2.34107,4.91387,19.9587,983.183,0.436976,84.8762
8,8,2.82988,1.03091,2.34107,4.92683,19.9587,983.183,0.436976,85.1572
9,8,2.83089,0.981716,2.34107,4.94959,19.9587,983.183,0.436976,84.7018
10,8,2.82153,1.035,2.34107,5.08903,19.9587,983.183,0.436976,85.4588
1,9,2.83025,0.900393,2.34107,4.92206,19.9587,983.183,0.436976,85.4451
2,9,2.81886,0.918064,2.34107,4.99748,19.9587,983.183,0.436976,85.1285
3,9,2.8263,0.842759,2.34107,4.97804,19.9587,983.183,0.436976,84.9638
4,9,2.82093,0.897351,2.34107,4.86737,19.9587,983.183,0.436976,85.1916
5,9,2.82373,0.913446,2.34107,5.00069,19.9587,983.183,0.436976,85.2314
6,9,2.81876,0.884707,2.34107,4.92295,19.9587,983.183,0.436976,84.8358
7,9,2.8192,0.836842,2.34107,4.93215,19.9587,983.183,0.436976,85.1505
8,9,2.8177,0.885231,2.34107,4.99487,19.9587,983.183,0.436976,85.347
9,9,2.82081,0.921865,2.34107,4.89416,19.9587,983.183,0.436976,85.2525
10,9,2.81494,0.927045,2.34107,4.90081,19.9587,983.183,0.436976,84.7979
1,10,2.83304,0.882431,2.34107,4.89086,19.9587,983.183,0.436976,85.5597
2,10,2.78887,0.910974,2.34107,4.91445,19.9587,983.183,0.436976,85.2146
3,10,2.80649,0.933886,2.34107,4.94648,19.9587,983.183,0.436976,85.3324
4,10,2.81294,0.887903,2.34107,4.85797,19.9587,983.183,0.436976,84.8984
5,10,2.81002,0.891038,2.34107,4.98789,19.9587,983.183,0.436976,84.8274
6,10,2.82145,0.934152,2.34107,4.84543,19.9587,983.183,0.436976,85.1164
7,10,2.80546,0.929882,2.34107,4.88523,19.9587,983.183,0.436976,84.9781
8,10,2.82067,0.860991,2.34107,4.9009,19.9587,983.183,0.436976,85.1901
9,10,2.80538,0.930521,2.34107,4.98264,19.9587,983.183,0.436976,84.9575
10,10,2.8338,0.93476,2.34107,4.94365,19.9587,983.183,0.436976,85.1265
1,11,2.83931,1.3811,2.34107,4.99821,19.9587,983.183,0.436976,84.9925
2,11,2.83127,1.34512,2.34107,4.94134,19.9587,983.183,0.436976,85.5879
3,11,2.81769,1.31313,2.34107,4.97021,19.9587,983.183,0.436976,84.924
4,11,2.80317,1.32168,2.34107,4.92855,19.9587,983.183,0.436976,85.1582
5,11,2.81448,1.30978,2.34107,4.9873,19.9587,983.183,0.436976,84.9718
6,11,2.82172,1.33401,2.34107,4.88784,19.9587,983.183,0.436976,85.537
7,11,2.8105,1.20172,2.34107,4.97328,19.9587,983.183,0.436976,85.3572
8,11,2.81444,1.23788,2.34107,4.89224,19.9587,983.183,0.436976,85.1545
9,11,2.83393,1.35165,2.34107,5.02056,19.9587,983.183,0.436976,84.9988
10,11,2.8219,1.36181,2.34107,4.9454,19.9587,983.183,0.436976,85.3703
1,12,2.803,0.554088,2.34107,5.03092,19.9587,983.183,0.436976,85.452
2,12,2.81444,0.560604,2.34107,5.0101,19.9587,983.183,0.436976,85.0588
3,12,2.79969,0.572664,2.34107,4.88221,19.9587,983.183,0.436976,85.2754
4,12,2.81771,0.56391,2.34107,4.87892,19.9587,983.183,0.436976,85.1142
5,12,2.81163,0.59416,2.34107,4.93091,19.9587,983.183,0.436976,84.994
6,12,2.80922,0.585999,2.34107,4.87284,19.9587,983.183,0.436976,85.4296
7,12,2.80476,0.54006,2.34107,4.8881,19.9587,983.183,0.436976,85.4977
8,12,2.82101,0.607645,2.34107,4.92944,19.9587,983.183,0.436976,85.1318
9,12,2.81106,0.560424,2.34107,4.90014,19.9587,983.183,0.436976,84.9307
10,12,2.80689,0.588066,2.34107,4.91913,19.9587,983.183,0.436976,84.6726
1,13,2.82365,0.560944,2.34107,4.96326,19.9587,983.183,0.436976,84.8084
2,13,2.80924,0.582756,2.34107,5.17513,19.9587,983.183,0.436976,85.2437
3,13,2.82044,0.556274,2.34107,4.98552,19.9587,983.183,0.436976,85.1547
4,13,2.81644,0.585268,2.34107,5.0094,19.9587,983.183,0.436976,84.8991
5,13,2.81713,0.560288,2.34107,5.05101,19.9587,983.183,0.436976,85.3348
6,13,2.82337,0.593102,2.34107,4.99465,19.9587,983.183,0.436976,85.4969
7,13,2.81303,0.540385,2.34107,5.03654,19.9587,983.183,0.436976,85.0896
8,13,2.81371,0.545675,2.34107,4.99417,19.9587,983.183,0.436976,84.8439
9,13,2.80997,0.591965,2.34107,5.04391,19.9587,983.183,0.436976,85.6025
10,13,2.79045,0.571501,2.34107,5.08098,19.9587,983.183,0.436976,84.7592
1,14,2.81889,0.682706,2.34107,5.01905,19.9587,983.183,0.436976,85.3365
2,14,2.81527,0.609178,2.34107,4.88008,19.9587,983.183,0.436976,85.4197
3,14,2.82424,0.625771,2.34107,4.97878,19.9587,983.183,0.436976,85.0375
4,14,2.82943,0.637854,2.34107,5.07141,19.9587,983.183,0.436976,84.7887
5,14,2.82425,0.615202,2.34107,5.0373,19.9587,983.183,0.436976,84.8851
6,14,2.79723,0.657293,2.34107,4.90893,19.9587,983.183,0.436976,84.8636
7,14,2.83752,0.660904,2.34107,4.98741,19.9587,983.183,0.436976,84.7617
8,14,2.82082,0.625337,2.34107,4.90366,19.9587,983.183,0.436976,85.4418
9,14,2.80778,0.655555,2.34107,5.0473,19.9587,983.183,0.436976,85.0598
10,14,2.79695,0.63331,2.34107,4.98246,19.9587,983.183,0.436976,85.155
1,15,2.82263,0.641021,2.34107,4.96799,19.9587,983.183,0.436976,85.2589
2,15,2.818,0.641701,2.34107,4.88434,19.9587,983.183,0.436976,85.0372
3,15,2.83505,0.64086,2.34107,4.92972,19.9587,983.183,0.436976,85.0452
4,15,2.79605,0.668041,2.34107,4.84758,19.9587,983.183,0.436976,84.9549
5,15,2.80466,0.622626,2.34107,4.86492,19.9587,983.183,0.436976,84.8173
6,15,2.82934,0.665092,2.34107,5.00182,19.9587,983.183,0.436976,84.8831
7,15,2.81159,0.647357,2.34107,4.92816,19.9587,983.183,0.436976,85.1307
8,15,2.80894,0.683181,2.34107,5.0642,19.9587,983.183,0.436976,84.9964
9,15,2.81047,0.669687,2.34107,4.91097,19.9587,983.183,0.436976,85.0341
10,15,2.80594,0.674838,2.34107,4.99643,19.9587,983.183,0.436976,84.7823
1,16,2.81903,0.640694,2.34107,5.05843,19.9587,983.183,0.436976,85.1335
2,16,2.80958,0.622587,2.34107,4.98451,19.9587,983.183,0.436976,85.0629
3,16,2.81719,0.622786,2.34107,5.0266,19.9587,983.183,0.436976,85.3013
4,16,2.81563,0.619484,2.34107,4.96853,19.9587,983.183,0.436976,85.0629
5,16,2.79615,0.62882,2.34107,4.98529,19.9587,983.183,0.436976,85.1591
6,16,2.82513,0.598961,2.34107,4.97692,19.9587,983.183,0.436976,85.0542
7,16,2.80042,0.569354,2.34107,4.92662,19.9587,983.183,0.436976,84.977
8,16,2.80836,0.638426,2.34107,4.95275,19.9587,983.183,0.436976,85.5497
9,16,2.81037,0.612218,2.34107,4.90558,19.9587,983.183,0.436976,84.9686
10,16,2.80157,0.615306,2.34107,4.97768,19.9587,983.183,0.436976,85.3574
1,17,2.80687,0.51281,2.34107,4.87594,19.9587,983.183,0.436976,85.0207
2,17,2.79756,0.518969,2.34107,4.94244,19.9587,983.183,0.436976,84.9963
3,17,2.80408,0.543687,2.34107,4.88746,19.9587,983.183,0.436976,84.9565
4,17,2.81691,0.470969,2.34107,4.941,19.9587,983.183,0.436976,84.9227
5,17,2.81827,0.503217,2.34107,4.8757,19.9587,983.183,0.436976,85.1016
6,17,2.81269,0.491801,2.34107,4.8934,19.9587,983.183,0.436976,85.2332
7,17,2.80583,0.474008,2.34107,4.9384,19.9587,983.183,0.436976,85.0088
8,17,2.79171,0.513965,2.34107,5.09381,19.9587,983.183,0.436976,85.3103
9,17,2.82183,0.50174,2.34107,4.94138,19.9587,983.183,0.436976,85.2902
10,17,2.80584,0.517506,2.34107,4.92893,19.9587,983.183,0.436976,85.0646
1,18,2.8095,0.623954,2.34107,5.00093,19.9587,983.183,0.436976,85.3208
2,18,2.80691,0.599561,2.34107,5.05057,19.9587,983.183,0.436976,84.9747
3,18,2.80778,0.646471,2.34107,5.081,19.9587,983.183,0.436976,85.0312
4,18,2.81787,0.629643,2.34107,5.00115,19.9587,983.183,0.436976,84.8513
5,18,2.80993,0.623191,2.34107,4.94801,19.9587,983.183,0.436976,85.204
6,18,2.79797,0.616069,2.34107,5.01053,19.9587,983.183,0.436976,85.0085
7,18,2.81207,0.638352,2.34107,4.84439,19.9587,983.183,0.436976,85.1096
8,18,2.81317,0.624675,2.34107,4.99292,19.9587,983.183,0.436976,85.1657
9,18,2.80434,0.610748,2.34107,5.03744,19.9587,983.183,0.436976,84.9903
10,18,2.81849,0.609701,2.34107,4.90886,19.9587,983.183,0.436976,84.8834
1,19,2.82944,0.941085,2.34107,4.76439,19.9587,983.183,0.436976,85.1985
2,19,2.8163,0.983171,2.34107,4.95881,19.9587,983.183,0.436976,84.8741
3,19,2.8139,0.970409,2.34107,5.03581,19.9587,983.183,0.436976,85.186
4,19,2.80706,0.987138,2.34107,4.94598,19.9587,983.183,0.436976,85.0888
5,19,2.83163,0.942066,2.34107,4.96772,19.9587,983.183,0.436976,85.153
6,19,2.81486,0.958064,2.34107,4.96401,19.9587,983.183,0.436976,85.2836
7,19,2.82581,0.955607,2.34107,5.03612,19.9587,983.183,0.436976,85.1082
8,19,2.82648,0.941974,2.34107,4.88231,19.9587,983.183,0.436976,85.1708
9,19,2.82099,0.996412,2.34107,4.94981,19.9587,983.183,0.436976,85.3974
10,19,2.84151,0.991778,2.34107,4.91331,19.9587,983.183,0.436976,85.2511
1,20,2.80538,0.499198,2.34107,5.05123,19.9587,983.183,0.436976,84.8928
2,20,2.78869,0.492878,2.34107,4.99355,19.9587,983.183,0.436976,85.2953
3,20,2.80487,0.464245,2.34107,5.12517,19.9587,983.183,0.436976,85.198
4,20,2.80972,0.502109,2.34107,5.08857,19.9587,983.183,0.436976,84.9504
5,20,2.82676,0.494275,2.34107,4.96291,19.9587,983.183,0.436976,85.0317
6,20,2.81855,0.51195,2.34107,5.06437,19.9587,983.183,0.436976,85.0567
7,20,2.82741,0.472514,2.34107,5.07597,19.9587,983.183,0.436976,85.0409
8,20,2.80177,0.492298,2.34107,5.06269,19.9587,983.183,0.436976,85.3395
