Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"S, L/mg",20.246002131177786,20.53715158555219,20.266468355415196,20.253982955598403,20.274923428408822,20.26629861519658,20.25937256308906,20.27258660434905,20.275306366361917,20.263813106663694,20.291590571181267,20.0
"K_{cl}, L/hr",2.8195166335908772,2.8190563987677226,2.819889115585089,2.8189905401308284,2.81918062486643,2.820173135679345,2.819822811249474,2.8193906332030636,2.819671358730691,2.8196458596091625,2.8195337111412684,2.8
"V_c_typ, L",-0.35093301502309143,-0.3603211986573586,-0.3712054522462857,-0.365337941428073,-0.35847849460788017,-0.36614436245565957,-0.3606200700757833,-0.36081488369124415,-0.34922006440311454,-0.35938529563908167,-0.36024607782275725,0.68
omega_V_c,0.31378379886905006,0.31478469768205025,0.31866704851648675,0.31668859111117403,0.3126144528453784,0.3142528028161131,0.3153747064577987,0.3129270835571924,0.3131339620930488,0.316218811163952,0.31484459551122446,0.3
"R_0, 10^3/mu L",983.3682766421783,972.0092257128414,983.4321169694833,983.48878019058,983.4819304475101,983.2378794372635,983.379980522359,983.3090189577487,983.421928201652,983.4573914016756,982.2586528483292,983.1
gamma,0.437074277909036,2.8238326305710513,0.4365956940881944,0.43661261896138287,0.43609773049962136,0.4367602999844109,0.4365619171719715,0.4365262160925823,0.4364409205182426,0.4365045829289504,0.6753006888725445,0.44
"MTT, hr",85.10010183459171,891.1463770330379,85.06273727982078,85.05964522435421,85.0251930477276,85.07386020955616,85.0656389186513,85.06280934984719,85.0495913993211,85.04771474301604,165.6693669039924,85.26
"\sigma_{m, PK}",42.00867159314913,263.0321983814303,41.99590742530155,41.86121012005854,41.94597454016511,41.9808761644708,41.990693674060154,41.92007401141671,41.886028808673295,41.800019156783506,64.04216538755091,0.091
Log-posterior,-2669.08363209965,-6812.671784299761,-2669.0306539360836,-2668.7505733969197,-2669.1455258813903,-2669.014163360372,-2669.2111698652643,-2669.0254435019096,-2669.1575466715794,-2668.982904196363,nan,nan
