Parameter,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Mean,True
"S, \ textrm{L}/\ textrm{mg}",20.124288677973396,20.129781461149545,20.144255610169516,20.12178096161245,20.163069394412783,20.137569778651116,20.16356867407255,20.158285962113297,56.67496684060302,20.14604741849487,23.796361477925256,20.0
"K_{cl}, L/hr",2.8033669539642876,2.8049007021969037,2.8040346181404763,2.803525387856198,2.804665738113312,2.8044712789315778,2.8044401006796553,2.8030248949344885,2.8043350527813162,2.8042779153074626,2.804104264290568,2.8
"\log(V_{c, typ})",-0.3759646220324151,-0.3570801850628405,-0.37844315194925393,-0.38135899316687893,-0.3763962590199086,-0.38057846905983533,-0.37901433427314374,-0.3845832755463134,-0.375640981094882,-0.3813225397158082,-0.377038281092128,-0.3856624808119846
\omega_{V_c},0.323107403681827,0.31841873091725614,0.3163443767037478,0.3191840499842713,0.3170848361770472,0.3174716188331902,0.31362006159314654,0.320089848469473,0.32053801118930886,0.322570245795381,0.31884291833446493,0.3
"R_0, 10^3/\mu \ textrm{L}",983.431258853252,983.373712573572,983.2879941017391,983.3498022461453,983.3701721767712,983.2083499451403,983.3525654726602,983.4353261724746,973.6321786930499,983.3538819435133,982.3795242178318,983.1
\gamma,0.4372007006857249,0.43719379027384575,0.43691175107536334,0.4372712467225504,0.4363402817228821,0.43747017044530895,0.4364999776654184,0.4362601241179245,0.33318045554252645,0.43705804544491245,0.4265386543696457,0.44
"MTT, \ textrm{hr}",85.10503125919954,85.09269348334092,85.0875213316202,85.10452111674728,85.04402628288496,85.11918741140913,85.06010645106954,85.0362643635125,1042.6777672779008,85.09814121329653,180.8425260190981,85.26
"\sigma_{c, PD}",42.05368554234282,42.00806927934046,41.960547139583326,41.97061385670696,41.92270895823803,42.01446008960074,41.935461556238934,42.073211282265014,262.7833172787579,41.99107275616372,64.07131477392379,42.43
Log-posterior,-2672.4555461204004,-2672.253694110455,-2672.4831719945614,-2672.118941071157,-2672.166365213475,-2672.1666332160867,-2672.2199214959305,-2672.2423251990936,-6815.262861169568,-2672.1294706546187,.,.
